6.292460488022685317e-01,-1.904027440739922250e+00,7.671705481177201191e-01
7.842251357868437189e-01,-1.758272921559745905e+00,8.478276444168438841e-01
8.341331708117261101e-01,-1.702936689504505496e+00,8.740244911996662980e-01
9.743682945962044428e-01,-1.608876230797567697e+00,9.273009806202555660e-01
9.965352107172976703e-01,-1.581299747698919900e+00,9.354954209559180889e-01
1.110255076185762357e+00,-1.479759601665851854e+00,9.896341406891222547e-01
1.136442064818214748e+00,-1.445212383034911729e+00,1.002299919571894016e+00
1.222878283368400432e+00,-1.392606186714174132e+00,1.029247085155213792e+00
1.232272044821304924e+00,-1.386496512001299752e+00,1.025872584201709348e+00
1.283064168998083732e+00,-1.328695854848389812e+00,1.051214960055416148e+00
1.274168889120128156e+00,-1.316528285186688185e+00,1.048273721045483331e+00
1.318294963645212370e+00,-1.294765021745325706e+00,1.055509969649826907e+00
1.313838318759871449e+00,-1.291035572244667140e+00,1.048527002825610177e+00
1.326521079823915539e+00,-1.265828436751023078e+00,1.052487654594616906e+00
1.304037231867510860e+00,-1.254875741243640652e+00,1.046534059512759463e+00
1.318171408226527896e+00,-1.260513149681751432e+00,1.035864609146475157e+00
1.306659480710386845e+00,-1.258835088398547075e+00,1.026053246209519765e+00
1.344874265358675602e+00,-1.234363199822835044e+00,1.032646755396569693e+00
1.332513341062974588e+00,-1.228607450268706547e+00,1.024279314216407943e+00
1.345665298334312476e+00,-1.169529622617044851e+00,1.044465566831778824e+00
1.338088157682010282e+00,-1.159293490296058327e+00,1.038460049723859635e+00
1.367717877807537397e+00,-1.100031865693578137e+00,1.057897247051513778e+00
1.339311511697691248e+00,-1.079300100420598429e+00,1.054227329277337644e+00
1.319299052679075990e+00,-9.971565990965480797e-01,1.081196000467681273e+00
1.313274783261726197e+00,-9.862493337258650961e-01,1.076429588586538033e+00
1.291778376066347489e+00,-9.375012202383479210e-01,1.086508455307695353e+00
1.263666428971679911e+00,-9.188649562030782869e-01,1.080968143841636975e+00
1.186813438943223664e+00,-8.028999154949707506e-01,1.116021354703050639e+00
1.163548420859437327e+00,-7.837893306972384400e-01,1.110949230251334852e+00
1.137278535516709210e+00,-7.563580942091119308e-01,1.107812705178321533e+00
1.132779089670979955e+00,-7.435551690750065168e-01,1.104703023608031298e+00
1.062226250950145889e+00,-6.462278715627769454e-01,1.132493036814806953e+00
1.029043205382925930e+00,-6.171486042047189535e-01,1.127944727475097331e+00
1.013812754247878534e+00,-6.080406071776548460e-01,1.118283151135027520e+00
9.571630046613877063e-01,-5.673491945958278881e-01,1.116335456290498795e+00
8.540408330848537899e-01,-4.802106005481607265e-01,1.135079282818192370e+00
8.193451187247644540e-01,-4.523903395607515310e-01,1.131045602986161525e+00
7.632424726492239575e-01,-4.790633286430193150e-01,1.101637554167042676e+00
7.246029588608036143e-01,-4.545554375913100631e-01,1.095285532760780223e+00
5.632696931691346665e-01,-3.302421329784943071e-01,1.126062365908164775e+00
5.035585243828601953e-01,-2.930600381727607728e-01,1.120463902512749854e+00
3.870112613911091404e-01,-2.220510317920947885e-01,1.126791290885689856e+00
3.537390739001882167e-01,-1.917675183866033584e-01,1.124266493634208608e+00
1.370037585621226850e-01,-1.279506914676599438e-01,1.123584199678336226e+00
9.590103471080144160e-02,-9.441264103904208060e-02,1.120149754304504475e+00
-2.566952336854495115e-02,-7.285957278797057513e-02,1.103999357964320360e+00
-7.170297296402904086e-02,-3.326632369429353975e-02,1.103155331500687231e+00
-3.718014903833721241e-01,7.547754633259135502e-03,1.074642831973035229e+00
-4.181672587324006263e-01,3.889981772478442318e-02,1.069567197825279203e+00
-5.161031787163700146e-01,8.213232011879328942e-02,1.066036746600397267e+00
-5.397573800431549884e-01,1.040565460679850202e-01,1.062627325078909557e+00
-8.083822174381352088e-01,1.235371955497639451e-01,1.031352922882687206e+00
-8.779982804863305512e-01,1.706379888757450503e-01,1.028010906556346304e+00
-1.053220144780322443e+00,2.157658525175372433e-01,1.016371840842888119e+00
-1.080975813022841292e+00,2.395632002500630575e-01,1.013785892891065687e+00
-1.379020986566551699e+00,2.401223634054958367e-01,9.660171839754689849e-01
-1.424377200076067940e+00,2.703974434195207110e-01,9.611882835204877962e-01
-1.532756481594893083e+00,2.847638673678872245e-01,9.465469652757171337e-01
-1.600602990611898591e+00,3.263126491582560296e-01,9.415802815618418142e-01
-1.808134347228962824e+00,3.575599659429347654e-01,9.231526253124660020e-01
-1.828953621907465354e+00,3.712222185524627349e-01,9.169552590950105220e-01
-1.955915763870957891e+00,4.726696526677399701e-01,9.358440726873820115e-01
-1.978415090027256573e+00,5.056244899960182781e-01,9.381757817587650372e-01
-2.063794542332249016e+00,5.288091676443757994e-01,9.296613778585265386e-01
-2.108167929691336262e+00,5.629118922984563955e-01,9.265396702694861375e-01
-2.115146932945167535e+00,6.400747811471759752e-01,9.535850141868136287e-01
-2.142253780414531850e+00,6.817697918232350496e-01,9.576236874382191289e-01
-2.163635981555018795e+00,7.120728323237055513e-01,9.611001309207802823e-01
-2.176664339675816962e+00,7.278964494686347431e-01,9.569960088894274852e-01
-2.191288671312509706e+00,7.573978625900615880e-01,9.591189223057632329e-01
-2.202077637636961960e+00,7.608280855614931726e-01,9.509078497302247968e-01
-2.201313275225790900e+00,7.513192580526362185e-01,9.383854293230580179e-01
-2.196992064195265382e+00,7.535830720733639465e-01,9.322858051267296497e-01
-2.171916217771109991e+00,7.512506252028274822e-01,9.263250630895946136e-01
-2.165074996993926693e+00,7.460759890186422494e-01,9.189005482244911871e-01
-2.129582566185949766e+00,7.654083126955127936e-01,9.263043614094970124e-01
-2.119688500343994697e+00,7.640490389714218455e-01,9.203732024486984686e-01
-2.058556059955084727e+00,7.357667048824985123e-01,9.096240738689912453e-01
-2.045806952342580143e+00,7.302885377416058477e-01,9.024893376913460941e-01
-1.997582890382176180e+00,6.636629091927851443e-01,8.705017716142091633e-01
-1.971222001749967978e+00,6.500945050313323703e-01,8.631916093207226970e-01
-1.927028263996937385e+00,6.128851870111824418e-01,8.465231601307274811e-01
-1.894727949067007255e+00,5.966552178743155244e-01,8.393307402095684377e-01
-1.822671525793125635e+00,5.315335111950647562e-01,8.190939354922737170e-01
-1.789781292938458002e+00,5.142195835716106833e-01,8.118105658356244980e-01
-1.764652414766473054e+00,4.279857281902365584e-01,7.706845318978327031e-01
-1.721815100693981471e+00,4.060567500083528403e-01,7.636845336796312944e-01
-1.732898144612745828e+00,2.573471433270381192e-01,6.859592584413513050e-01
-1.667992348932385349e+00,2.186028228643405180e-01,6.771093382364260505e-01
-1.640434881082865504e+00,1.482256442123082718e-01,6.416420391525714528e-01
-1.595480626478622765e+00,1.224066252790202425e-01,6.337750549306812031e-01
-1.575203818950058787e+00,4.818724363469146371e-02,6.013397937766603585e-01
-1.540205491651555070e+00,2.957973394872458195e-02,5.939167826983312581e-01
-1.457991034132483543e+00,-7.218425124723078234e-02,5.596548287336720051e-01
-1.424893780215216843e+00,-9.681827513361475346e-02,5.497317939830469458e-01
-1.416070767365540606e+00,-2.052259025175739715e-01,4.945228456806208261e-01
-1.350303135735798632e+00,-2.485495820712399773e-01,4.841444814618331427e-01
-1.310392816414154948e+00,-3.107096715708567158e-01,4.582725375760505759e-01
-1.287483937737312178e+00,-3.237218277427041935e-01,4.506771183291777283e-01
-1.194841646742162311e+00,-3.236918250032587707e-01,4.643574926268380643e-01
-1.169444022058409915e+00,-3.331552550349792252e-01,4.586798871834213975e-01
-1.084729669326590651e+00,-3.668940506790337452e-01,4.547018561369229328e-01
-1.068758132940568872e+00,-3.688510396464866337e-01,4.499514062807842274e-01
-9.396340861168973602e-01,-3.762907621045615825e-01,4.591709817048582609e-01
-8.601734935815132932e-01,-4.175711402474526768e-01,4.524391193770280206e-01
-7.772956219963637059e-01,-4.025210150548049204e-01,4.635597962363624536e-01
-7.334095085996915619e-01,-4.238055467713760516e-01,4.570393043261860577e-01
-5.423060756648200309e-01,-3.617019093984424338e-01,5.088959443275058447e-01
-5.013028592761091806e-01,-3.825942526444013891e-01,5.019737826948609261e-01
-3.838867123467571973e-01,-3.398988040972519831e-01,5.299557895808661989e-01
-3.315062869951258540e-01,-3.661286152370459845e-01,5.234830076157606094e-01
-1.456502016980331937e-01,-3.208153653967631969e-01,5.610304915345887267e-01
-9.859664320161659612e-02,-3.444149238475262553e-01,5.544186707259536329e-01
5.004853670686418808e-03,-2.919344443517741805e-01,5.849833602454483916e-01
3.851217901794200954e-02,-3.075262528800635775e-01,5.786408954147828076e-01
2.725623145075650733e-01,-2.226366503162832688e-01,6.454481685581546779e-01
2.975221088178746087e-01,-2.301424335531400134e-01,6.404903352944943951e-01
4.029566084880428223e-01,-1.583475812141039163e-01,6.810555278607824947e-01
4.470380209661642956e-01,-1.734448364731156766e-01,6.774264353217597234e-01
6.132809503002751850e-01,-8.093893820509219517e-02,7.333057765877715184e-01
6.537419046739657569e-01,-9.414727179718948569e-02,7.296824452394800042e-01
7.695147902115794247e-01,-2.137327296537704438e-02,7.728619475821961737e-01
7.847024653826000229e-01,-1.508815657043732598e-02,7.717830146235628019e-01
9.850757550433477672e-01,9.912823084936353557e-02,8.446770974304093071e-01
1.007132587166638338e+00,9.569793314836441689e-02,8.408390589278955662e-01
1.104677178091505452e+00,1.699402324226755301e-01,8.805036852143904857e-01
1.130582377655893422e+00,1.699613918104885268e-01,8.791392236412547412e-01
1.301661518282793306e+00,2.764454953362124323e-01,9.424517255145635763e-01
1.329074657658665393e+00,2.808018930050731887e-01,9.412029606374106017e-01
1.459169825532345088e+00,3.241887953013989909e-01,9.694776178991088011e-01
1.468647422623128085e+00,3.264029114163519707e-01,9.656049272327851263e-01
1.652821603387222948e+00,4.205635681667277415e-01,1.024477492202332529e+00
1.668904336940896238e+00,4.164905212008279678e-01,1.017540857541386012e+00
1.774543523784886556e+00,4.631408329768713084e-01,1.043038178026124418e+00
1.780948482497666907e+00,4.621278511829848834e-01,1.036433108346624277e+00
1.929990275728988625e+00,5.921536793688328970e-01,1.107304660282873332e+00
1.931205694304429787e+00,5.890386072654861804e-01,1.098632073374036455e+00
2.037953219544315964e+00,6.818740869481931810e-01,1.146458408592033296e+00
2.048409744129179977e+00,7.137826009241643455e-01,1.155062664533568428e+00
2.163382678322916863e+00,8.569417378746183589e-01,1.227825964829790450e+00
2.177326889701299617e+00,8.902189284399243396e-01,1.237746352026553032e+00
2.238269130774956484e+00,9.818489969873382961e-01,1.279936623001176388e+00
2.234893614624783975e+00,1.033453375351101933e+00,1.294634745818929566e+00
2.249310238325710642e+00,1.078664719043731290e+00,1.309046684998666610e+00
2.242803704414685573e+00,1.106451260100368206e+00,1.313373843455688306e+00
2.238535800402941867e+00,1.116338908100997118e+00,1.307345212408588031e+00
2.220764523160121851e+00,1.133778496541618441e+00,1.304832616268559509e+00
2.172188900941395495e+00,1.171563058405645341e+00,1.308306926783781465e+00
2.141187167375143474e+00,1.189400839207410465e+00,1.302587643362645986e+00
2.102904412987290694e+00,1.185466459331981692e+00,1.287837128541929665e+00
2.065155071050972513e+00,1.205328332000199065e+00,1.281156293166207272e+00
1.991569594407424315e+00,1.219604124136590029e+00,1.269772141127524012e+00
1.975179879132669791e+00,1.228680901513002244e+00,1.263124829936872473e+00
1.907966508419911777e+00,1.232462103834756295e+00,1.244611965761773131e+00
1.891303238365072081e+00,1.241572115760169126e+00,1.237698697096078604e+00
1.811515607779290882e+00,1.315873970831337170e+00,1.254324418862793111e+00
1.780749808614977781e+00,1.337491534520164338e+00,1.249032644651910440e+00
1.724362046751948041e+00,1.337808454371211653e+00,1.232341534995244681e+00
1.665286644756390988e+00,1.372563918847644171e+00,1.225972364650671276e+00
1.550790840799883163e+00,1.423643895130813686e+00,1.227626632535512963e+00
1.521318336454371423e+00,1.443639074902589803e+00,1.221700427563274349e+00
1.481117175525701990e+00,1.452696482081154095e+00,1.208170896800416116e+00
1.447352893471512747e+00,1.473467274622868528e+00,1.201250444962939978e+00
1.335353107665776085e+00,1.533995060857228143e+00,1.209444960476972364e+00
1.280377794702249439e+00,1.567558144304008083e+00,1.202874218129746930e+00
1.245492057539532293e+00,1.560229779331912425e+00,1.184930292525939732e+00
1.191114491460559810e+00,1.594368734697190648e+00,1.178057838306423522e+00
1.055072515321609838e+00,1.635258927921836358e+00,1.170211784628234275e+00
1.041253824550263163e+00,1.643992142949200819e+00,1.162294490933503344e+00
9.764763344919699106e-01,1.682206225287703028e+00,1.154350473509246466e+00
9.416097694797553874e-01,1.707435585046117588e+00,1.148620144901307372e+00
7.879248035622939961e-01,1.698288898859531937e+00,1.117833088010918630e+00
7.239432944499823996e-01,1.737987743239136407e+00,1.111659653045550256e+00
6.660077864819299309e-01,1.723876974060105649e+00,1.083328084982907447e+00
6.430491719908536519e-01,1.737852772567398674e+00,1.076248471012623664e+00
4.485997631821085352e-01,1.718088077693563642e+00,1.027872656432066378e+00
4.232063357021186856e-01,1.731244410045998272e+00,1.020128257377950876e+00
3.374218077374931402e-01,1.734184847226530657e+00,9.945394441118839968e-01
2.956977355862497325e-01,1.756423041477707558e+00,9.872626522885696865e-01
1.007143074765939617e-01,1.700086219533042176e+00,9.267709021274652681e-01
2.422462269516023614e-02,1.746413784579208262e+00,9.211802182961394969e-01
-6.337065358752175248e-02,1.702189465582634398e+00,8.793409656621767878e-01
-1.155811764886893606e-01,1.727888186004474358e+00,8.713940365466285032e-01
-3.468198009106096547e-01,1.629998438876890443e+00,7.818323678022250922e-01
-3.700364733617948487e-01,1.645247101969810055e+00,7.756466790222690255e-01
-5.055817644831278601e-01,1.618753398721442194e+00,7.306448059928755123e-01
-5.514999796828555789e-01,1.642446938910802290e+00,7.229786503242436879e-01
-7.268395132947021997e-01,1.539789245697853914e+00,6.442069904405022251e-01
-7.838086831620486583e-01,1.575189809208900060e+00,6.386681615219416130e-01
-9.007696471162253138e-01,1.512573954133617615e+00,5.851609824079719857e-01
-9.289275874158269275e-01,1.525770343810265883e+00,5.768535297958686803e-01
-1.107939386850952834e+00,1.421846303486618002e+00,4.918525401543368258e-01
-1.127949016495349621e+00,1.435006069937912798e+00,4.855879047408966920e-01
-1.205019834990120886e+00,1.380187390955653681e+00,4.400023961238794801e-01
-1.240889043456726126e+00,1.400433136826386260e+00,4.328551969992514015e-01
-1.401129578121951047e+00,1.277906108932983509e+00,3.482689144448761764e-01
-1.425774843230533273e+00,1.295726193940234028e+00,3.427917226554939023e-01
-1.514982145271244196e+00,1.196763458568903760e+00,2.772020009348255543e-01
-1.527449655836486286e+00,1.199482729762851640e+00,2.681948088048704548e-01
-1.653656549513364604e+00,1.069949748429015690e+00,1.841145358179669678e-01
-1.655883240557136427e+00,1.068827597425815235e+00,1.759580087605168985e-01
-1.708140034917568606e+00,9.804858081245673151e-01,1.205287565660304872e-01
-1.701792908041128483e+00,9.682059537081623146e-01,1.096063618073682133e-01
-1.791162702763393844e+00,9.131463870881392220e-01,6.763729167569845768e-02
-1.770200156467489183e+00,8.983410335868733387e-01,5.876000683750568637e-02
-1.793907723833968904e+00,8.158473476557089876e-01,1.181578432869260370e-02
-1.783393460189180768e+00,8.116226066830063424e-01,5.179531459239608386e-03
-1.790238000846104294e+00,7.239183124098895750e-01,-3.925889623882979074e-02
-1.759491041757202279e+00,7.066659135485668930e-01,-4.709380083388106653e-02
-1.790890588735863487e+00,6.562888275950200523e-01,-8.139481515500235353e-02
-1.761667530354044997e+00,6.393273046447028873e-01,-8.898155847151532905e-02
-1.743733181202772320e+00,5.830099831844841596e-01,-1.164133006745155241e-01
-1.697656966818669844e+00,5.588299949211181783e-01,-1.233764730853158242e-01
-1.665414428702265859e+00,4.862427646873104803e-01,-1.534536191612105582e-01
-1.647036949953488927e+00,4.753849904861678910e-01,-1.609995861155679719e-01
-1.566742452517883466e+00,4.043105142019257081e-01,-1.846283081877337084e-01
-1.522599799746192639e+00,3.811718748016748037e-01,-1.916748371268174878e-01
-1.498723338625334245e+00,3.390119348801162169e-01,-2.136911610157929409e-01
-1.436514504877029808e+00,2.995484873981585916e-01,-2.237261743586745066e-01
-1.353239408684966394e+00,2.808775281567675863e-01,-2.259006063560151101e-01
-1.320958282246151860e+00,2.652264386667360085e-01,-2.327149665526695443e-01
-1.257209575334094387e+00,2.308661282948231419e-01,-2.435622012142199810e-01
-1.195119806311519373e+00,1.962331785764493408e-01,-2.512466826678520504e-01
-1.074165711635845621e+00,1.354417917290069440e-01,-2.650091452254194624e-01
-1.049062807290961796e+00,1.249651838917897606e-01,-2.711213913278709420e-01
-9.644920379450565573e-01,9.685781238661973769e-02,-2.760625922076666572e-01
-8.952806209940925575e-01,5.384758165436201449e-02,-2.857042280164822090e-01
-7.597049344625207423e-01,6.372727586620756390e-02,-2.673182728369516981e-01
-7.351820773802087983e-01,5.174810801414832934e-02,-2.743441553665575960e-01
-6.325292765050359867e-01,4.468309890826559216e-02,-2.679973767780122196e-01
-5.926357466438821886e-01,2.429339990636172897e-02,-2.749645391004686967e-01
-4.317705440364306146e-01,4.328262920841034755e-03,-2.685847605792402448e-01
-3.548131235770861647e-01,-3.643957811850058459e-02,-2.756232646080309934e-01
-2.476589675281347658e-01,-2.303806792747666032e-02,-2.629430944378438606e-01
-1.844748905405508843e-01,-5.572775046010425282e-02,-2.697953875883030705e-01
-3.652631348452872392e-03,-4.980698676375913680e-02,-2.501077555348000803e-01
2.168536948284210258e-02,-5.616442744752726812e-02,-2.548512118877362953e-01
1.939055981921772032e-01,-7.986639260560754461e-02,-2.474256151655470359e-01
2.158854600182980588e-01,-8.535368778507992915e-02,-2.522213566960848641e-01
3.984965524426360428e-01,-1.051067163160381152e-01,-2.461729701508978407e-01
4.394882261467089601e-01,-1.239881055959549533e-01,-2.531615286319203739e-01
5.762369110436257325e-01,-1.380346249176540863e-01,-2.491802490361839650e-01
6.451093862274952517e-01,-1.766685832840481918e-01,-2.575035601451545197e-01
7.986208445000013700e-01,-1.704971692298561936e-01,-2.422449275032083904e-01
8.251162394479976125e-01,-1.815647939745850814e-01,-2.488991981141328025e-01
9.109335727269675109e-01,-1.975238114764215902e-01,-2.505861049810064189e-01
9.387365905327184068e-01,-2.103676825087428537e-01,-2.571220400354178870e-01
1.010026667873162642e+00,-2.243188095403021720e-01,-2.624388410495279711e-01
1.049073596140712494e+00,-2.439586131007388248e-01,-2.693491048996186077e-01
1.065905470466584015e+00,-2.402647878812489146e-01,-2.714461804535151512e-01
1.087833117296486352e+00,-2.526081948719183790e-01,-2.790250218434031648e-01
1.137398243085561811e+00,-2.333060704428011611e-01,-2.670008958655212261e-01
1.146614724992957024e+00,-2.369652812596857450e-01,-2.738034329899777242e-01
1.154649824750412446e+00,-2.471072328590233069e-01,-2.815954523419222366e-01
1.166526750330798778e+00,-2.517544253371686858e-01,-2.877328346135445969e-01
1.196980629731933421e+00,-2.670075505076665023e-01,-2.973767418398647333e-01
1.213327652006382040e+00,-2.747403109162847579e-01,-3.040640208252168852e-01
1.216072566126723764e+00,-2.505205830872155870e-01,-2.985830555572455691e-01
1.223332190315902457e+00,-2.520147138707261592e-01,-3.046121667711379488e-01
1.266400961306318296e+00,-2.419953848143628627e-01,-3.004078871534633377e-01
1.274198950722569501e+00,-2.385417460214299401e-01,-3.044730619376149749e-01
1.282917014859877192e+00,-2.111499598278639145e-01,-2.969084886583165939e-01
1.283310879500110024e+00,-2.030183530336393261e-01,-3.002739719563567999e-01
1.352977124614812343e+00,-1.697504530903219400e-01,-2.844299295432995422e-01
1.355468715520491640e+00,-1.610187811357392251e-01,-2.872701660421340120e-01
1.395156874747146780e+00,-8.906868651765288691e-02,-2.560132512287044415e-01
1.403510063543546238e+00,-5.491963077759989820e-02,-2.460937771017338571e-01
1.495291706632517315e+00,-4.898482939007966358e-02,-2.426072920949660650e-01
1.493907920224502694e+00,-3.512034201949410656e-02,-2.443304023657285884e-01
1.545441023389557467e+00,3.110070328577648965e-02,-2.155527352624610204e-01
1.534587561706581615e+00,5.728051312701071263e-02,-2.140595488539495661e-01
1.615719682368139676e+00,6.170814983660029979e-02,-2.132453643110819586e-01
1.609014327989686466e+00,8.122234863779086156e-02,-2.139853665976801655e-01
1.650346913838611318e+00,1.197714415378827724e-01,-2.008359854836813674e-01
1.643816382660601372e+00,1.293701560975252518e-01,-2.060615265278956387e-01
1.697955828228635555e+00,1.589994009572999745e-01,-1.976072251434742022e-01
1.695163858246969024e+00,1.708413259999907452e-01,-2.009939368657570058e-01
1.714050767294992728e+00,1.887121813350541022e-01,-2.010080815802886001e-01
1.687285210382823752e+00,2.112085612322249506e-01,-2.053613234571280421e-01
1.730945747225331788e+00,2.305273671647080358e-01,-2.011554661376473985e-01
1.699738213363265027e+00,2.532793766522152268e-01,-2.064776624546023620e-01
1.723280917227881126e+00,2.471750406526209975e-01,-2.169958094467578646e-01
1.698759701366919783e+00,2.627189714451793612e-01,-2.238073898033743903e-01
1.694236027401041733e+00,2.598846764946755039e-01,-2.406397429475305716e-01
1.678907499409707960e+00,2.707171728763088647e-01,-2.473188210203670356e-01
1.656571520356236560e+00,2.690813511037193351e-01,-2.624087609247029440e-01
1.602404062104946458e+00,3.016705993538821851e-01,-2.690537460538864334e-01
1.594901393210889307e+00,2.893433102392330425e-01,-2.882655147726067568e-01
1.572058623515436571e+00,3.049112182098869250e-01,-2.948038472221166106e-01
1.530975345170724866e+00,3.224531409513757829e-01,-3.048666013458634638e-01
1.514191619551198853e+00,3.321384413177312922e-01,-3.126305651176127243e-01
1.435748172620880281e+00,3.398098909412472501e-01,-3.331853065743632936e-01
1.417740535843930338e+00,3.497955121537082435e-01,-3.409502245482635141e-01
1.359842751955297802e+00,3.630384113185793349e-01,-3.543894449672773117e-01
1.299700442342025974e+00,3.994594515292428372e-01,-3.605941128591845235e-01
1.203938643442278966e+00,3.638045964901372997e-01,-4.019166738686204554e-01
1.188589451087921578e+00,3.760143571819994368e-01,-4.082429319333524265e-01
1.099432515637378982e+00,4.354080592280000772e-01,-4.084062408194668037e-01
1.067534464320293308e+00,4.620000087020636470e-01,-4.119695493723079527e-01
9.349612139511663811e-01,4.740280476203347915e-01,-4.352108031749324923e-01
8.924076091470548588e-01,5.075895743128335802e-01,-4.382267951727539801e-01
8.358437978559367654e-01,5.325366330962064687e-01,-4.429888759406244159e-01
7.698115545272790072e-01,5.855908285989848139e-01,-4.432966749937261586e-01
6.397903208250550477e-01,5.354999521753271985e-01,-4.918712714742985992e-01
5.937113755408609528e-01,5.703461981889439425e-01,-4.951427411422156810e-01
4.893948200573784435e-01,6.369349852564331060e-01,-4.914173081807031163e-01
4.633412013512135386e-01,6.590499389444394174e-01,-4.952172065675729540e-01
2.721946079880034342e-01,6.796181215341909887e-01,-5.255005113809732009e-01
2.310140592472225973e-01,7.085615602516510680e-01,-5.299452333524452552e-01
1.643769018236105328e-01,7.468189428098369609e-01,-5.293305744536827007e-01
9.586430719122464306e-02,7.937316598253546518e-01,-5.324617435531807663e-01
-5.507992302643117954e-02,7.199118791032983466e-01,-5.986004174668956290e-01
-7.890049189846939925e-02,7.331722582169328817e-01,-6.058501184298423770e-01
-1.693724797225054646e-01,8.010724052605603385e-01,-6.002062846697659992e-01
-1.945272505157206455e-01,8.138781804488797178e-01,-6.076193365255286860e-01
-3.652381541469323922e-01,7.618520887077319115e-01,-6.638548893019012853e-01
-4.089855807008165312e-01,7.864533036626670803e-01,-6.710943643155748983e-01
-5.413206388851529161e-01,7.587941758240392964e-01,-7.118396612445549998e-01
-5.897353161259925036e-01,7.902883495938798353e-01,-7.172002354996080964e-01
-8.240388562829924490e-01,5.672726700712930059e-01,-8.603812991410628719e-01
