-1.552759247570566492e+00,1.053696148182162950e+00,9.354841359010831470e-01,-5.391808999964963212e-01
-1.545991134332989736e+00,1.132053661576938763e+00,8.506464104580724328e-01,-5.955295019595561179e-01
-1.539228523626500422e+00,1.138419786260700395e+00,8.537159161022416232e-01,-6.391384200005326699e-01
-1.532460410388923666e+00,1.210885248086465804e+00,8.133007584540133950e-01,-6.893621739241293511e-01
-1.525697799682434352e+00,1.216100052348691785e+00,8.140681348650556926e-01,-7.354210311808910827e-01
-1.518929686444857596e+00,1.296827931317211302e+00,7.091080946436021382e-01,-7.763350160845040593e-01
-1.512167075738368283e+00,1.300078718389766186e+00,7.033101395379491860e-01,-8.277837396159932748e-01
-1.505398962500791527e+00,1.376607664056231251e+00,6.667318639449325568e-01,-8.743325847159122421e-01
-1.498630849263214326e+00,1.376743113517585826e+00,6.628097178440496284e-01,-9.135316121684753377e-01
-1.491868238556725457e+00,1.430787448598860090e+00,5.655234417330191610e-01,-9.495457186405178440e-01
-1.485100125319148257e+00,1.431126072252250747e+00,5.633065765455637086e-01,-9.840898615830893092e-01
-1.478337514612659387e+00,1.514833839370613111e+00,5.367041942960970591e-01,-1.010549205113569382e+00
-1.471569401375082187e+00,1.510702630799237722e+00,5.375568347528105750e-01,-1.028678755310379778e+00
-1.464801288137505653e+00,1.584251688315853723e+00,4.681519015763174751e-01,-1.037253542565628184e+00
-1.458038677431016117e+00,1.582355395856864355e+00,4.707950869921298520e-01,-1.045093348056140847e+00
-1.451270564193439583e+00,1.635383859977960652e+00,4.568117835020256146e-01,-1.060282971194009161e+00
-1.444507953486950047e+00,1.635722483631351309e+00,4.643150195211059317e-01,-1.060772959037166174e+00
-1.437739840249373513e+00,1.662947825364023302e+00,3.822910075852503087e-01,-1.057833031978223870e+00
-1.430971727011796313e+00,1.661864229673169602e+00,3.845931368183772014e-01,-1.059058001586116404e+00
-1.424209116305307443e+00,1.662676926441311265e+00,3.706098333282729640e-01,-1.059547989429273418e+00
-1.417441003067730243e+00,1.654549958759914841e+00,3.729972266070712417e-01,-1.052688159625075004e+00
-1.410678392361240707e+00,1.645068496464956009e+00,2.788657201858814605e-01,-1.046808305507190395e+00
-1.403910279123664173e+00,1.639379619087978801e+00,2.819352258300506509e-01,-1.033333639820371852e+00
-1.397147668417174637e+00,1.593868600072173125e+00,2.001670060312090993e-01,-1.021328937663024350e+00
-1.390379555179598103e+00,1.586622053889594319e+00,1.940279947428706353e-01,-9.990344907993790047e-01
-1.383611441942021347e+00,1.468645573048020347e+00,7.210040943281499637e-02,-9.772300317788906732e-01
-1.376848831235532034e+00,1.468645573048020347e+00,6.536454982477694908e-02,-9.539556092289311895e-01
-1.370080717997955277e+00,1.324798245087343007e+00,-7.233688393448169107e-02,-9.311711745221288306e-01
-1.363318107291465964e+00,1.297708352816028698e+00,-9.356763130665224359e-02,-9.078967519721693469e-01
-1.356549994053889208e+00,1.158804930194862637e+00,-2.609409529595468347e-01,-8.826623780495818083e-01
-1.349781880816312007e+00,1.125958435815895387e+00,-2.862643745239429882e-01,-8.615929007938291084e-01
-1.343019270109822694e+00,9.672116671059938220e-01,-4.524439995374384127e-01,-8.373385025575554863e-01
-1.336251156872245938e+00,9.007059815799144387e-01,-4.926033650486525417e-01,-8.121041286349679478e-01
-1.329488546165756624e+00,8.079908252813412517e-01,-6.562250686920070297e-01,-7.841748215750166118e-01
-1.322720432928179868e+00,7.805623093566361748e-01,-6.793316250689476199e-01,-7.567355023582224005e-01
-1.315957822221690554e+00,6.740313079996923529e-01,-8.058634688452570582e-01,-7.285612013766926687e-01
-1.309189708984113798e+00,6.348186889369665797e-01,-8.270089521717562953e-01,-6.974469733362205215e-01
-1.302421595746537264e+00,5.878177258462350396e-01,-9.321395204845525084e-01,-6.682926966683766512e-01
-1.295658985040047728e+00,5.838896914668927351e-01,-9.409217171887034326e-01,-6.393834139221111768e-01
-1.288890871802470972e+00,5.266622940437422074e-01,-1.000777077250003533e+00,-6.119440947053169655e-01
-1.282128261095981658e+00,5.154877134818239837e-01,-9.890959029930260771e-01,-5.818098423511588457e-01
-1.275360147858404458e+00,5.014686942314202645e-01,-1.046649133821199174e+00,-5.570654562717284319e-01
-1.268592034620827924e+00,5.038390598051607494e-01,-1.046222813592842416e+00,-5.291361492117770959e-01
-1.261829423914338388e+00,4.896845910933995127e-01,-1.075724173395135486e+00,-5.080666719560242850e-01
-1.255061310676761854e+00,4.833861911403167233e-01,-1.054919746251321788e+00,-4.847922494060648568e-01
-1.248298699970272319e+00,5.067512232243280845e-01,-1.090986437570310219e+00,-4.642127599934691706e-01
-1.241530586732695784e+00,5.167067586340351459e-01,-1.091242229707324318e+00,-4.350584833256252448e-01
-1.234762473495119028e+00,5.059385264561863105e-01,-1.152206022362352034e+00,-4.166839392072362869e-01
-1.227999862788629715e+00,5.132527973694409607e-01,-1.154508151595479148e+00,-3.867946807746567295e-01
-1.221231749551052514e+00,4.585312149813884353e-01,-1.180002101251218072e+00,-3.524955317536639376e-01
-1.214469138844563423e+00,4.628655977447970193e-01,-1.190574842914467579e+00,-3.135414982226791825e-01
-1.207701025606986445e+00,4.252783722183487436e-01,-1.260832416547674306e+00,-2.868371607706204918e-01
-1.200938414900496909e+00,4.163387077688135984e-01,-1.246508056874884751e+00,-2.224037593954696357e-01
-1.194170301662920375e+00,3.326986653811329631e-01,-1.231245792699709796e+00,-1.807547927271211663e-01
-1.187402188425343619e+00,3.321568675357061129e-01,-1.237043747805362859e+00,-9.990679860620947650e-02
-1.180639577718854305e+00,2.928087990116228778e-01,-1.231331056745381236e+00,-3.155349448580230948e-02
-1.173871464481277549e+00,2.915220291287330401e-01,-1.225618365685399613e+00,5.615432943930795395e-02
-1.167108853774788235e+00,1.698206880998530122e-01,-1.148539668398483427e+00,1.404322384623189757e-01
-1.160340740537211479e+00,1.702947612146011036e-01,-1.151609174042652617e+00,2.229951900342802829e-01
-1.153572627299634279e+00,1.700915870225679360e-01,-1.164825101121714557e+00,3.040881780767704656e-01
-1.146810016593145409e+00,1.641995354535575602e-01,-1.167212494400512890e+00,4.013507649434431279e-01
-1.140041903355568209e+00,6.030979859306610097e-02,-1.092350662301051933e+00,4.893035827901319190e-01
-1.133279292649078895e+00,6.538915339393773507e-02,-1.109232943343982924e+00,5.887711149510111985e-01
-1.126511179411502139e+00,8.292985863961439830e-02,-1.130207898579139281e+00,6.865236896608407635e-01
-1.119748568705012826e+00,7.290659849922859204e-02,-1.118441460276490496e+00,7.823163129980421626e-01
-1.112980455467436069e+00,-1.987628253002338835e-02,-1.008195049223412409e+00,8.712491065310450367e-01
-1.106212342229859535e+00,-2.082442875951958511e-02,-1.011861403187281239e+00,9.285776841804187498e-01
-1.099449731523370000e+00,2.353526983475654616e-02,-9.686325320318979193e-01,1.040049918498645587e+00
-1.092681618285793244e+00,2.773420313681071447e-02,-9.703378129453251733e-01,1.107178253011160241e+00
-1.085919007579303708e+00,-1.215311032781317968e-01,-7.738894517184942146e-01,1.189986198504699999e+00
-1.079150894341726952e+00,-1.184834903976100251e-01,-7.731220753074520280e-01,1.227715262427792053e+00
-1.072382781104150196e+00,-1.753722641673699234e-01,-6.764326475161210883e-01,1.261279429684049269e+00
-1.065620170397660882e+00,-1.800452705841691925e-01,-6.800990014799899175e-01,1.300233463215034080e+00
-1.058852057160084126e+00,-2.845445300207661843e-01,-3.889222855122695388e-01,1.342862405569696493e+00
-1.052089446453594812e+00,-2.850863278661930345e-01,-3.962549934400071416e-01,1.350702211060209379e+00
-1.045321333216018056e+00,-2.930101213555502127e-01,-2.847296217018583930e-01,1.389411250669615461e+00
-1.038553219978441078e+00,-3.028979320345815962e-01,-2.826832846057455439e-01,1.405335855572219295e+00
-1.031790609271951764e+00,-3.476639790129271157e-01,4.490117886364873578e-02,1.426405332827971995e+00
-1.025022496034375008e+00,-3.462417596686828136e-01,4.396327436126368920e-02,1.458254542633179662e+00
-1.018259885327885694e+00,-3.749570454762776728e-01,1.248788537033915236e-01,1.458254542633179662e+00
-1.011491772090308938e+00,-3.799686755464705690e-01,1.259020222514479481e-01,1.421015466553244844e+00
-1.004729161383819402e+00,-4.173527268808857049e-01,4.451306092450482144e-01,1.381571445179103019e+00
-9.979610481462426463e-01,-4.196553677239474589e-01,4.476885306151892618e-01,1.343842381256010743e+00
-9.911929349086658902e-01,-4.584616384026038438e-01,6.241851051549200946e-01,1.318853001255001489e+00
-9.844303242021765765e-01,-4.684171738123109607e-01,6.340757344527987449e-01,1.281613925175066671e+00
-9.776622109645998204e-01,-4.632023695500848692e-01,9.513432483959575192e-01,1.265199332429305823e+00
-9.708996002581103957e-01,-4.640150663182235902e-01,9.546685461771409198e-01,1.224040353604114451e+00
-9.641314870205336396e-01,-4.813525973718640882e-01,1.079154052857337787e+00,1.201990900662047501e+00
-9.573633737829568835e-01,-4.814880468332215502e-01,1.086060440556718465e+00,1.166221788111583502e+00
-9.506007630764675698e-01,-5.274054142330993900e-01,1.332473532546970763e+00,1.112078131442730378e+00
-9.438326498388908137e-01,-5.269313411183512708e-01,1.336225150556511032e+00,1.040784900263381108e+00
-9.370700391324013889e-01,-6.170052329204721575e-01,1.443060999782734610e+00,9.920311098692555785e-01
-9.303019258948245218e-01,-6.370517532012437423e-01,1.447153673974960197e+00,9.347025322198817543e-01
-9.235393151883353191e-01,-6.582495939035477583e-01,1.537618826432281205e+00,8.839887904531281704e-01
-9.167712019507584520e-01,-6.622453530135657962e-01,1.538215674751980844e+00,8.359699818237380509e-01
-9.100030887131816959e-01,-7.439213782115783324e-01,1.545036798405690082e+00,7.685966533896451125e-01
-9.032404780066922712e-01,-7.639001737616741838e-01,1.538812523071680261e+00,7.154329724071061269e-01
-8.964723647691155151e-01,-7.936313305294410148e-01,1.561407495174592874e+00,6.296850998546240641e-01
-8.897097540626262013e-01,-7.957985219111453068e-01,1.557144292891024406e+00,5.946509690688956962e-01
-8.829416408250494452e-01,-8.138810250022487924e-01,1.555694804114611030e+00,5.191928412227113654e-01
-8.761735275874724671e-01,-8.098175411615520236e-01,1.560810646854893013e+00,4.856286739664540386e-01
-8.694109168809832644e-01,-7.920059369931634619e-01,1.554501107475211974e+00,4.167853820028898926e-01
-8.626428036434063973e-01,-7.901773692648468295e-01,1.548873680460901792e+00,3.832212147466325658e-01
-8.558801929369170836e-01,-7.802218338551397681e-01,1.516217550968767869e+00,3.153578984693823917e-01
-8.491120796993402164e-01,-7.802218338551397681e-01,1.523635522942176967e+00,2.837536825857533418e-01
-8.423439664617634604e-01,-8.054831583981404419e-01,1.497118404738381647e+00,2.203002568969165686e-01
-8.355813557552741466e-01,-8.058217820515310992e-01,1.495157331687940072e+00,1.916359680722297121e-01
-8.288132425176973905e-01,-7.804927327778546919e-01,1.444766280696161864e+00,1.225476821870869759e-01
-8.220506318112079658e-01,-7.780546424734354760e-01,1.442549415508706412e+00,7.526385532243254350e-02
-8.152825185736312097e-01,-6.999680280013714784e-01,1.390282555512158069e+00,2.724504669304255236e-02
-8.085199078671418960e-01,-6.984103591957697699e-01,1.388833066735744692e+00,-3.865831821157940384e-02
-8.017517946295651399e-01,-6.659024884701930658e-01,1.360951723801207658e+00,-9.206699311569681299e-02
-7.949836813919882728e-01,-6.645479938566275502e-01,1.358052746248380904e+00,-1.256311603719540981e-01
-7.882210706854988480e-01,-6.327850951685108916e-01,1.349782133818258290e+00,-1.680151088050381436e-01
-7.814529574479220919e-01,-6.321078478617295771e-01,1.349185285498558873e+00,-2.170138931207421518e-01
-7.746903467414327782e-01,-5.494159517035421825e-01,1.348588437178859234e+00,-2.738524829269589067e-01
-7.679222335038560221e-01,-5.497545753569328397e-01,1.346883156265431980e+00,-3.137864921442576893e-01
-7.611541202662792660e-01,-3.813908948907148710e-01,1.360013819298822479e+00,-3.632752643031187945e-01
-7.543915095597898413e-01,-3.798332260851131070e-01,1.360781195709864999e+00,-4.328535380314186276e-01
-7.476233963222130852e-01,-3.034397298800084464e-01,1.339891504520379861e+00,-4.713175837192463136e-01
-7.408607856157237714e-01,-3.031011062266147915e-01,1.341596785433807115e+00,-5.531455535264721002e-01
-7.340926723781469043e-01,-2.553551710984232059e-01,1.379880341940251220e+00,-6.104741311758458133e-01
-7.273300616716575906e-01,-2.542038506768938277e-01,1.378516117209509284e+00,-6.695176662762691855e-01
-7.205619484340807235e-01,-1.905426038393061017e-01,1.373144482332213201e+00,-7.344410554945770553e-01
-7.137938351965039674e-01,-1.858018726918251040e-01,1.378686645300851943e+00,-8.013243960855130910e-01
-7.070312244900146537e-01,-6.911216173313797229e-02,1.381074038579650276e+00,-8.846223294222099742e-01
-7.002631112524378976e-01,-6.518412735379873479e-02,1.385166712771876085e+00,-9.277412596200296235e-01
-6.935005005459484728e-01,-2.143395133562514543e-02,1.387639370096345637e+00,-1.000259460407271650e+00
-6.867323873083717167e-01,-2.007945672205957779e-02,1.389259386964101450e+00,-1.040193469624570266e+00
-6.799642740707948496e-01,-6.667407142871874248e-02,1.368028639591930995e+00,-1.135006117275457749e+00
-6.732016633643056469e-01,-6.890898754110479085e-02,1.366408622724175181e+00,-1.184739883355897305e+00
-6.664335501267287798e-01,-7.236294880569593690e-02,1.345007347260661623e+00,-1.250153260417362411e+00
-6.596709394202393550e-01,-7.568146060893263249e-02,1.342193633753506532e+00,-1.307726831988314631e+00
-6.529028261826625990e-01,-8.035446702573489919e-02,1.229304037284616014e+00,-1.368240330618209155e+00
-6.461347129450858429e-01,-8.360525409829286381e-02,1.226319795686118042e+00,-1.441738507091765209e+00
-6.393721022385965291e-01,-1.002655378451490636e-01,1.142846294973849375e+00,-1.497107133368510867e+00
-6.326039890010196620e-01,-1.015523077280359038e-01,1.140373637649379601e+00,-1.546350911605793410e+00
-6.258413782945303483e-01,-1.958251328322109241e-01,9.799067036958657440e-01,-1.610049331216208524e+00
-6.190732650569535922e-01,-1.964346554083164775e-01,9.787982711021379068e-01,-1.665172963571375675e+00
-6.123106543504642785e-01,-2.406589045412351469e-01,8.532043318282135358e-01,-1.720786583769699840e+00
-6.055425411128873003e-01,-2.432324443070118247e-01,8.521811632801570280e-01,-1.760720592986998678e+00
-5.987744278753105442e-01,-2.856281257116198291e-01,6.455863806184333198e-01,-1.806289462400603618e+00
-5.920118171688212305e-01,-2.874566934399335194e-01,6.445632120703769230e-01,-1.845978477696323727e+00
-5.852437039312444744e-01,-3.421105510973073693e-01,5.331231043778995593e-01,-1.907471952012532279e+00
-5.784810932247550497e-01,-3.436682199029091334e-01,5.323557279668572617e-01,-1.919721648091458288e+00
-5.717129799871782936e-01,-4.556171997141152397e-01,3.137387148654707802e-01,-1.954020797112451246e+00
-5.649448667496015375e-01,-4.593420599014213512e-01,3.115218496780152169e-01,-1.983175073780294895e+00
-5.581822560431122238e-01,-5.401376636006163245e-01,2.053681128171625236e-01,-2.022864089076015226e+00
-5.514141428055354677e-01,-5.483323560126884821e-01,2.027249274013501190e-01,-2.050548402214388055e+00
-5.446515320990460429e-01,-6.383385230841306379e-01,9.601863955702548761e-03,-2.076027770058554101e+00
-5.378834188614691758e-01,-6.464654907655270621e-01,7.470262813918359009e-03,-2.096607259471150009e+00
-5.311208081549799731e-01,-7.327467976496631064e-01,-1.029466763305026539e-01,-2.106897004177447741e+00
-5.243526949174031060e-01,-7.450726986331106527e-01,-1.051635415179582450e-01,-2.116696761040588903e+00
-5.175845816798263499e-01,-8.728692654230342240e-01,-3.137193972301233758e-01,-2.114981803589539133e+00
-5.108219709733370362e-01,-8.789644911840808206e-01,-3.161920545545930383e-01,-2.106162022412712442e+00
-5.040538577357601691e-01,-9.569833809254659762e-01,-4.224310554611170332e-01,-2.089992423588530102e+00
-4.972912470292708553e-01,-9.689706582555229764e-01,-4.258416172879717077e-01,-2.061818122607000259e+00
-4.905231337916940437e-01,-1.076382081111284306e+00,-6.212668099667462140e-01,-2.025069034370222010e+00
-4.837550205541172321e-01,-1.081325986450798471e+00,-6.447996865720437842e-01,-1.991014879270807780e+00
-4.769924098476278629e-01,-1.116475121672830584e+00,-7.993834013742331379e-01,-1.946670979465095375e+00
-4.702242966100511068e-01,-1.123450768932694466e+00,-7.967402159584207055e-01,-1.901837091816226399e+00
-4.634616859035617376e-01,-1.214269632772275287e+00,-1.010752970593553401e+00,-1.849408392598423045e+00
-4.566935726659849260e-01,-1.208309856472586263e+00,-1.024480481946643540e+00,-1.797469681223776483e+00
-4.499254594284081699e-01,-1.241427249774268438e+00,-1.161585067386202708e+00,-1.742591042790188061e+00
-4.431628487219188006e-01,-1.240072755160702922e+00,-1.163034556162615862e+00,-1.685017471219235841e+00
-4.363947354843420445e-01,-1.371594182137932494e+00,-1.337996377880262155e+00,-1.626708917883547878e+00
-4.296321247778526753e-01,-1.365634405838243470e+00,-1.337399529560562517e+00,-1.564725455724182535e+00
-4.228640115402758637e-01,-1.454827876141546961e+00,-1.468365103711783082e+00,-1.502252005721659733e+00
-4.161014008337865500e-01,-1.486929398483054054e+00,-1.479108373466375470e+00,-1.434633683365988066e+00
-4.093332875962097384e-01,-1.635314283399179169e+00,-1.613910829672807523e+00,-1.367750342775052141e+00
-4.025651743586329823e-01,-1.670192519698496358e+00,-1.626444644386498606e+00,-1.295967123752545636e+00
-3.958025636521436130e-01,-1.764126721149277710e+00,-1.698663291070146908e+00,-1.227858813553716955e+00
-3.890344504145668014e-01,-1.811601757354757369e+00,-1.704717038312814292e+00,-1.152400685707532624e+00
-3.822718397080774877e-01,-1.853523365644614174e+00,-1.727482538507069121e+00,-1.086497320802910727e+00
-3.755037264705006761e-01,-1.880545533185249862e+00,-1.720746678899031323e+00,-1.006874296289891557e+00
-3.687356132329239200e-01,-1.874111683770812720e+00,-1.737543695896290652e+00,-9.412159253068481668e-01
-3.619730025264345508e-01,-1.886505309484939108e+00,-1.723560392406186415e+00,-8.505681743227956337e-01
-3.552048892888577392e-01,-1.925650203816989148e+00,-1.670014571724567576e+00,-7.677602288292557642e-01
-3.484422785823684254e-01,-1.929307339273616417e+00,-1.656116532280134557e+00,-6.893621739241293511e-01
-3.416741653447916138e-01,-1.920232225362726863e+00,-1.616468751042948737e+00,-6.369334747063259972e-01
-3.349115546383022446e-01,-1.920503124285438679e+00,-1.604105464420600535e+00,-5.303611188196696302e-01
-3.281434414007254885e-01,-1.929916861849721998e+00,-1.529243632321139579e+00,-4.522080578361216685e-01
-3.213753281631486214e-01,-1.930458659695148738e+00,-1.520717227754002865e+00,-3.718500515583670341e-01
-3.146127174566593632e-01,-1.910344414683698533e+00,-1.480557862242788847e+00,-2.988418629279679939e-01
-3.078446042190824961e-01,-1.909531717915556648e+00,-1.473907266680422046e+00,-2.172588870423206864e-01
-3.010819935125931823e-01,-1.991884990420353496e+00,-1.382760001857730181e+00,-1.430257288040290564e-01
-2.943138802750163707e-01,-1.992088164612386691e+00,-1.381054720944302705e+00,-8.545215723307678091e-02
-2.875457670374395591e-01,-1.979355915244869646e+00,-1.335012136281764183e+00,-1.881381056371925556e-02
-2.807831563309501899e-01,-1.975089257212136795e+00,-1.332624743002966072e+00,3.924974885039007183e-02
-2.740150430933734338e-01,-2.034077497632925446e+00,-1.200294944121003349e+00,9.559835081344972285e-02
-2.672524323868841201e-01,-2.032113480443254350e+00,-1.200550736258017448e+00,1.490070257175671598e-01
-2.604843191493073085e-01,-2.011728336509091886e+00,-1.199015983435933075e+00,2.095205243474616841e-01
-2.537162059117304969e-01,-2.006242633324150759e+00,-1.201488640760402626e+00,2.668491019968354250e-01
-2.469535952052411554e-01,-2.086157815524528392e+00,-1.055601858616692645e+00,3.239326857246306868e-01
-2.401854819676643438e-01,-2.079453067187376547e+00,-1.059353476626232915e+00,3.589668165103589992e-01
-2.334228712611750023e-01,-2.054733540489802390e+00,-1.041874347263602507e+00,4.319750051407580949e-01
-2.266547580235982184e-01,-2.044981179272128635e+00,-1.052020768698495479e+00,4.883236071038178361e-01
-2.198921473171088770e-01,-2.081823432761116699e+00,-9.133814304368516046e-01,5.387923549489930242e-01
-2.131240340795320654e-01,-2.073696465079723605e+00,-9.205436102732464931e-01,5.765214188720851896e-01
-2.063559208419552815e-01,-2.059609721098638158e+00,-9.333332171239516750e-01,6.059206894615075667e-01
-1.995933101354659400e-01,-2.054936714681838694e+00,-9.410922452800460913e-01,6.497746014240626256e-01
-1.928251968978891562e-01,-2.050737781379784685e+00,-7.606735246394322747e-01,6.799088537782207453e-01
-1.860625861913998147e-01,-2.043829858850599202e+00,-7.657041033340430403e-01,7.271926806428751222e-01
-1.792944729538230031e-01,-1.987956956041011303e+00,-7.602472044110755167e-01,7.634517810364961354e-01
-1.725263597162461915e-01,-1.983622573277602719e+00,-7.607587886851036041e-01,8.063257173127371669e-01
-1.657637490097568778e-01,-1.926598350046485164e+00,-6.004623828229326277e-01,8.398898845689944936e-01
-1.589956357721800662e-01,-1.921586719976292379e+00,-5.979897254984629651e-01,8.918285959436407229e-01
-1.522330250656907247e-01,-1.876685223536589397e+00,-5.750536972128650337e-01,9.126530792778149159e-01
-1.454649118281139131e-01,-1.873028088079962128e+00,-5.686588937875124428e-01,8.974634561399467136e-01
-1.387023011216245993e-01,-1.803000716558612826e+00,-3.646220324959297820e-01,8.798238937862932207e-01
-1.319341878840477877e-01,-1.798937232717916057e+00,-3.632578077651879012e-01,8.808038694726073592e-01
-1.251660746464710039e-01,-1.734598738573544185e+00,-2.868612228436425715e-01,8.790889120215577002e-01
-1.184034639399816485e-01,-1.729858007426066102e+00,-2.768853295000925363e-01,8.785989241784006865e-01
-1.116353507024048508e-01,-1.585265707427925941e+00,-7.804957499446332769e-02,8.761489849626155069e-01
-1.048727399959155093e-01,-1.584249836467750860e+00,-7.532112553297956592e-02,8.648792645700035253e-01
-9.810462675833871160e-02,-1.511648925180627989e+00,9.005015636002975873e-03,8.697791430015738845e-01
-9.133651352076191388e-02,-1.506772744571792666e+00,1.548508310702691182e-02,8.594893982952760414e-01
-8.457390281427257239e-02,-1.388051291692755651e+00,2.028101914470214762e-01,8.261702249605973325e-01
-7.780578957669577467e-02,-1.385951825041729979e+00,2.051975847258198093e-01,7.879511731943481534e-01
-7.104317887020643318e-02,-1.305562569726604449e+00,3.200482542451519308e-01,7.666367020170168356e-01
-6.427506563262963546e-02,-1.299399619234879122e+00,3.236293441633494306e-01,7.453222308396856288e-01
-5.750695239505283773e-02,-1.149998863358582035e+00,4.692603341700452568e-01,7.117580635834283020e-01
-5.074434168856348931e-02,-1.149253891321118992e+00,4.725856319512286019e-01,6.887286349550474363e-01
-4.397622845098669853e-02,-1.071641349963803336e+00,5.353399695653550117e-01,6.573694129929967822e-01
-3.721361774449735010e-02,-1.067239242469715910e+00,5.377273628441533448e-01,6.203753308346402484e-01
-3.044550450692055238e-02,-9.340924219562057873e-01,7.207892689005795939e-01,5.586368625968531898e-01
-2.368289380043121783e-02,-9.342955961482419802e-01,7.224945498140068478e-01,5.206628047521825176e-01
-1.691478056285441664e-02,-8.191635539951536149e-01,8.163702640981826963e-01,4.844037043585615598e-01
-1.014666732527761718e-02,-8.129328787727525540e-01,8.211450506557792517e-01,4.491245796512545740e-01
-3.384056618788277866e-03,-6.672569830837586924e-01,9.602107091457797727e-01,4.138454549439475882e-01
3.384056618788522028e-03,-6.638707465498462357e-01,9.650707597490477685e-01,3.778313484719051374e-01
1.014666732527786178e-02,-5.621482010710591171e-01,1.021686086074835798e+00,3.540669380787886400e-01
1.691478056285465950e-02,-5.534117108135601093e-01,1.028336681637202377e+00,3.018832327825638484e-01
2.368289380043146070e-02,-5.061398488001166429e-01,1.152054811906356946e+00,2.639091749378931762e-01
3.044550450692079871e-02,-5.016700165753505969e-01,1.154015884956798521e+00,2.234851778774373521e-01
3.721361774449759990e-02,-4.175559010729188447e-01,1.197244756112181729e+00,1.889410349348659979e-01
4.397622845098694139e-02,-4.177590752649550376e-01,1.199376357253965963e+00,1.303874876775996117e-01
5.074434168856373911e-02,-3.429232478654490879e-01,1.247976863286645699e+00,8.873852100925115616e-02
5.750695239505308060e-02,-3.406206070223873339e-01,1.247038958784260299e+00,3.508485218355522628e-02
6.427506563262987138e-02,-2.855604009809410981e-01,1.288136228797859717e+00,-1.709885311266960695e-02
7.104317887020668298e-02,-2.854249515195836362e-01,1.291717318716057106e+00,-4.943805076103429536e-02
7.780578957669601059e-02,-2.407266292719138778e-01,1.306212206480189542e+00,-8.398219370360565650e-02
8.457390281427282219e-02,-2.422165733468369109e-01,1.306723790754217740e+00,-1.324909901761526787e-01
9.133651352076214980e-02,-1.962314812162802846e-01,1.332047212318614005e+00,-1.856546711586915810e-01
9.810462675833896140e-02,-1.953510597174628050e-01,1.335543038191139953e+00,-2.246087046896763084e-01
1.048727399959157591e-01,-1.470633267438444247e-01,1.302972172744677692e+00,-2.814472944958930634e-01
1.116353507024051006e-01,-1.479437482426619044e-01,1.302801644653335034e+00,-3.204013280268777075e-01
1.184034639399818983e-01,-1.080538818731518330e-01,1.293848919857841340e+00,-3.926745348925412271e-01
1.251660746464712259e-01,-1.029068023416044725e-01,1.293166807492470483e+00,-4.504931003850719540e-01
1.319341878840480375e-01,-9.484755939088679311e-02,1.229218773238944795e+00,-4.977769272497264974e-01
