x,eta,u,v,pressure
-2.62517,-0.02580,2.55593,0.00813,-0.0002872
-2.61287,-0.02748,2.55552,0.00848,-0.0002979
-2.60057,-0.02761,2.55489,-0.00486,-0.0003124
-2.58828,-0.02967,2.55471,-0.00527,-0.0003186
-2.57598,-0.03131,2.55082,-0.01374,-0.0003218
-2.56369,-0.03272,2.55033,-0.01336,-0.0003244
-2.55139,-0.03496,2.55014,-0.02878,-0.0003190
-2.53910,-0.03613,2.55036,-0.02911,-0.0003101
-2.52680,-0.03720,2.54184,-0.03828,-0.0002957
-2.51450,-0.03770,2.54059,-0.03834,-0.0002777
-2.50221,-0.03862,2.53000,-0.05243,-0.0002640
-2.48991,-0.03946,2.52896,-0.05311,-0.0002294
-2.47762,-0.04069,2.51866,-0.06116,-0.0002116
-2.46532,-0.04130,2.51634,-0.06113,-0.0001710
-2.45302,-0.04204,2.51390,-0.06857,-0.0001446
-2.44073,-0.04288,2.51309,-0.06886,-0.0001138
-2.42843,-0.04327,2.50941,-0.07166,-0.0000847
-2.41614,-0.04393,2.50867,-0.07154,-0.0000599
-2.40384,-0.04403,2.48861,-0.07653,-0.0000327
-2.39155,-0.04439,2.48847,-0.07638,-0.0000095
-2.37925,-0.04483,2.48030,-0.07532,0.0000113
-2.36695,-0.04495,2.47959,-0.07516,0.0000307
-2.35466,-0.04496,2.46443,-0.07509,0.0000471
-2.34236,-0.04500,2.46410,-0.07511,0.0000634
-2.33007,-0.04496,2.45352,-0.07318,0.0000773
-2.31777,-0.04467,2.45135,-0.07335,0.0000907
-2.30547,-0.04444,2.43341,-0.07007,0.0001030
-2.29318,-0.04432,2.43371,-0.06987,0.0001153
-2.28088,-0.04396,2.41769,-0.06754,0.0001255
-2.26859,-0.04340,2.41336,-0.06772,0.0001351
-2.25629,-0.04287,2.40950,-0.05746,0.0001425
-2.24399,-0.04214,2.40880,-0.05677,0.0001495
-2.23170,-0.04159,2.40069,-0.05130,0.0001631
-2.21940,-0.04056,2.39850,-0.05112,0.0001686
-2.20711,-0.03968,2.39482,-0.03706,0.0001806
-2.19481,-0.03921,2.39525,-0.03730,0.0001862
-2.18252,-0.03769,2.38973,-0.02725,0.0001960
-2.17022,-0.03713,2.38914,-0.02759,0.0002030
-2.15792,-0.03595,2.39748,-0.01138,0.0002085
-2.14563,-0.03402,2.39772,-0.01154,0.0002134
-2.13333,-0.03334,2.39000,-0.00450,0.0002206
-2.12104,-0.03193,2.38926,-0.00358,0.0002262
-2.10874,-0.02999,2.37945,0.01143,0.0002238
-2.09644,-0.02773,2.37983,0.01145,0.0002243
-2.08415,-0.02602,2.36972,0.01829,0.0002259
-2.07185,-0.02552,2.36943,0.01794,0.0002312
-2.05956,-0.02403,2.35716,0.02659,0.0002315
-2.04726,-0.02092,2.35740,0.02614,0.0002352
-2.03497,-0.01996,2.33496,0.02629,0.0002347
-2.02267,-0.01798,2.33002,0.02487,0.0002423
-2.01037,-0.01487,2.31172,0.02673,0.0002449
-1.99808,-0.01382,2.30853,0.02600,0.0002556
-1.98578,-0.01053,2.28409,0.02225,0.0002612
-1.97349,-0.00941,2.27495,0.02116,0.0002725
-1.96119,-0.00715,2.27810,0.02103,0.0002753
-1.94889,-0.00350,2.27595,0.02081,0.0002719
-1.93660,-0.00275,2.26425,0.01801,0.0002775
-1.92430,0.00076,2.26166,0.01806,0.0002751
-1.91201,0.00371,2.25559,0.01608,0.0002788
-1.89971,0.00495,2.25542,0.01587,0.0002773
-1.88741,0.00880,2.25076,0.01369,0.0002829
-1.87512,0.01135,2.24956,0.01364,0.0002876
-1.86282,0.01265,2.25698,0.01218,0.0002922
-1.85053,0.01655,2.25690,0.01210,0.0003003
-1.83823,0.01786,2.25853,0.00775,0.0002865
-1.82594,0.02010,2.25874,0.00853,0.0002738
-1.81364,0.02300,2.26200,0.00804,0.0002632
-1.80134,0.02690,2.26216,0.00822,0.0002572
-1.78905,0.02827,2.26954,0.00501,0.0002530
-1.77675,0.03207,2.26981,0.00525,0.0002479
-1.76446,0.03334,2.28776,0.00544,0.0002470
-1.75216,0.03699,2.28814,0.00550,0.0002403
-1.73986,0.03937,2.29875,0.00302,0.0002414
-1.72757,0.04051,2.30001,0.00393,0.0002400
-1.71527,0.04356,2.31703,0.00098,0.0002281
-1.70298,0.04600,2.31818,0.00080,0.0002237
-1.69068,0.04675,2.33308,0.00019,0.0002231
-1.67839,0.04873,2.33404,0.00084,0.0002208
-1.66609,0.05013,2.35473,-0.00841,0.0002163
-1.65379,0.05269,2.35584,-0.00836,0.0002165
-1.64150,0.05386,2.37434,-0.01446,0.0002153
-1.62920,0.05456,2.37520,-0.01388,0.0002055
-1.61691,0.05584,2.39961,-0.02682,0.0001973
-1.60461,0.05656,2.39982,-0.02653,0.0001944
-1.59231,0.05684,2.41769,-0.02725,0.0001935
-1.58002,0.05738,2.41758,-0.02564,0.0001936
-1.56772,0.05745,2.44737,-0.03015,0.0001949
-1.55543,0.05744,2.44750,-0.02987,0.0001959
-1.54313,0.05702,2.46426,-0.02167,0.0001988
-1.53083,0.05676,2.46511,-0.02044,0.0002002
-1.51854,0.05568,2.49139,-0.01251,0.0002015
-1.50624,0.05520,2.49168,-0.01277,0.0002016
-1.49395,0.05416,2.50306,0.00278,0.0001982
-1.48165,0.05300,2.50408,0.00449,0.0001924
-1.46936,0.05168,2.52648,0.02019,0.0001869
-1.45706,0.05013,2.52688,0.01960,0.0001812
-1.44476,0.04664,2.53297,0.02974,0.0001755
-1.43247,0.04464,2.53270,0.02988,0.0001660
-1.42017,0.04295,2.54252,0.04790,0.0001524
-1.40788,0.04092,2.54222,0.04726,0.0001412
-1.39558,0.03981,2.54606,0.05431,0.0001300
-1.38328,0.03637,2.54540,0.05350,0.0001116
-1.37099,0.03520,2.55621,0.06456,0.0000961
-1.35869,0.03282,2.55574,0.06393,0.0000782
-1.34640,0.02915,2.55437,0.06480,0.0000641
-1.33410,0.02791,2.55277,0.06412,0.0000484
-1.32181,0.02593,2.55341,0.06890,0.0000309
-1.30951,0.02102,2.55265,0.06826,0.0000187
-1.29721,0.01890,2.55108,0.06451,-0.0000074
-1.28492,0.01654,2.54847,0.06360,-0.0000257
-1.27262,0.01400,2.56044,0.06411,-0.0000390
-1.26033,0.01273,2.55932,0.06373,-0.0000532
-1.24803,0.00895,2.56052,0.05981,-0.0000696
-1.23573,0.00770,2.55925,0.05968,-0.0000864
-1.22344,0.00521,2.56872,0.05946,-0.0001043
-1.21114,0.00276,2.56837,0.05932,-0.0001200
-1.19885,0.00082,2.57194,0.05881,-0.0001383
-1.18655,-0.00388,2.57174,0.05876,-0.0001546
-1.17425,-0.00572,2.58529,0.05640,-0.0001770
-1.16196,-0.00679,2.58493,0.05627,-0.0001972
-1.14966,-0.01009,2.58998,0.05475,-0.0002144
-1.13737,-0.01228,2.58948,0.05458,-0.0002328
-1.12507,-0.01334,2.59997,0.05490,-0.0002495
-1.11278,-0.01645,2.59971,0.05474,-0.0002611
-1.10048,-0.01746,2.60471,0.05295,-0.0002839
-1.08818,-0.01972,2.60426,0.05288,-0.0002949
-1.07589,-0.02107,2.62150,0.04988,-0.0003136
-1.06359,-0.02270,2.62141,0.04973,-0.0003252
-1.05130,-0.02605,2.62544,0.04305,-0.0003419
-1.03900,-0.02766,2.62534,0.04281,-0.0003517
-1.02670,-0.02782,2.63147,0.03772,-0.0003663
-1.01441,-0.03024,2.63118,0.03729,-0.0003686
-1.00211,-0.03209,2.62951,0.03023,-0.0003694
-0.98982,-0.03280,2.62902,0.02944,-0.0003671
-0.97752,-0.03475,2.63429,0.01774,-0.0003652
-0.96523,-0.03537,2.63418,0.01718,-0.0003570
-0.95293,-0.03713,2.62742,0.00748,-0.0003489
-0.94063,-0.03816,2.62559,0.00633,-0.0003402
-0.92834,-0.03864,2.62391,-0.00970,-0.0003348
-0.91604,-0.03984,2.62321,-0.01052,-0.0003217
-0.90375,-0.04024,2.61722,-0.02022,-0.0003126
-0.89145,-0.04137,2.61580,-0.02078,-0.0003017
-0.87915,-0.04208,2.61670,-0.03588,-0.0002905
-0.86686,-0.04268,2.61639,-0.03628,-0.0002820
-0.85456,-0.04338,2.62037,-0.04317,-0.0002747
-0.84227,-0.04390,2.62128,-0.04208,-0.0002669
-0.82997,-0.04432,2.62667,-0.05444,-0.0002580
-0.81767,-0.04461,2.62755,-0.05393,-0.0002502
-0.80538,-0.04466,2.63204,-0.06031,-0.0002421
-0.79308,-0.04483,2.63350,-0.05893,-0.0002334
-0.78079,-0.04497,2.64041,-0.07216,-0.0002243
-0.76849,-0.04494,2.64121,-0.07220,-0.0002135
-0.75620,-0.04492,2.64261,-0.08086,-0.0002027
-0.74390,-0.04478,2.64282,-0.08110,-0.0001905
-0.73160,-0.04460,2.64459,-0.09561,-0.0001767
-0.71931,-0.04402,2.64436,-0.09631,-0.0001611
-0.70701,-0.04367,2.64198,-0.10789,-0.0001459
-0.69472,-0.04340,2.64142,-0.10826,-0.0001305
-0.68242,-0.04269,2.63151,-0.12123,-0.0001157
-0.67012,-0.04207,2.63007,-0.12271,-0.0000967
-0.65783,-0.04157,2.61536,-0.13202,-0.0000851
-0.64553,-0.04047,2.61180,-0.13404,-0.0000510
-0.63324,-0.04004,2.59352,-0.14714,-0.0000255
-0.62094,-0.03863,2.59034,-0.14928,-0.0000010
-0.60865,-0.03758,2.57788,-0.15661,0.0000174
-0.59635,-0.03703,2.57479,-0.15814,0.0000508
-0.58405,-0.03522,2.57316,-0.16554,0.0000765
-0.57176,-0.03457,2.57135,-0.16694,0.0001022
-0.55946,-0.03323,2.56385,-0.16976,0.0001259
-0.54717,-0.03111,2.56262,-0.17078,0.0001518
-0.53487,-0.03031,2.54434,-0.17131,0.0001732
-0.52257,-0.02901,2.54330,-0.17258,0.0001935
-0.51028,-0.02595,2.53776,-0.16502,0.0002146
-0.49798,-0.02448,2.53691,-0.16604,0.0002358
-0.48569,-0.02239,2.53674,-0.15468,0.0002546
-0.47339,-0.02082,2.53624,-0.15518,0.0002727
-0.46109,-0.01977,2.53602,-0.14429,0.0002937
-0.44880,-0.01678,2.53485,-0.14395,0.0003101
-0.43650,-0.01574,2.53583,-0.12230,0.0003293
-0.42421,-0.01364,2.53596,-0.12206,0.0003419
-0.41191,-0.01034,2.53226,-0.10640,0.0003645
-0.39962,-0.00922,2.52914,-0.10590,0.0003846
-0.38732,-0.00599,2.53937,-0.08698,0.0003900
-0.37502,-0.00350,2.53669,-0.08712,0.0003993
-0.36273,-0.00079,2.53229,-0.08062,0.0004068
-0.35043,0.00149,2.52585,-0.08107,0.0004171
-0.33814,0.00393,2.51876,-0.06368,0.0004232
-0.32584,0.00518,2.51432,-0.06445,0.0004296
-0.31354,0.00903,2.50848,-0.05998,0.0004362
-0.30125,0.01159,2.50486,-0.05987,0.0004452
-0.28895,0.01289,2.50657,-0.04821,0.0004512
-0.27666,0.01678,2.50431,-0.04750,0.0004593
-0.26436,0.01840,2.50128,-0.04165,0.0004448
-0.25207,0.02236,2.49949,-0.04054,0.0004299
-0.23977,0.02347,2.49901,-0.02862,0.0004201
-0.22747,0.02662,2.49882,-0.02796,0.0004143
-0.21518,0.02970,2.49574,-0.02276,0.0004070
-0.20288,0.03098,2.49406,-0.02184,0.0004017
-0.19059,0.03352,2.50123,-0.01003,0.0003968
-0.17829,0.03716,2.50137,-0.00979,0.0003883
-0.16599,0.03836,2.50398,-0.00368,0.0003863
-0.15370,0.04173,2.50347,-0.00326,0.0003786
-0.14140,0.04369,2.52194,0.01431,0.0003611
-0.12911,0.04588,2.52192,0.01450,0.0003508
-0.11681,0.04795,2.53160,0.02791,0.0003437
-0.10451,0.04903,2.53170,0.02836,0.0003356
-0.09222,0.05024,2.55609,0.04872,0.0003281
-0.07992,0.05270,2.55602,0.04889,0.0003272
-0.06763,0.05348,2.56862,0.06003,0.0003233
-0.05533,0.05459,2.56893,0.06145,0.0003068
-0.04304,0.05587,2.58982,0.07895,0.0002912
-0.03074,0.05626,2.59046,0.07991,0.0002807
-0.01844,0.05708,2.59584,0.08760,0.0002714
-0.00615,0.05726,2.59591,0.08795,0.0002625
0.00615,0.05745,2.61332,0.09499,0.0002537
0.01844,0.05734,2.61357,0.09501,0.0002449
0.03074,0.05699,2.61769,0.09585,0.0002360
0.04304,0.05673,2.61782,0.09640,0.0002274
0.05533,0.05564,2.62503,0.09902,0.0002158
0.06763,0.05516,2.62563,0.09899,0.0002056
0.07992,0.05353,2.62559,0.09930,0.0001915
0.09222,0.05298,2.62507,0.09928,0.0001704
0.10451,0.05163,2.63823,0.10053,0.0001517
0.11681,0.04849,2.63789,0.10036,0.0001408
0.12911,0.04652,2.64004,0.10361,0.0001286
0.14140,0.04646,2.63961,0.10338,0.0001152
0.15370,0.04314,2.65486,0.10520,0.0000948
0.16599,0.04189,2.65503,0.10473,0.0000784
0.17829,0.03970,2.66138,0.10822,0.0000597
0.19059,0.03626,2.66119,0.10803,0.0000372
0.20288,0.03509,2.67968,0.10697,0.0000175
0.21518,0.03150,2.68022,0.10701,-0.0000054
0.22747,0.02912,2.68683,0.10821,-0.0000268
0.23977,0.02779,2.68742,0.10839,-0.0000426
0.25207,0.02355,2.69829,0.10314,-0.0000634
0.26436,0.02094,2.69892,0.10333,-0.0000776
0.27666,0.02014,2.70550,0.10273,-0.0001060
0.28895,0.01650,2.70642,0.10337,-0.0001253
0.30125,0.01524,2.72169,0.09367,-0.0001408
0.31354,0.01145,2.72213,0.09409,-0.0001588
0.32584,0.01020,2.72785,0.09010,-0.0001703
0.33814,0.00770,2.72865,0.09072,-0.0001928
0.35043,0.00413,2.73714,0.07907,-0.0002107
0.36273,0.00284,2.73752,0.07955,-0.0002249
0.37502,0.00090,2.74481,0.07595,-0.0002394
0.38732,-0.00377,2.74547,0.07620,-0.0002512
0.39962,-0.00574,2.76013,0.06106,-0.0002644
0.41191,-0.00670,2.76073,0.06128,-0.0002784
0.42421,-0.01005,2.76620,0.05740,-0.0002889
0.43650,-0.01115,2.76696,0.05771,-0.0003001
0.44880,-0.01433,2.77266,0.04291,-0.0003091
0.46109,-0.01536,2.77337,0.04305,-0.0003177
0.47339,-0.01739,2.77784,0.03819,-0.0003246
0.48569,-0.01948,2.77844,0.03806,-0.0003271
0.49798,-0.02083,2.79212,0.02336,-0.0003347
0.51028,-0.02242,2.79284,0.02301,-0.0003367
0.52257,-0.02604,2.79726,0.01743,-0.0003386
0.53487,-0.02763,2.79787,0.01695,-0.0003384
0.54717,-0.02925,2.80510,0.00436,-0.0003402
0.55946,-0.03017,2.80597,0.00335,-0.0003414
0.57176,-0.03128,2.81246,-0.00388,-0.0003425
0.58405,-0.03335,2.81246,-0.00428,-0.0003420
0.59635,-0.03402,2.82130,-0.01641,-0.0003413
0.60865,-0.03526,2.82201,-0.01731,-0.0003396
0.62094,-0.03698,2.82587,-0.02662,-0.0003370
0.63324,-0.03751,2.82456,-0.02634,-0.0003339
0.64553,-0.03896,2.82083,-0.03631,-0.0003291
0.65783,-0.03985,2.82086,-0.03662,-0.0003238
0.67012,-0.04027,2.82421,-0.04430,-0.0003175
0.68242,-0.04153,2.82363,-0.04328,-0.0003102
0.69472,-0.04193,2.82864,-0.05171,-0.0003026
0.70701,-0.04257,2.82888,-0.05188,-0.0002943
0.71931,-0.04327,2.83380,-0.05324,-0.0002861
0.73160,-0.04385,2.83391,-0.05309,-0.0002772
0.74390,-0.04392,2.83667,-0.05553,-0.0002659
0.75620,-0.04427,2.83684,-0.05534,-0.0002547
0.76849,-0.04455,2.84299,-0.05709,-0.0002435
0.78079,-0.04485,2.84314,-0.05690,-0.0002323
0.79308,-0.04489,2.84798,-0.06079,-0.0002215
0.80538,-0.04485,2.84806,-0.06067,-0.0002093
0.81767,-0.04473,2.85435,-0.06561,-0.0001970
0.82997,-0.04471,2.85447,-0.06538,-0.0001830
0.84227,-0.04452,2.85645,-0.07208,-0.0001696
0.85456,-0.04394,2.85660,-0.07208,-0.0001555
0.86686,-0.04357,2.86009,-0.07602,-0.0001418
0.87915,-0.04309,2.86009,-0.07602,-0.0001259
0.89145,-0.04263,2.85879,-0.08699,-0.0001119
0.90375,-0.04211,2.85895,-0.08706,-0.0001017
0.91604,-0.04121,2.85889,-0.09125,-0.0000724
0.92834,-0.04083,2.85945,-0.09159,-0.0000498
0.94063,-0.03999,2.84594,-0.10048,-0.0000266
0.95293,-0.03858,2.84652,-0.10107,-0.0000024
0.96523,-0.03807,2.84308,-0.10877,0.0000238
0.97752,-0.03698,2.84377,-0.10977,0.0000503
0.98982,-0.03517,2.82494,-0.11377,0.0000720
1.00211,-0.03453,2.82573,-0.11482,0.0001011
1.01441,-0.03250,2.81881,-0.12036,0.0001344
1.02670,-0.03107,2.81893,-0.12143,0.0001635
1.03900,-0.03040,2.79651,-0.11437,0.0001906
1.05130,-0.02748,2.79725,-0.11572,0.0002124
1.06359,-0.02598,2.78987,-0.11682,0.0002451
1.07589,-0.02563,2.78930,-0.11676,0.0002762
1.08818,-0.02374,2.76649,-0.10327,0.0003013
1.10048,-0.02101,2.76649,-0.10368,0.0003329
1.11278,-0.01884,2.75953,-0.10181,0.0003606
1.12507,-0.01784,2.75931,-0.10169,0.0003895
1.13737,-0.01579,2.73575,-0.08671,0.0004174
1.14966,-0.01262,2.73559,-0.08667,0.0004445
1.16196,-0.01041,2.72711,-0.08136,0.0004701
1.17425,-0.00929,2.72673,-0.08129,0.0004974
1.18655,-0.00623,2.70810,-0.06339,0.0005194
1.19885,-0.00340,2.70785,-0.06339,0.0005390
1.21114,-0.00279,2.69841,-0.05803,0.0005586
1.22344,0.00122,2.69788,-0.05775,0.0005778
1.23573,0.00268,2.67373,-0.04014,0.0005972
1.24803,0.00634,2.67359,-0.04009,0.0006144
1.26033,0.00763,2.66089,-0.02945,0.0006333
1.27262,0.01020,2.66049,-0.02892,0.0006523
1.28492,0.01410,2.64795,-0.00901,0.0006694
1.29721,0.01668,2.64813,-0.00880,0.0006911
1.30951,0.01796,2.63878,0.00260,0.0006951
1.32181,0.02227,2.63876,0.00300,0.0006906
1.33410,0.02452,2.61006,0.01892,0.0006906
1.34640,0.02711,2.61008,0.01893,0.0006981
1.35869,0.02966,2.59748,0.02730,0.0007020
1.37099,0.03095,2.59764,0.02756,0.0007054
1.38328,0.03474,2.58090,0.04168,0.0007076
1.39558,0.03595,2.58090,0.04168,0.0007045
1.40788,0.03838,2.56432,0.04543,0.0007090
1.42017,0.04178,2.56104,0.04433,0.0007077
1.43247,0.04283,2.53570,0.05308,0.0006939
1.44476,0.04625,2.53570,0.05308,0.0006811
1.45706,0.04806,2.51791,0.05648,0.0006733
1.46936,0.04917,2.51450,0.05591,0.0006608
1.48165,0.05130,2.51468,0.06979,0.0006493
1.49395,0.05263,2.51417,0.06971,0.0006402
1.50624,0.05339,2.50790,0.07839,0.0006266
1.51854,0.05503,2.50667,0.07843,0.0005990
1.53083,0.05550,2.49846,0.09123,0.0005743
1.54313,0.05630,2.49835,0.09120,0.0005535
1.55543,0.05711,2.49629,0.10337,0.0005338
1.56772,0.05728,2.49600,0.10348,0.0005140
1.58002,0.05749,2.50109,0.11761,0.0004950
1.59231,0.05744,2.50109,0.11761,0.0004749
1.60461,0.05719,2.49447,0.12300,0.0004548
1.61691,0.05642,2.49039,0.12279,0.0004326
1.62920,0.05566,2.49176,0.13505,0.0004106
1.64150,0.05517,2.48986,0.13499,0.0003890
1.65379,0.05340,2.49242,0.14743,0.0003642
1.66609,0.05223,2.49026,0.14790,0.0003377
1.67839,0.05018,2.51369,0.16337,0.0003111
1.69068,0.05014,2.51318,0.16346,0.0002881
1.70298,0.04838,2.52123,0.16998,0.0002677
1.71527,0.04464,2.52247,0.17171,0.0002423
1.72757,0.04319,2.53331,0.18263,0.0002153
1.73986,0.04194,2.53336,0.18280,0.0001905
1.75216,0.03867,2.54055,0.18730,0.0001644
1.76446,0.03752,2.54149,0.18836,0.0001417
1.77675,0.03520,2.55399,0.19016,0.0001086
1.78905,0.03161,2.55464,0.19042,0.0000881
1.80134,0.03039,2.56140,0.18893,0.0000511
1.81364,0.02770,2.56210,0.18910,0.0000298
1.82594,0.02367,2.55134,0.17852,0.0000030
1.83823,0.02097,2.55202,0.17887,-0.0000160
1.85053,0.02027,2.54998,0.17280,-0.0000491
1.86282,0.01784,2.55076,0.17306,-0.0000733
1.87512,0.01534,2.55671,0.15949,-0.0000912
1.88741,0.01154,2.55735,0.15967,-0.0001161
1.89971,0.00904,2.56238,0.15472,-0.0001303
1.91201,0.00654,2.56336,0.15483,-0.0001600
1.92430,0.00422,2.55171,0.13575,-0.0001763
1.93660,0.00292,2.55239,0.13574,-0.0001993
1.94889,0.00094,2.55557,0.12894,-0.0002179
1.96119,-0.00126,2.55642,0.12876,-0.0002344
1.97349,-0.00444,2.55806,0.10800,-0.0002514
1.98578,-0.00776,2.55877,0.10777,-0.0002700
1.99808,-0.00998,2.56197,0.10179,-0.0002833
2.01037,-0.01108,2.56266,0.10152,-0.0002979
2.02267,-0.01322,2.55551,0.07864,-0.0003096
2.03497,-0.01530,2.55616,0.07838,-0.0003217
2.04726,-0.01832,2.55582,0.07243,-0.0003318
2.05956,-0.01958,2.55679,0.07232,-0.0003376
2.07185,-0.02202,2.55707,0.04967,-0.0003474
2.08415,-0.02422,2.55782,0.04925,-0.0003523
2.09644,-0.02432,2.55745,0.04310,-0.0003604
2.10874,-0.02595,2.55790,0.04299,-0.0003624
2.12104,-0.02763,2.55380,0.02028,-0.0003678
2.13333,-0.02999,2.55416,0.01981,-0.0003712
2.14563,-0.03188,2.55162,0.01362,-0.0003745
2.15792,-0.03328,2.55159,0.01332,-0.0003763
2.17022,-0.03402,2.55879,-0.00681,-0.0003783
2.18252,-0.03530,2.55915,-0.00697,-0.0003784
2.19481,-0.03648,2.55428,-0.01261,-0.0003780
2.20711,-0.03805,2.55452,-0.01274,-0.0003760
2.21940,-0.03896,2.54576,-0.02607,-0.0003736
2.23170,-0.03981,2.54562,-0.02616,-0.0003702
2.24399,-0.04066,2.53796,-0.03123,-0.0003677
2.25629,-0.04125,2.53505,-0.03141,-0.0003609
2.26859,-0.04194,2.53415,-0.04120,-0.0003539
2.28088,-0.04256,2.53106,-0.04165,-0.0003499
2.29318,-0.04315,2.52545,-0.04591,-0.0003454
2.30547,-0.04388,2.52150,-0.04598,-0.0003414
2.31777,-0.04432,2.51772,-0.05024,-0.0003350
2.33007,-0.04435,2.51513,-0.04964,-0.0003294
2.34236,-0.04461,2.51455,-0.05278,-0.0003239
2.35466,-0.04482,2.51275,-0.05182,-0.0003173
2.36695,-0.04495,2.51334,-0.05512,-0.0003124
2.37925,-0.04492,2.51251,-0.05438,-0.0003063
2.39155,-0.04481,2.51315,-0.05796,-0.0003012
2.40384,-0.04462,2.51271,-0.05783,-0.0002941
2.41614,-0.04459,2.51037,-0.06249,-0.0002884
2.42843,-0.04429,2.51011,-0.06267,-0.0002815
2.44073,-0.04391,2.50626,-0.06514,-0.0002757
2.45302,-0.04329,2.50607,-0.06547,-0.0002669
2.46532,-0.04266,2.50148,-0.07083,-0.0002617
2.47762,-0.04205,2.50140,-0.07104,-0.0002550
2.48991,-0.04156,2.49273,-0.07738,-0.0002406
2.50221,-0.04091,2.49071,-0.07826,-0.0002336
2.51450,-0.04007,2.47701,-0.08229,-0.0002157
2.52680,-0.03867,2.47581,-0.08255,-0.0002066
2.53910,-0.03763,2.46309,-0.08922,-0.0001875
2.55139,-0.03650,2.46015,-0.08945,-0.0001722
2.56369,-0.03528,2.44521,-0.09253,-0.0001560
2.57598,-0.03464,2.44448,-0.09258,-0.0001388
2.58828,-0.03330,2.42660,-0.09660,-0.0001199
2.60057,-0.03189,2.42370,-0.09714,-0.0000994
2.61287,-0.03033,2.39835,-0.09373,-0.0000836
2.62517,-0.02762,2.39789,-0.09385,-0.0000701
2.63746,-0.02594,2.38399,-0.09218,-0.0000478
2.64976,-0.02574,2.38241,-0.09237,-0.0000268
2.66205,-0.02410,2.36545,-0.08259,-0.0000093
2.67435,-0.02102,2.36522,-0.08237,0.0000135
2.68665,-0.01897,2.35392,-0.07235,0.0000320
2.69894,-0.01695,2.35389,-0.07172,0.0000523
2.71124,-0.01487,2.33757,-0.05736,0.0000729
2.72353,-0.01275,2.33757,-0.05736,0.0000944
2.73583,-0.01166,2.32968,-0.04568,0.0001136
2.74813,-0.00830,2.32922,-0.04537,0.0001367
2.76042,-0.00717,2.31766,-0.02854,0.0001489
2.77272,-0.00354,2.31746,-0.02825,0.0001609
2.78501,-0.00072,2.30948,-0.02014,0.0001729
2.79731,0.00109,2.30891,-0.02011,0.0001871
2.80960,0.00292,2.29532,-0.00485,0.0001995
2.82190,0.00620,2.29497,-0.00502,0.0002090
2.83420,0.00750,2.28986,0.00025,0.0002212
2.84649,0.01007,2.28929,-0.00005,0.0002343
2.85879,0.01396,2.28082,0.01014,0.0002451
2.87108,0.01527,2.28063,0.00874,0.0002569
2.88338,0.01858,2.27261,0.01020,0.0002471
2.89568,0.02222,2.27254,0.00889,0.0002386
2.90797,0.02269,2.26612,0.01775,0.0002343
2.92027,0.02673,2.26606,0.01617,0.0002305
2.93256,0.02827,2.25494,0.01567,0.0002298
2.94486,0.03211,2.25213,0.01307,0.0002280
2.95715,0.03462,2.25612,0.01638,0.0002289
2.96945,0.03704,2.25500,0.01460,0.0002264
2.98175,0.03825,2.24610,0.01213,0.0002286
