x,eta,u,v,pressure
0.17829,0.03945,2.61402,0.12901,0.0001068
0.19059,0.03714,2.61481,0.12909,0.0000899
0.20288,0.03477,2.63128,0.13494,0.0000711
0.21518,0.03356,2.63166,0.13483,0.0000529
0.22747,0.03111,2.64813,0.13940,0.0000291
0.23977,0.02863,2.64843,0.13931,0.0000143
0.25207,0.02662,2.66939,0.14109,-0.0000047
0.26436,0.02169,2.66957,0.14088,-0.0000204
0.27666,0.01932,2.68528,0.14109,-0.0000440
0.28895,0.01719,2.68555,0.14089,-0.0000706
0.30125,0.01592,2.69735,0.14116,-0.0000890
0.31354,0.01337,2.69761,0.14082,-0.0001098
0.32584,0.01082,2.71275,0.13902,-0.0001318
0.33814,0.00703,2.71294,0.13873,-0.0001546
0.35043,0.00463,2.72620,0.13423,-0.0001790
0.36273,0.00313,2.72657,0.13365,-0.0001967
0.37502,0.00141,2.74110,0.12812,-0.0002177
0.38732,-0.00089,2.74151,0.12804,-0.0002365
0.39962,-0.00392,2.75103,0.12102,-0.0002565
0.41191,-0.00651,2.75151,0.12023,-0.0002769
0.42421,-0.00979,2.76404,0.11184,-0.0002931
0.43650,-0.01202,2.76424,0.11172,-0.0003153
0.44880,-0.01419,2.77391,0.09862,-0.0003272
0.46109,-0.01525,2.77419,0.09777,-0.0003495
0.47339,-0.01733,2.77988,0.08418,-0.0003636
0.48569,-0.01935,2.77937,0.08410,-0.0003742
0.49798,-0.02234,2.78098,0.06659,-0.0003872
0.51028,-0.02444,2.78098,0.06606,-0.0003919
0.52257,-0.02632,2.77930,0.05025,-0.0004039
0.53487,-0.02631,2.77906,0.04979,-0.0004097
0.54717,-0.02814,2.77794,0.03006,-0.0004151
0.55946,-0.03027,2.77724,0.02960,-0.0004169
0.57176,-0.03157,2.76989,0.01007,-0.0004162
0.58405,-0.03365,2.76593,0.00872,-0.0004159
0.59635,-0.03491,2.75631,-0.01499,-0.0004140
0.60865,-0.03606,2.75373,-0.01604,-0.0004116
0.62094,-0.03662,2.75175,-0.03790,-0.0004055
0.63324,-0.03769,2.74967,-0.03872,-0.0003999
0.64553,-0.03911,2.74186,-0.06609,-0.0003880
0.65783,-0.04057,2.74070,-0.06665,-0.0003761
0.67012,-0.04133,2.74258,-0.08820,-0.0003630
0.68242,-0.04202,2.74175,-0.08822,-0.0003536
0.69472,-0.04243,2.73634,-0.11476,-0.0003327
0.70701,-0.04302,2.73590,-0.11500,-0.0003136
0.71931,-0.04356,2.73561,-0.13204,-0.0002934
0.73160,-0.04406,2.73547,-0.13229,-0.0002709
0.74390,-0.04484,2.72968,-0.15762,-0.0002478
0.75620,-0.04514,2.72982,-0.15793,-0.0002254
0.76849,-0.04535,2.72839,-0.16911,-0.0002018
0.78079,-0.04537,2.72859,-0.16945,-0.0001768
0.79308,-0.04550,2.71774,-0.19109,-0.0001523
0.80538,-0.04555,2.71787,-0.19139,-0.0001246
0.81767,-0.04552,2.71529,-0.19882,-0.0000989
0.82997,-0.04542,2.71427,-0.19879,-0.0000689
0.84227,-0.04501,2.70185,-0.21136,-0.0000413
0.85456,-0.04467,2.70023,-0.21116,-0.0000093
0.86686,-0.04431,2.69915,-0.21360,0.0000183
0.87915,-0.04378,2.69736,-0.21296,0.0000506
0.89145,-0.04341,2.68339,-0.21462,0.0000770
0.90375,-0.04285,2.68224,-0.21391,0.0001063
0.91604,-0.04197,2.68393,-0.20941,0.0001257
0.92834,-0.04157,2.68356,-0.20826,0.0001692
0.94063,-0.04073,2.68224,-0.19752,0.0001998
0.95293,-0.03918,2.68148,-0.19700,0.0002291
0.96523,-0.03866,2.68342,-0.18618,0.0002584
0.97752,-0.03703,2.68330,-0.18524,0.0002784
0.98982,-0.03644,2.67524,-0.16738,0.0003117
1.00211,-0.03521,2.67439,-0.16671,0.0003324
1.01441,-0.03318,2.67152,-0.15152,0.0003600
1.02670,-0.03174,2.66801,-0.15025,0.0003843
1.03900,-0.03103,2.66593,-0.13228,0.0004037
1.05130,-0.02835,2.66220,-0.13283,0.0004118
1.06359,-0.02673,2.65670,-0.12275,0.0004299
1.07589,-0.02492,2.65156,-0.12345,0.0004430
1.08818,-0.02427,2.64739,-0.10939,0.0004575
1.10048,-0.02178,2.64559,-0.10904,0.0004704
1.11278,-0.01952,2.63733,-0.10457,0.0004858
1.12507,-0.01852,2.63376,-0.10341,0.0004990
1.13737,-0.01645,2.63950,-0.08867,0.0005121
1.14966,-0.01326,2.63885,-0.08825,0.0005264
1.16196,-0.01217,2.64194,-0.08073,0.0005371
1.17425,-0.00992,2.64282,-0.07779,0.0005549
1.18655,-0.00665,2.64638,-0.06118,0.0005629
1.19885,-0.00438,2.64762,-0.06116,0.0005662
1.21114,-0.00114,2.65295,-0.05172,0.0005686
1.22344,0.00064,2.65325,-0.05123,0.0005781
1.23573,0.00212,2.66495,-0.03642,0.0005824
1.24803,0.00581,2.66552,-0.03645,0.0005892
1.26033,0.00710,2.67101,-0.03601,0.0005934
1.27262,0.00969,2.67094,-0.03577,0.0006081
1.28492,0.01361,2.67665,-0.02476,0.0006191
1.29721,0.01493,2.67716,-0.02507,0.0006316
1.30951,0.01842,2.68330,-0.02714,0.0006267
1.32181,0.02161,2.68438,-0.02784,0.0006173
1.33410,0.02422,2.70004,-0.02161,0.0006130
1.34640,0.02681,2.70112,-0.02236,0.0006154
1.35869,0.02940,2.70625,-0.02439,0.0006207
1.37099,0.03069,2.70674,-0.02412,0.0006222
1.38328,0.03451,2.71774,-0.01403,0.0006278
1.39558,0.03575,2.71787,-0.01437,0.0006322
1.40788,0.03941,2.72171,-0.00994,0.0006416
1.42017,0.04164,2.72161,-0.01027,0.0006442
1.43247,0.04282,2.72512,0.00453,0.0006356
1.44476,0.04633,2.72525,0.00381,0.0006291
1.45706,0.04791,2.72972,0.00613,0.0006260
1.46936,0.04909,2.73126,0.00559,0.0006231
1.48165,0.05150,2.72453,0.02549,0.0006157
1.49395,0.05332,2.72513,0.02507,0.0006090
1.50624,0.05403,2.72950,0.03308,0.0005976
1.51854,0.05587,2.73105,0.03174,0.0005789
1.53083,0.05638,2.73672,0.05191,0.0005672
1.54313,0.05764,2.73826,0.05059,0.0005460
1.55543,0.05818,2.73933,0.05734,0.0005370
1.56772,0.05837,2.74064,0.05634,0.0005162
1.58002,0.05860,2.74068,0.07421,0.0005065
1.59231,0.05856,2.74150,0.07403,0.0004836
1.60461,0.05832,2.74586,0.08317,0.0004725
1.61691,0.05752,2.74706,0.08302,0.0004477
1.62920,0.05715,2.75581,0.09572,0.0004377
1.64150,0.05573,2.75692,0.09552,0.0004114
1.65379,0.05454,2.76132,0.10314,0.0003937
1.66609,0.05377,2.76163,0.10304,0.0003662
1.67839,0.05137,2.76611,0.11661,0.0003447
1.69068,0.05098,2.76685,0.11617,0.0003186
1.70298,0.04942,2.77782,0.12543,0.0002998
1.71527,0.04556,2.77825,0.12535,0.0002848
1.72757,0.04374,2.79141,0.13118,0.0002641
1.73986,0.04259,2.79180,0.13132,0.0002440
1.75216,0.03950,2.80049,0.13919,0.0002267
1.76446,0.03833,2.80065,0.13938,0.0002089
1.77675,0.03473,2.80964,0.14183,0.0001822
1.78905,0.03351,2.80992,0.14137,0.0001667
1.80134,0.03102,2.81623,0.14456,0.0001341
1.81364,0.02815,2.81585,0.14469,0.0001165
1.82594,0.02635,2.82191,0.14432,0.0000961
1.83823,0.02399,2.82225,0.14387,0.0000795
1.85053,0.01928,2.82515,0.14500,0.0000501
1.86282,0.01796,2.82435,0.14484,0.0000260
1.87512,0.01446,2.82889,0.14191,0.0000069
1.88741,0.01190,2.82961,0.14157,-0.0000124
1.89971,0.01063,2.83168,0.14116,-0.0000274
1.91201,0.00685,2.83188,0.14121,-0.0000580
1.92430,0.00560,2.84489,0.13749,-0.0000834
1.93660,0.00312,2.84603,0.13729,-0.0001061
1.94889,0.00116,2.84841,0.13596,-0.0001321
1.96119,-0.00115,2.84892,0.13606,-0.0001562
1.97349,-0.00441,2.85235,0.12978,-0.0001876
1.98578,-0.00762,2.85332,0.12954,-0.0002155
1.99808,-0.00876,2.85422,0.12626,-0.0002378
2.01037,-0.01210,2.85470,0.12597,-0.0002659
2.02267,-0.01425,2.86283,0.11664,-0.0002897
2.03497,-0.01530,2.86272,0.11645,-0.0003121
2.04726,-0.01838,2.85868,0.10903,-0.0003304
2.05956,-0.01932,2.85533,0.10805,-0.0003399
2.07185,-0.02098,2.84820,0.09694,-0.0003503
2.08415,-0.02267,2.84557,0.09681,-0.0003480
2.09644,-0.02434,2.84021,0.08890,-0.0003505
2.10874,-0.02760,2.83784,0.08911,-0.0003403
2.12104,-0.02972,2.83847,0.07512,-0.0003330
2.13333,-0.03069,2.83718,0.07562,-0.0003252
2.14563,-0.03232,2.83127,0.06718,-0.0003170
2.15792,-0.03363,2.82884,0.06741,-0.0003086
2.17022,-0.03426,2.81461,0.05667,-0.0003028
2.18252,-0.03603,2.81420,0.05693,-0.0002977
2.19481,-0.03660,2.80407,0.05037,-0.0002922
2.20711,-0.03828,2.80234,0.05043,-0.0002881
2.21940,-0.03940,2.80128,0.03833,-0.0002857
2.23170,-0.03987,2.80071,0.03752,-0.0002837
2.24399,-0.04106,2.79303,0.03033,-0.0002835
2.25629,-0.04155,2.79125,0.02910,-0.0002824
2.26859,-0.04224,2.77637,0.01278,-0.0002809
2.28088,-0.04291,2.77592,0.01094,-0.0002809
2.29318,-0.04349,2.76178,0.00197,-0.0002820
2.30547,-0.04392,2.75925,0.00016,-0.0002809
2.31777,-0.04464,2.74754,-0.01750,-0.0002797
2.33007,-0.04492,2.74573,-0.01870,-0.0002799
2.34236,-0.04515,2.73173,-0.02739,-0.0002796
2.35466,-0.04518,2.72945,-0.02732,-0.0002802
2.36695,-0.04530,2.71619,-0.04372,-0.0002802
2.37925,-0.04533,2.71653,-0.04407,-0.0002798
2.39155,-0.04524,2.70320,-0.04989,-0.0002803
2.40384,-0.04522,2.70210,-0.04811,-0.0002802
2.41614,-0.04502,2.69816,-0.05953,-0.0002815
2.42843,-0.04476,2.69933,-0.05765,-0.0002822
2.44073,-0.04409,2.69451,-0.06130,-0.0002836
2.45302,-0.04363,2.69363,-0.05872,-0.0002826
2.46532,-0.04321,2.67227,-0.07433,-0.0002855
2.47762,-0.04253,2.67191,-0.07520,-0.0002831
2.48991,-0.04178,2.66460,-0.08131,-0.0002782
2.50221,-0.04134,2.66325,-0.08221,-0.0002707
2.51450,-0.04010,2.65340,-0.09516,-0.0002462
2.52680,-0.03950,2.65214,-0.09738,-0.0002214
2.53910,-0.03850,2.64857,-0.10400,-0.0001926
2.55139,-0.03688,2.64657,-0.10569,-0.0001721
2.56369,-0.03630,2.62457,-0.11373,-0.0001234
2.57598,-0.03442,2.62310,-0.11573,-0.0000860
2.58828,-0.03375,2.61927,-0.12098,-0.0000446
2.60057,-0.03234,2.61622,-0.12192,-0.0000023
2.61287,-0.03054,2.60058,-0.12121,0.0000329
2.62517,-0.02943,2.59795,-0.12165,0.0000682
2.63746,-0.02783,2.59234,-0.12467,0.0000981
2.64976,-0.02480,2.59010,-0.12403,0.0001362
2.66205,-0.02337,2.56750,-0.12323,0.0001659
2.67435,-0.02136,2.56306,-0.12250,0.0002026
2.68665,-0.01944,2.55136,-0.12497,0.0002228
2.69894,-0.01843,2.54959,-0.12225,0.0002666
2.71124,-0.01533,2.54124,-0.11548,0.0002948
2.72353,-0.01427,2.54152,-0.11285,0.0003246
2.73583,-0.01210,2.53843,-0.10802,0.0003446
2.74813,-0.00872,2.53959,-0.10434,0.0003797
2.76042,-0.00758,2.53067,-0.09218,0.0003986
2.77272,-0.00550,2.53248,-0.09253,0.0004131
2.78501,-0.00120,2.53337,-0.08007,0.0004229
2.79731,0.00052,2.53467,-0.07839,0.0004374
2.80960,0.00336,2.52572,-0.06128,0.0004476
2.82190,0.00587,2.52654,-0.06212,0.0004496
2.83420,0.00716,2.52668,-0.05222,0.0004661
2.84649,0.01104,2.52663,-0.05212,0.0004752
2.85879,0.01235,2.51143,-0.04058,0.0004834
2.87108,0.01499,2.51174,-0.04176,0.0004904
2.88338,0.01826,2.50174,-0.03487,0.0004874
2.89568,0.02015,2.49821,-0.03537,0.0004762
2.90797,0.02452,2.49209,-0.02574,0.0004653
2.92027,0.02618,2.49169,-0.02687,0.0004637
2.93256,0.02822,2.48434,-0.01986,0.0004621
2.94486,0.03203,2.48319,-0.02063,0.0004576
2.95715,0.03455,2.48008,-0.00824,0.0004545
2.96945,0.03579,2.48068,-0.01033,0.0004506
