x,eta,u,v,pressure
-2.55139,-0.03552,2.64994,-0.04369,-0.0004643
-2.53910,-0.03675,2.64808,-0.06021,-0.0004540
-2.52680,-0.03790,2.64755,-0.05992,-0.0004426
-2.51450,-0.03897,2.64350,-0.06586,-0.0004299
-2.50221,-0.04036,2.64297,-0.06562,-0.0004162
-2.48991,-0.04110,2.63494,-0.08007,-0.0004007
-2.47762,-0.04197,2.63472,-0.08006,-0.0003872
-2.46532,-0.04251,2.62933,-0.08220,-0.0003693
-2.45302,-0.04314,2.62843,-0.08207,-0.0003506
-2.44073,-0.04420,2.62437,-0.09145,-0.0003339
-2.42843,-0.04476,2.62385,-0.09120,-0.0003157
-2.41614,-0.04518,2.62017,-0.08978,-0.0002974
-2.40384,-0.04558,2.62027,-0.08845,-0.0002794
-2.39155,-0.04560,2.61495,-0.09229,-0.0002614
-2.37925,-0.04587,2.61500,-0.09220,-0.0002423
-2.36695,-0.04607,2.61452,-0.09083,-0.0002231
-2.35466,-0.04619,2.61460,-0.09065,-0.0002040
-2.34236,-0.04621,2.61246,-0.09062,-0.0001849
-2.33007,-0.04610,2.61256,-0.09084,-0.0001652
-2.31777,-0.04592,2.61191,-0.09033,-0.0001464
-2.30547,-0.04588,2.61220,-0.09070,-0.0001271
-2.29318,-0.04561,2.60619,-0.08936,-0.0001085
-2.28088,-0.04522,2.60618,-0.08956,-0.0000886
-2.26859,-0.04481,2.60782,-0.08995,-0.0000706
-2.25629,-0.04419,2.60779,-0.09008,-0.0000496
-2.24399,-0.04325,2.60714,-0.08612,-0.0000345
-2.23170,-0.04261,2.60708,-0.08634,-0.0000180
-2.21940,-0.04194,2.60707,-0.08905,-0.0000064
-2.20711,-0.04083,2.60600,-0.08927,0.0000190
-2.19481,-0.03988,2.59875,-0.08808,0.0000303
-2.18252,-0.03937,2.59786,-0.08835,0.0000552
-2.17022,-0.03772,2.59661,-0.09023,0.0000676
-2.15792,-0.03713,2.59380,-0.09022,0.0000905
-2.14563,-0.03588,2.59902,-0.08673,0.0001079
-2.13333,-0.03386,2.59758,-0.08667,0.0001242
-2.12104,-0.03316,2.60178,-0.08997,0.0001430
-2.10874,-0.03103,2.60065,-0.09056,0.0001582
-2.09644,-0.02964,2.60706,-0.08438,0.0001694
-2.08415,-0.02882,2.60694,-0.08605,0.0001821
-2.07185,-0.02689,2.61549,-0.08286,0.0001974
-2.05956,-0.02482,2.61604,-0.08433,0.0002100
-2.04726,-0.02329,2.62992,-0.07814,0.0002252
-2.03497,-0.02021,2.63053,-0.07945,0.0002354
-2.02267,-0.01920,2.63991,-0.07526,0.0002552
-2.01037,-0.01608,2.64020,-0.07500,0.0002640
-1.99808,-0.01392,2.65054,-0.06805,0.0002865
-1.98578,-0.01281,2.65048,-0.06835,0.0002982
-1.97349,-0.00937,2.64870,-0.06200,0.0003193
-1.96119,-0.00821,2.64840,-0.06247,0.0003328
-1.94889,-0.00594,2.65649,-0.05214,0.0003400
-1.93660,-0.00323,2.65619,-0.05261,0.0003483
-1.92430,-0.00104,2.65387,-0.05115,0.0003541
-1.91201,0.00232,2.65377,-0.05146,0.0003646
-1.89971,0.00558,2.65298,-0.04367,0.0003670
-1.88741,0.00690,2.65289,-0.04401,0.0003841
-1.87512,0.01092,2.64867,-0.04285,0.0003902
-1.86282,0.01365,2.64871,-0.04318,0.0004064
-1.85053,0.01502,2.64798,-0.03287,0.0004128
-1.83823,0.01921,2.64822,-0.03305,0.0004158
-1.82594,0.02185,2.64521,-0.03092,0.0004034
-1.81364,0.02401,2.64503,-0.03079,0.0004039
-1.80134,0.02725,2.63738,-0.02123,0.0004033
-1.78905,0.02894,2.63741,-0.02135,0.0004107
-1.77675,0.03288,2.63245,-0.01908,0.0004142
-1.76446,0.03421,2.63217,-0.01957,0.0004176
-1.75216,0.03684,2.63072,-0.00450,0.0004234
-1.73986,0.04063,2.63060,-0.00480,0.0004284
-1.72757,0.04279,2.62635,-0.00425,0.0004274
-1.71527,0.04412,2.62627,-0.00478,0.0004216
-1.70298,0.04774,2.61900,0.01341,0.0004202
-1.69068,0.04918,2.61926,0.01343,0.0004201
-1.67839,0.05170,2.61003,0.01661,0.0004174
-1.66609,0.05345,2.60708,0.01593,0.0004134
-1.65379,0.05428,2.60515,0.04100,0.0004081
-1.64150,0.05652,2.60355,0.04083,0.0004028
-1.62920,0.05717,2.60004,0.04608,0.0003960
-1.61691,0.05834,2.59781,0.04600,0.0003933
-1.60461,0.05969,2.58543,0.07136,0.0003868
-1.59231,0.06033,2.58486,0.07143,0.0003806
-1.58002,0.06056,2.58549,0.08186,0.0003728
-1.56772,0.06091,2.58470,0.08244,0.0003631
-1.55543,0.06091,2.59161,0.10612,0.0003551
-1.54313,0.06055,2.59172,0.10588,0.0003390
-1.53083,0.06000,2.59569,0.11043,0.0003286
-1.51854,0.05964,2.59496,0.11040,0.0003081
-1.50624,0.05820,2.58089,0.13066,0.0002978
-1.49395,0.05760,2.58123,0.13025,0.0002742
-1.48165,0.05625,2.58578,0.13804,0.0002624
-1.46936,0.05420,2.58732,0.13823,0.0002356
-1.45706,0.05311,2.58607,0.15037,0.0002161
-1.44476,0.04995,2.58668,0.15000,0.0001911
-1.43247,0.04738,2.59460,0.15081,0.0001731
-1.42017,0.04504,2.59588,0.15106,0.0001543
-1.40788,0.04306,2.59421,0.16027,0.0001300
-1.39558,0.04080,2.59437,0.16010,0.0001091
-1.38328,0.03954,2.60143,0.15655,0.0000897
-1.37099,0.03564,2.60212,0.15628,0.0000710
-1.35869,0.03433,2.60432,0.15679,0.0000440
-1.34640,0.03164,2.60438,0.15670,0.0000271
-1.33410,0.02788,2.61069,0.15026,-0.0000005
-1.32181,0.02631,2.61123,0.15012,-0.0000184
-1.30951,0.02139,2.60324,0.14405,-0.0000360
-1.29721,0.01907,2.60354,0.14391,-0.0000548
-1.28492,0.01795,2.60824,0.13730,-0.0000794
-1.27262,0.01394,2.60868,0.13656,-0.0000910
-1.26033,0.01126,2.61627,0.12879,-0.0001097
-1.24803,0.00993,2.61692,0.12669,-0.0001239
-1.23573,0.00599,2.62434,0.11832,-0.0001436
-1.22344,0.00470,2.62496,0.11746,-0.0001569
-1.21114,0.00093,2.62496,0.10130,-0.0001720
-1.19885,0.00018,2.62643,0.09998,-0.0001859
-1.18655,-0.00241,2.63356,0.09033,-0.0001995
-1.17425,-0.00653,2.63482,0.08990,-0.0002168
-1.16196,-0.00760,2.64680,0.07632,-0.0002301
-1.14966,-0.00990,2.64748,0.07616,-0.0002437
-1.13737,-0.01325,2.65358,0.07227,-0.0002532
-1.12507,-0.01433,2.65360,0.07258,-0.0002690
-1.11278,-0.01646,2.64789,0.06347,-0.0002812
-1.10048,-0.01906,2.64821,0.06351,-0.0002905
-1.08818,-0.02095,2.64926,0.06422,-0.0003013
-1.07589,-0.02313,2.64958,0.06487,-0.0003070
-1.06359,-0.02363,2.66490,0.05771,-0.0003228
-1.05130,-0.02558,2.66497,0.05808,-0.0003256
-1.03900,-0.02911,2.66369,0.06012,-0.0003353
-1.02670,-0.03034,2.66328,0.06107,-0.0003444
-1.01441,-0.03132,2.65925,0.04865,-0.0003551
-1.00211,-0.03331,2.65912,0.04856,-0.0003639
-0.98982,-0.03401,2.65276,0.04624,-0.0003745
-0.97752,-0.03600,2.65211,0.04665,-0.0003832
-0.96523,-0.03663,2.65537,0.03299,-0.0003920
-0.95293,-0.03785,2.65524,0.03302,-0.0003979
-0.94063,-0.03951,2.64070,0.02822,-0.0004085
-0.92834,-0.04049,2.63884,0.02865,-0.0004158
-0.91604,-0.04099,2.63979,0.00593,-0.0004227
-0.90375,-0.04211,2.63944,0.00615,-0.0004262
-0.89145,-0.04286,2.62959,0.00084,-0.0004323
-0.87915,-0.04379,2.62886,0.00162,-0.0004342
-0.86686,-0.04400,2.62716,-0.02521,-0.0004344
-0.85456,-0.04453,2.62744,-0.02524,-0.0004322
-0.84227,-0.04547,2.61749,-0.03509,-0.0004274
-0.82997,-0.04583,2.61566,-0.03521,-0.0004210
-0.81767,-0.04585,2.60277,-0.06355,-0.0004131
-0.80538,-0.04614,2.60175,-0.06430,-0.0004023
-0.79308,-0.04634,2.59208,-0.07407,-0.0003897
-0.78079,-0.04646,2.58897,-0.07566,-0.0003741
-0.76849,-0.04647,2.57606,-0.10096,-0.0003565
-0.75620,-0.04635,2.57393,-0.10254,-0.0003357
-0.74390,-0.04617,2.56135,-0.11256,-0.0003138
-0.73160,-0.04612,2.55796,-0.11490,-0.0002893
-0.71931,-0.04587,2.53434,-0.13249,-0.0002643
-0.70701,-0.04510,2.53294,-0.13353,-0.0002361
-0.69472,-0.04465,2.51936,-0.14099,-0.0002092
-0.68242,-0.04440,2.51783,-0.14246,-0.0001793
-0.67012,-0.04365,2.49462,-0.15089,-0.0001515
-0.65783,-0.04295,2.49389,-0.15174,-0.0001198
-0.64553,-0.04195,2.48458,-0.15469,-0.0000886
-0.63324,-0.04102,2.48378,-0.15527,-0.0000694
-0.62094,-0.04053,2.45684,-0.15631,-0.0000237
-0.60865,-0.03901,2.45670,-0.15677,0.0000079
-0.59635,-0.03787,2.44863,-0.15770,0.0000388
-0.58405,-0.03712,2.44809,-0.15738,0.0000622
-0.57176,-0.03519,2.42152,-0.15243,0.0000984
-0.55946,-0.03449,2.42137,-0.15269,0.0001267
-0.54717,-0.03308,2.41001,-0.15344,0.0001556
-0.53487,-0.03096,2.40822,-0.15353,0.0001794
-0.52257,-0.03020,2.38164,-0.14399,0.0002007
-0.51028,-0.02726,2.37993,-0.14463,0.0002180
-0.49798,-0.02572,2.37163,-0.14411,0.0002417
-0.48569,-0.02496,2.36907,-0.14451,0.0002645
-0.47339,-0.02281,2.35116,-0.12991,0.0002826
-0.46109,-0.02012,2.34955,-0.13008,0.0003030
-0.44880,-0.01911,2.34223,-0.12935,0.0003105
-0.43650,-0.01594,2.34019,-0.12948,0.0003404
-0.42421,-0.01486,2.33237,-0.11275,0.0003614
-0.41191,-0.01152,2.33135,-0.11279,0.0003784
-0.39962,-0.00921,2.32365,-0.10982,0.0003993
-0.38732,-0.00805,2.32201,-0.10954,0.0004153
-0.37502,-0.00476,2.31904,-0.09050,0.0004213
-0.36273,-0.00185,2.31871,-0.09044,0.0004322
-0.35043,-0.00102,2.31384,-0.08509,0.0004389
-0.33814,0.00310,2.31331,-0.08465,0.0004501
-0.32584,0.00443,2.31589,-0.06279,0.0004577
-0.31354,0.00705,2.31586,-0.06272,0.0004651
-0.30125,0.01105,2.31641,-0.05502,0.0004727
-0.28895,0.01240,2.31657,-0.05468,0.0004829
-0.27666,0.01650,2.32371,-0.02976,0.0004921
-0.26436,0.01871,2.32364,-0.02976,0.0004863
-0.25207,0.02035,2.32584,-0.02438,0.0004732
-0.23977,0.02487,2.32548,-0.02405,0.0004596
-0.22747,0.02639,2.33144,-0.00042,0.0004546
-0.21518,0.02898,2.33093,-0.00033,0.0004527
-0.20288,0.03288,2.33453,0.00835,0.0004505
-0.19059,0.03420,2.33417,0.00860,0.0004465
-0.17829,0.03808,2.35020,0.02693,0.0004460
-0.16599,0.03934,2.34995,0.02722,0.0004415
-0.15370,0.04193,2.35399,0.03077,0.0004318
-0.14140,0.04526,2.35400,0.03095,0.0004162
-0.12911,0.04767,2.36201,0.05066,0.0004084
-0.11681,0.04844,2.36233,0.05060,0.0003996
-0.10451,0.05108,2.36819,0.05619,0.0003903
-0.09222,0.05312,2.36889,0.05631,0.0003799
-0.07992,0.05400,2.38578,0.06893,0.0003649
-0.06763,0.05619,2.38678,0.06885,0.0003497
-0.05533,0.05684,2.39055,0.07268,0.0003355
-0.04304,0.05849,2.39150,0.07287,0.0003243
-0.03074,0.05933,2.39472,0.08634,0.0003144
-0.01844,0.05967,2.39567,0.08613,0.0003043
-0.00615,0.06037,2.40159,0.09030,0.0002937
0.00615,0.06048,2.40052,0.09064,0.0002812
0.01844,0.06054,2.41517,0.09850,0.0002679
0.03074,0.06018,2.41585,0.09845,0.0002524
0.04304,0.05994,2.42334,0.10158,0.0002358
0.05533,0.05886,2.42334,0.10201,0.0002186
0.06763,0.05786,2.43015,0.10922,0.0002014
0.07992,0.05727,2.43066,0.10933,0.0001842
0.09222,0.05516,2.44475,0.11144,0.0001646
0.10451,0.05404,2.44538,0.11191,0.0001465
0.11681,0.05289,2.46319,0.11559,0.0001264
0.12911,0.04951,2.46387,0.11583,0.0001044
0.14140,0.04712,2.47963,0.11428,0.0000906
0.15370,0.04706,2.48051,0.11505,0.0000766
0.16599,0.04340,2.49119,0.11860,0.0000573
0.17829,0.04182,2.49155,0.11891,0.0000409
0.19059,0.03807,2.50688,0.11993,0.0000228
0.20288,0.03678,2.50767,0.12061,0.0000034
0.21518,0.03418,2.52454,0.12056,-0.0000162
0.22747,0.03018,2.52503,0.12078,-0.0000375
0.23977,0.02784,2.53695,0.12401,-0.0000551
0.25207,0.02621,2.53717,0.12419,-0.0000723
0.26436,0.02138,2.55151,0.12205,-0.0000882
0.27666,0.01911,2.55182,0.12243,-0.0001079
0.28895,0.01654,2.56312,0.12434,-0.0001316
0.30125,0.01383,2.56352,0.12503,-0.0001462
0.31354,0.01248,2.58188,0.12080,-0.0001615
0.32584,0.00849,2.58252,0.12169,-0.0001762
0.33814,0.00717,2.59046,0.12174,-0.0001926
0.35043,0.00457,2.59125,0.12294,-0.0002046
0.36273,0.00228,2.60191,0.11635,-0.0002184
0.37502,0.00006,2.60212,0.11717,-0.0002317
0.38732,-0.00267,2.60501,0.11642,-0.0002430
0.39962,-0.00671,2.60512,0.11700,-0.0002600
0.41191,-0.00775,2.61196,0.10713,-0.0002721
0.42421,-0.01119,2.61187,0.10737,-0.0002852
0.43650,-0.01340,2.61259,0.10449,-0.0002988
0.44880,-0.01448,2.61211,0.10423,-0.0003127
0.46109,-0.01764,2.60901,0.09105,-0.0003286
0.47339,-0.01866,2.60824,0.09048,-0.0003408
0.48569,-0.02037,2.60747,0.08483,-0.0003592
0.49798,-0.02215,2.60681,0.08398,-0.0003724
0.51028,-0.02375,2.60641,0.06380,-0.0003947
0.52257,-0.02724,2.60595,0.06297,-0.0004084
0.53487,-0.02882,2.60052,0.05432,-0.0004271
0.54717,-0.03002,2.59945,0.05329,-0.0004429
0.55946,-0.03164,2.59515,0.03048,-0.0004574
0.57176,-0.03353,2.59465,0.02940,-0.0004680
0.58405,-0.03425,2.58574,0.01863,-0.0004763
0.59635,-0.03621,2.58340,0.01707,-0.0004798
0.60865,-0.03684,2.58345,-0.00853,-0.0004815
0.62094,-0.03801,2.58222,-0.00975,-0.0004802
0.63324,-0.03959,2.57292,-0.02165,-0.0004766
0.64553,-0.04011,2.56999,-0.02291,-0.0004714
0.65783,-0.04124,2.56289,-0.04970,-0.0004640
0.67012,-0.04200,2.56108,-0.05105,-0.0004578
0.68242,-0.04272,2.55126,-0.06361,-0.0004500
0.69472,-0.04343,2.54828,-0.06481,-0.0004424
0.70701,-0.04401,2.54080,-0.09115,-0.0004313
0.71931,-0.04453,2.53936,-0.09199,-0.0004192
0.73160,-0.04544,2.52958,-0.10279,-0.0004057
0.74390,-0.04577,2.52742,-0.10340,-0.0003918
0.75620,-0.04608,2.51822,-0.12462,-0.0003766
0.76849,-0.04611,2.51821,-0.12504,-0.0003595
0.78079,-0.04629,2.51102,-0.13323,-0.0003404
0.79308,-0.04644,2.51075,-0.13340,-0.0003195
0.80538,-0.04641,2.50689,-0.14542,-0.0002978
0.81767,-0.04638,2.50636,-0.14602,-0.0002733
0.82997,-0.04624,2.50620,-0.15002,-0.0002490
0.84227,-0.04603,2.50591,-0.14985,-0.0002234
0.85456,-0.04547,2.50093,-0.15609,-0.0001977
0.86686,-0.04500,2.50056,-0.15662,-0.0001704
0.87915,-0.04457,2.49953,-0.15260,-0.0001451
0.89145,-0.04390,2.49848,-0.15303,-0.0001181
0.90375,-0.04347,2.49935,-0.15536,-0.0000943
0.91604,-0.04286,2.49830,-0.15601,-0.0000708
0.92834,-0.04184,2.49683,-0.15321,-0.0000553
0.94063,-0.04130,2.49581,-0.15378,-0.0000193
0.95293,-0.04043,2.49265,-0.15296,0.0000062
0.96523,-0.03892,2.49256,-0.15313,0.0000311
0.97752,-0.03825,2.49017,-0.14841,0.0000567
0.98982,-0.03618,2.48963,-0.14833,0.0000818
1.00211,-0.03552,2.48102,-0.14624,0.0001084
1.01441,-0.03418,2.47952,-0.14643,0.0001327
1.02670,-0.03209,2.47458,-0.14227,0.0001617
1.03900,-0.03081,2.47288,-0.14247,0.0001893
1.05130,-0.02995,2.46352,-0.13187,0.0002134
1.06359,-0.02702,2.46235,-0.13210,0.0002351
1.07589,-0.02547,2.45738,-0.12616,0.0002593
1.08818,-0.02356,2.45505,-0.12701,0.0002829
1.10048,-0.02238,2.44001,-0.11847,0.0003060
1.11278,-0.02051,2.43936,-0.11912,0.0003219
1.12507,-0.01785,2.42712,-0.11830,0.0003530
1.13737,-0.01680,2.42395,-0.11937,0.0003766
1.14966,-0.01467,2.40773,-0.10754,0.0003988
1.16196,-0.01134,2.40735,-0.10777,0.0004188
1.17425,-0.01020,2.39543,-0.10888,0.0004399
1.18655,-0.00789,2.39142,-0.10994,0.0004543
1.19885,-0.00427,2.38268,-0.10386,0.0004605
1.21114,-0.00163,2.38183,-0.10379,0.0004720
1.22344,0.00095,2.37220,-0.09903,0.0004801
1.23573,0.00319,2.37149,-0.09841,0.0004918
1.24803,0.00448,2.36817,-0.09171,0.0004983
1.26033,0.00841,2.36881,-0.09161,0.0005054
1.27262,0.00974,2.36611,-0.08127,0.0005124
1.28492,0.01241,2.36761,-0.07921,0.0005212
1.29721,0.01647,2.37614,-0.06010,0.0005261
1.30951,0.01769,2.37816,-0.05959,0.0005273
1.32181,0.02214,2.38761,-0.04459,0.0005105
1.33410,0.02459,2.39040,-0.04236,0.0005070
1.34640,0.02643,2.40014,-0.01599,0.0005019
1.35869,0.03020,2.40269,-0.01412,0.0004983
1.37099,0.03290,2.41759,0.00317,0.0004955
1.38328,0.03424,2.42276,0.00776,0.0004936
1.39558,0.03818,2.43702,0.03819,0.0004923
1.40788,0.03946,2.43873,0.03968,0.0004858
1.42017,0.04189,2.44910,0.05420,0.0004747
1.43247,0.04454,2.45139,0.05657,0.0004616
1.44476,0.04674,2.46219,0.08005,0.0004484
1.45706,0.04998,2.46299,0.07979,0.0004374
1.46936,0.05124,2.46617,0.08983,0.0004258
1.48165,0.05296,2.46709,0.08837,0.0004089
1.49395,0.05530,2.47327,0.10322,0.0003929
1.50624,0.05681,2.47298,0.10023,0.0003792
1.51854,0.05748,2.47170,0.10105,0.0003673
1.53083,0.05917,2.47000,0.09566,0.0003568
1.54313,0.05963,2.47627,0.10979,0.0003485
1.55543,0.06067,2.47524,0.10343,0.0003402
1.56772,0.06107,2.48768,0.10540,0.0003322
1.58002,0.06119,2.48737,0.10319,0.0003222
1.59231,0.06115,2.50236,0.11624,0.0003122
1.60461,0.06102,2.50182,0.11487,0.0003000
1.61691,0.06056,2.51620,0.12304,0.0002869
1.62920,0.05943,2.51710,0.12320,0.0002718
1.64150,0.05893,2.52854,0.13393,0.0002561
1.65379,0.05710,2.52887,0.13354,0.0002391
1.66609,0.05562,2.54376,0.14363,0.0002204
1.67839,0.05479,2.54484,0.14433,0.0002028
1.69068,0.05212,2.55907,0.14652,0.0001834
1.70298,0.05144,2.55968,0.14614,0.0001599
1.71527,0.04951,2.57165,0.15054,0.0001444
1.72757,0.04505,2.57048,0.15073,0.0001297
1.73986,0.04349,2.58246,0.14408,0.0001108
1.75216,0.04190,2.58185,0.14408,0.0000949
1.76446,0.03822,2.59225,0.14268,0.0000789
1.77675,0.03692,2.59127,0.14256,0.0000621
1.78905,0.03295,2.60905,0.13351,0.0000449
1.80134,0.03160,2.60874,0.13339,0.0000288
1.81364,0.02877,2.61724,0.13056,0.0000131
1.82594,0.02534,2.61725,0.13051,0.0000015
1.83823,0.02407,2.61787,0.11860,-0.0000100
1.85053,0.02051,2.61786,0.11848,-0.0000235
1.86282,0.01654,2.62127,0.11274,-0.0000438
1.87512,0.01520,2.61996,0.11262,-0.0000536
1.88741,0.01116,2.63321,0.10198,-0.0000647
1.89971,0.00850,2.63226,0.10195,-0.0000715
1.91201,0.00718,2.63424,0.09891,-0.0000883
1.92430,0.00408,2.63294,0.09907,-0.0000997
1.93660,0.00093,2.63430,0.08821,-0.0001129
1.94889,0.00008,2.63394,0.08828,-0.0001254
1.96119,-0.00280,2.63568,0.08369,-0.0001380
1.97349,-0.00549,2.63488,0.08378,-0.0001544
1.98578,-0.00781,2.64654,0.07920,-0.0001691
1.99808,-0.01118,2.64636,0.07918,-0.0001795
2.01037,-0.01230,2.64601,0.07871,-0.0001954
2.02267,-0.01555,2.64601,0.07884,-0.0002101
2.03497,-0.01764,2.64506,0.07126,-0.0002242
2.04726,-0.01921,2.64501,0.07116,-0.0002363
2.05956,-0.02042,2.64428,0.06924,-0.0002541
2.07185,-0.02226,2.64423,0.06929,-0.0002624
2.08415,-0.02396,2.65492,0.06272,-0.0002806
2.09644,-0.02749,2.65480,0.06289,-0.0002874
2.10874,-0.02907,2.65329,0.05970,-0.0003036
2.12104,-0.03051,2.65211,0.05989,-0.0003159
2.13333,-0.03193,2.65109,0.04471,-0.0003301
2.14563,-0.03264,2.65125,0.04443,-0.0003425
2.15792,-0.03406,2.64809,0.03404,-0.0003524
2.17022,-0.03541,2.64742,0.03387,-0.0003627
2.18252,-0.03729,2.65275,0.01040,-0.0003688
2.19481,-0.03845,2.65267,0.00983,-0.0003770
2.20711,-0.03952,2.64973,-0.00343,-0.0003817
2.21940,-0.04004,2.64951,-0.00359,-0.0003851
2.23170,-0.04101,2.63992,-0.03279,-0.0003859
2.24399,-0.04193,2.63946,-0.03285,-0.0003851
2.25629,-0.04296,2.63369,-0.04525,-0.0003825
2.26859,-0.04376,2.63370,-0.04518,-0.0003776
2.28088,-0.04444,2.62436,-0.06913,-0.0003724
2.29318,-0.04499,2.62403,-0.06924,-0.0003647
2.30547,-0.04504,2.61730,-0.07937,-0.0003564
2.31777,-0.04549,2.61697,-0.07946,-0.0003458
2.33007,-0.04584,2.60508,-0.09980,-0.0003348
2.34236,-0.04612,2.60451,-0.09962,-0.0003220
2.35466,-0.04641,2.59630,-0.10497,-0.0003080
2.36695,-0.04645,2.59638,-0.10488,-0.0002925
2.37925,-0.04645,2.57864,-0.12784,-0.0002755
2.39155,-0.04640,2.57869,-0.12811,-0.0002563
2.40384,-0.04627,2.56894,-0.13772,-0.0002358
2.41614,-0.04581,2.56791,-0.13827,-0.0002125
2.42843,-0.04547,2.54083,-0.16225,-0.0001888
2.44073,-0.04503,2.54121,-0.16313,-0.0001618
2.45302,-0.04456,2.52753,-0.17183,-0.0001381
2.46532,-0.04422,2.52624,-0.17302,-0.0001077
2.47762,-0.04361,2.50565,-0.19160,-0.0000830
2.48991,-0.04287,2.50640,-0.19303,-0.0000484
2.50221,-0.04183,2.49994,-0.19970,-0.0000291
2.51450,-0.04094,2.50010,-0.19979,0.0000179
2.52680,-0.03998,2.47215,-0.21050,0.0000389
2.53910,-0.03946,2.47251,-0.21058,0.0000874
2.55139,-0.03837,2.46491,-0.20877,0.0001108
2.56369,-0.03691,2.46635,-0.20743,0.0001566
2.57598,-0.03486,2.45021,-0.20326,0.0001908
2.58828,-0.03351,2.45021,-0.20326,0.0002252
2.60057,-0.03211,2.44518,-0.19828,0.0002631
2.61287,-0.03067,2.44652,-0.19673,0.0002946
2.62517,-0.02987,2.41784,-0.18329,0.0003206
2.63746,-0.02846,2.41784,-0.18329,0.0003424
2.64976,-0.02662,2.41059,-0.17612,0.0003791
2.66205,-0.02423,2.41045,-0.17584,0.0004015
2.67435,-0.02189,2.39345,-0.15264,0.0004331
2.68665,-0.01998,2.39345,-0.15264,0.0004498
2.69894,-0.01898,2.38915,-0.14712,0.0004852
2.71124,-0.01688,2.38901,-0.14704,0.0004982
2.72353,-0.01475,2.36849,-0.12161,0.0005315
2.73583,-0.01143,2.36849,-0.12161,0.0005474
2.74813,-0.00913,2.36445,-0.11116,0.0005742
2.76042,-0.00683,2.36441,-0.11119,0.0005876
2.77272,-0.00448,2.35847,-0.08660,0.0005919
2.78501,-0.00311,2.35847,-0.08660,0.0006028
2.79731,-0.00068,2.35466,-0.08127,0.0006086
2.80960,0.00233,2.35414,-0.08138,0.0006158
2.82190,0.00574,2.35152,-0.06059,0.0006188
2.83420,0.00839,2.35132,-0.06064,0.0006221
2.84649,0.01105,2.34780,-0.05528,0.0006246
2.85879,0.01240,2.34728,-0.05531,0.0006305
2.87108,0.01512,2.35868,-0.03978,0.0006299
2.88338,0.01785,2.35856,-0.03978,0.0006234
2.89568,0.02209,2.35675,-0.03775,0.0005931
2.90797,0.02483,2.35661,-0.03769,0.0005779
2.92027,0.02748,2.35827,-0.01828,0.0005641
2.93256,0.03018,2.35827,-0.01828,0.0005510
2.94486,0.03153,2.36007,-0.01208,0.0005407
2.95715,0.03550,2.35958,-0.01194,0.0005277
2.96945,0.03683,2.38266,0.01146,0.0005184
