x,eta,u,v,pressure
0.36273,0.00271,2.89140,0.12525,-0.0000708
0.37502,0.00075,2.90089,0.11782,-0.0000940
0.38732,-0.00404,2.90150,0.11637,-0.0001135
0.39962,-0.00470,2.91812,0.10696,-0.0001412
0.41191,-0.00701,2.91934,0.10495,-0.0001667
0.42421,-0.00928,2.93221,0.09651,-0.0001881
0.43650,-0.01264,2.93278,0.09509,-0.0002117
0.44880,-0.01480,2.94855,0.08459,-0.0002341
0.46109,-0.01691,2.94987,0.08247,-0.0002572
0.47339,-0.01795,2.96249,0.07266,-0.0002777
0.48569,-0.01992,2.96282,0.07264,-0.0002908
0.49798,-0.02327,2.97009,0.05721,-0.0003135
0.51028,-0.02516,2.97012,0.05614,-0.0003296
0.52257,-0.02691,2.97639,0.04307,-0.0003472
0.53487,-0.02866,2.97693,0.04299,-0.0003573
0.54717,-0.02911,2.98131,0.02913,-0.0003700
0.55946,-0.03094,2.98153,0.02894,-0.0003760
0.57176,-0.03223,2.97994,0.01386,-0.0003802
0.58405,-0.03370,2.98052,0.01398,-0.0003828
0.59635,-0.03576,2.97369,-0.00411,-0.0003816
0.60865,-0.03704,2.97394,-0.00384,-0.0003777
0.62094,-0.03823,2.97074,-0.02036,-0.0003719
0.63324,-0.03880,2.97053,-0.02077,-0.0003643
0.64553,-0.03989,2.96386,-0.03785,-0.0003549
0.65783,-0.04089,2.96419,-0.03822,-0.0003426
0.67012,-0.04200,2.95795,-0.05335,-0.0003313
0.68242,-0.04292,2.95830,-0.05410,-0.0003159
0.69472,-0.04370,2.94246,-0.07061,-0.0002989
0.70701,-0.04398,2.94325,-0.07171,-0.0002855
0.71931,-0.04457,2.93482,-0.07930,-0.0002703
0.73160,-0.04512,2.93478,-0.07841,-0.0002548
0.74390,-0.04555,2.92230,-0.08939,-0.0002407
0.75620,-0.04619,2.92063,-0.08874,-0.0002268
0.76849,-0.04639,2.90869,-0.09370,-0.0002127
0.78079,-0.04651,2.90597,-0.09389,-0.0001963
0.79308,-0.04652,2.87918,-0.10176,-0.0001804
0.80538,-0.04655,2.87519,-0.10204,-0.0001630
0.81767,-0.04638,2.85911,-0.10751,-0.0001450
0.82997,-0.04614,2.85235,-0.10725,-0.0001252
0.84227,-0.04584,2.83366,-0.10755,-0.0001054
0.85456,-0.04545,2.82810,-0.10833,-0.0000827
0.86686,-0.04538,2.81394,-0.11272,-0.0000598
0.87915,-0.04484,2.80858,-0.11367,-0.0000361
0.89145,-0.04421,2.78624,-0.11718,-0.0000112
0.90375,-0.04337,2.78336,-0.11989,0.0000129
0.91604,-0.04240,2.76623,-0.12445,0.0000284
0.92834,-0.04155,2.76538,-0.12834,0.0000708
0.94063,-0.04060,2.75192,-0.13240,0.0000886
0.95293,-0.03981,2.75320,-0.13665,0.0001343
0.96523,-0.03874,2.74072,-0.13983,0.0001668
0.97752,-0.03760,2.74315,-0.14332,0.0002000
0.98982,-0.03576,2.72658,-0.13830,0.0002328
1.00211,-0.03438,2.73077,-0.14229,0.0002648
1.01441,-0.03292,2.72482,-0.13664,0.0002993
1.02670,-0.03216,2.72790,-0.13767,0.0003318
1.03900,-0.03063,2.71919,-0.12501,0.0003535
1.05130,-0.02920,2.72200,-0.12691,0.0003770
1.06359,-0.02733,2.71629,-0.11251,0.0004009
1.07589,-0.02421,2.71666,-0.11194,0.0004213
1.08818,-0.02243,2.70668,-0.09125,0.0004411
1.10048,-0.02055,2.70689,-0.09162,0.0004583
1.11278,-0.01943,2.70716,-0.07714,0.0004822
1.12507,-0.01746,2.70793,-0.07648,0.0004923
1.13737,-0.01531,2.70729,-0.05763,0.0005198
1.14966,-0.01197,2.70807,-0.05750,0.0005367
1.16196,-0.00967,2.70680,-0.04680,0.0005551
1.17425,-0.00734,2.70717,-0.04620,0.0005695
1.18655,-0.00623,2.71039,-0.02473,0.0005754
1.19885,-0.00383,2.71005,-0.02370,0.0005829
1.21114,-0.00154,2.71370,-0.01602,0.0005897
1.22344,0.00197,2.71267,-0.01489,0.0005960
1.23573,0.00505,2.72141,0.00152,0.0006030
1.24803,0.00765,2.72144,0.00215,0.0006086
1.26033,0.01024,2.72463,0.01283,0.0006153
1.27262,0.01154,2.72356,0.01322,0.0006222
1.28492,0.01419,2.72372,0.02993,0.0006304
1.29721,0.01681,2.72371,0.03060,0.0006284
1.30951,0.01954,2.73133,0.04048,0.0006101
1.32181,0.02251,2.73151,0.04170,0.0005940
1.33410,0.02613,2.73705,0.05645,0.0005809
1.34640,0.02862,2.73697,0.05648,0.0005746
1.35869,0.02990,2.74619,0.06154,0.0005704
1.37099,0.03369,2.74647,0.06225,0.0005598
1.38328,0.03612,2.74834,0.07136,0.0005536
1.39558,0.03733,2.74851,0.07139,0.0005413
1.40788,0.04080,2.75076,0.07350,0.0005363
1.42017,0.04194,2.74816,0.07305,0.0005169
1.43247,0.04415,2.75563,0.07337,0.0004950
1.44476,0.04620,2.75443,0.07333,0.0004813
1.45706,0.04808,2.75612,0.06968,0.0004658
1.46936,0.05068,2.75394,0.07013,0.0004539
1.48165,0.05170,2.76457,0.07239,0.0004390
1.49395,0.05314,2.76419,0.07246,0.0004291
1.50624,0.05473,2.76926,0.07264,0.0004052
1.51854,0.05577,2.76890,0.07274,0.0003888
1.53083,0.05621,2.77588,0.07490,0.0003624
1.54313,0.05722,2.77651,0.07471,0.0003522
1.55543,0.05746,2.78396,0.07817,0.0003318
1.56772,0.05786,2.78434,0.07841,0.0003237
1.58002,0.05788,2.78708,0.08218,0.0003075
1.59231,0.05781,2.78803,0.08210,0.0003002
1.60461,0.05733,2.79808,0.08653,0.0002863
1.61691,0.05706,2.79842,0.08651,0.0002765
1.62920,0.05638,2.81032,0.09242,0.0002659
1.64150,0.05506,2.81086,0.09223,0.0002519
1.65379,0.05447,2.82183,0.09885,0.0002404
1.66609,0.05331,2.82139,0.09859,0.0002236
1.67839,0.05055,2.82627,0.10455,0.0002072
1.69068,0.04897,2.82616,0.10425,0.0001925
1.70298,0.04704,2.83748,0.11126,0.0001829
1.71527,0.04690,2.83720,0.11085,0.0001721
1.72757,0.04401,2.85593,0.11348,0.0001535
1.73986,0.04117,2.85582,0.11315,0.0001361
1.75216,0.04005,2.86894,0.11597,0.0001237
1.76446,0.03772,2.86899,0.11540,0.0001016
1.77675,0.03413,2.87877,0.11479,0.0000879
1.78905,0.03290,2.87913,0.11448,0.0000598
1.80134,0.02920,2.89004,0.11387,0.0000360
1.81364,0.02787,2.89053,0.11355,0.0000215
1.82594,0.02357,2.90842,0.11303,0.0000019
1.83823,0.02095,2.90866,0.11267,-0.0000125
1.85053,0.01991,2.92011,0.11141,-0.0000397
1.86282,0.01768,2.92049,0.11121,-0.0000581
1.87512,0.01385,2.92905,0.10940,-0.0000677
1.88741,0.01257,2.92929,0.10923,-0.0000772
1.89971,0.00877,2.93416,0.10768,-0.0000935
1.91201,0.00627,2.93430,0.10752,-0.0001028
1.92430,0.00502,2.94111,0.10413,-0.0001237
1.93660,0.00220,2.94152,0.10392,-0.0001347
1.94889,-0.00168,2.94000,0.10017,-0.0001493
1.96119,-0.00178,2.93882,0.09971,-0.0001611
1.97349,-0.00507,2.92996,0.09447,-0.0001768
1.98578,-0.00816,2.92907,0.09390,-0.0001930
1.99808,-0.00930,2.92506,0.09041,-0.0002036
2.01037,-0.01264,2.92402,0.08938,-0.0002178
2.02267,-0.01373,2.91924,0.08338,-0.0002261
2.03497,-0.01691,2.91905,0.08220,-0.0002431
2.04726,-0.01896,2.90972,0.08103,-0.0002477
2.05956,-0.01996,2.90923,0.08028,-0.0002598
2.07185,-0.02298,2.88718,0.07320,-0.0002722
2.08415,-0.02508,2.88832,0.07186,-0.0002776
2.09644,-0.02524,2.87570,0.06968,-0.0002920
2.10874,-0.02691,2.87442,0.07007,-0.0002952
2.12104,-0.02902,2.86485,0.06208,-0.0003017
2.13333,-0.03152,2.86441,0.06209,-0.0003046
2.14563,-0.03298,2.84576,0.05842,-0.0003047
2.15792,-0.03371,2.84050,0.05760,-0.0003059
2.17022,-0.03578,2.81444,0.04689,-0.0003039
2.18252,-0.03706,2.81228,0.04740,-0.0003020
2.19481,-0.03767,2.79424,0.04038,-0.0002998
2.20711,-0.03938,2.78930,0.04000,-0.0002979
2.21940,-0.03992,2.78040,0.02961,-0.0002952
2.23170,-0.04096,2.77820,0.02924,-0.0002915
2.24399,-0.04211,2.76429,0.02240,-0.0002928
2.25629,-0.04273,2.75998,0.02126,-0.0002925
2.26859,-0.04374,2.74873,0.01024,-0.0002946
2.28088,-0.04446,2.74605,0.00886,-0.0002954
2.29318,-0.04466,2.73889,0.00090,-0.0002986
2.30547,-0.04521,2.73719,0.00012,-0.0003026
2.31777,-0.04567,2.72982,-0.01516,-0.0003084
2.33007,-0.04601,2.72942,-0.01621,-0.0003101
2.34236,-0.04645,2.72384,-0.02920,-0.0003112
2.35466,-0.04657,2.72335,-0.03017,-0.0003089
2.36695,-0.04662,2.71575,-0.04877,-0.0003056
2.37925,-0.04660,2.71631,-0.04992,-0.0002975
2.39155,-0.04655,2.71531,-0.06237,-0.0002902
2.40384,-0.04621,2.71586,-0.06311,-0.0002774
2.41614,-0.04594,2.70707,-0.08480,-0.0002644
2.42843,-0.04581,2.70758,-0.08529,-0.0002473
2.44073,-0.04537,2.70451,-0.09826,-0.0002308
2.45302,-0.04486,2.70470,-0.09810,-0.0002091
2.46532,-0.04422,2.69383,-0.11548,-0.0001872
2.47762,-0.04319,2.69427,-0.11519,-0.0001622
2.48991,-0.04270,2.69027,-0.12007,-0.0001460
2.50221,-0.04166,2.69057,-0.11974,-0.0001059
2.51450,-0.04075,2.67024,-0.12935,-0.0000737
2.52680,-0.04019,2.67057,-0.12912,-0.0000397
2.53910,-0.03850,2.66069,-0.12854,-0.0000064
2.55139,-0.03785,2.65965,-0.12889,0.0000294
2.56369,-0.03648,2.63029,-0.12656,0.0000637
2.57598,-0.03433,2.62903,-0.12675,0.0000924
2.58828,-0.03322,2.62160,-0.12216,0.0001330
2.60057,-0.03100,2.61937,-0.12261,0.0001654
2.61287,-0.02971,2.59620,-0.11307,0.0001899
2.62517,-0.02781,2.59580,-0.11298,0.0002094
2.63746,-0.02577,2.58927,-0.10675,0.0002384
2.64976,-0.02478,2.58847,-0.10648,0.0002653
2.66205,-0.02351,2.55873,-0.09028,0.0002874
2.67435,-0.02059,2.55879,-0.09043,0.0003031
2.68665,-0.01953,2.55106,-0.07981,0.0003307
2.69894,-0.01639,2.55108,-0.07994,0.0003490
2.71124,-0.01423,2.53824,-0.06014,0.0003682
2.72353,-0.01311,2.53812,-0.06026,0.0003851
2.73583,-0.00970,2.53409,-0.05406,0.0004036
2.74813,-0.00854,2.53397,-0.05416,0.0004170
2.76042,-0.00626,2.50807,-0.03841,0.0004154
2.77272,-0.00338,2.50786,-0.03851,0.0004217
2.78501,-0.00092,2.49884,-0.03144,0.0004253
2.79731,0.00173,2.49777,-0.03136,0.0004302
2.80960,0.00497,2.49446,-0.01629,0.0004281
2.82190,0.00625,2.49435,-0.01629,0.0004335
2.83420,0.01014,2.48616,-0.01243,0.0004358
2.84649,0.01275,2.48486,-0.01236,0.0004404
2.85879,0.01406,2.47540,-0.00146,0.0004452
2.87108,0.01772,2.47555,-0.00150,0.0004394
2.88338,0.02020,2.46852,0.00084,0.0004148
2.89568,0.02221,2.46572,0.00040,0.0003990
2.90797,0.02534,2.47628,0.01131,0.0003837
2.92027,0.02759,2.47604,0.01129,0.0003774
2.93256,0.03102,2.47521,0.01340,0.0003670
2.94486,0.03354,2.47443,0.01348,0.0003630
2.95715,0.03477,2.48108,0.02282,0.0003522
2.96945,0.03836,2.48045,0.02289,0.0003485
2.98175,0.04067,2.48369,0.02855,0.0003453
