x,eta,u,v,pressure
-2.20711,-0.03991,2.60758,-0.16638,0.0001538
-2.19481,-0.03843,2.60655,-0.16680,0.0001955
-2.18252,-0.03790,2.59662,-0.18326,0.0002388
-2.17022,-0.03678,2.59606,-0.18405,0.0002824
-2.15792,-0.03494,2.58928,-0.20406,0.0003246
-2.14563,-0.03364,2.58855,-0.20526,0.0003685
-2.13333,-0.03296,2.58365,-0.21502,0.0004127
-2.12104,-0.03088,2.58348,-0.21604,0.0004562
-2.10874,-0.02958,2.57043,-0.22281,0.0004921
-2.09644,-0.02739,2.57045,-0.22373,0.0005256
-2.08415,-0.02671,2.57014,-0.22664,0.0005615
-2.07185,-0.02523,2.57032,-0.22744,0.0006041
-2.05956,-0.02240,2.56596,-0.21889,0.0006356
-2.04726,-0.02105,2.56612,-0.21925,0.0006708
-2.03497,-0.01966,2.57267,-0.21693,0.0006851
-2.02267,-0.01665,2.57291,-0.21726,0.0007298
-2.01037,-0.01562,2.55872,-0.18831,0.0007584
-1.99808,-0.01353,2.55924,-0.18826,0.0007840
-1.98578,-0.01024,2.56431,-0.17551,0.0008086
-1.97349,-0.00912,2.56467,-0.17556,0.0008344
-1.96119,-0.00597,2.56851,-0.13655,0.0008434
-1.94889,-0.00417,2.56898,-0.13649,0.0008514
-1.93660,-0.00238,2.56872,-0.12501,0.0008648
-1.92430,0.00160,2.56926,-0.12489,0.0008730
-1.91201,0.00291,2.56818,-0.08314,0.0008782
-1.89971,0.00535,2.56922,-0.08336,0.0008774
-1.88741,0.00924,2.56603,-0.06878,0.0008798
-1.87512,0.01052,2.56712,-0.06776,0.0008812
-1.86282,0.01449,2.57151,-0.03641,0.0008864
-1.85053,0.01580,2.57249,-0.03663,0.0008806
-1.83823,0.01903,2.56902,-0.02521,0.0008573
-1.82594,0.02261,2.57076,-0.02476,0.0008367
-1.81364,0.02530,2.56455,-0.00375,0.0008162
-1.80134,0.02681,2.56539,-0.00385,0.0008025
-1.78905,0.03026,2.56223,0.00650,0.0007840
-1.77675,0.03283,2.56442,0.00784,0.0007689
-1.76446,0.03408,2.57156,0.02529,0.0007531
-1.75216,0.03773,2.57124,0.02552,0.0007349
-1.73986,0.03894,2.57213,0.03262,0.0007282
-1.72757,0.04217,2.57067,0.03366,0.0007007
-1.71527,0.04409,2.56867,0.04780,0.0006686
-1.70298,0.04532,2.56852,0.04781,0.0006455
-1.69068,0.04854,2.57187,0.05639,0.0006242
-1.67839,0.04967,2.57175,0.05727,0.0006011
-1.66609,0.05102,2.58575,0.07230,0.0005815
-1.65379,0.05323,2.58555,0.07257,0.0005630
-1.64150,0.05398,2.59653,0.08142,0.0005354
-1.62920,0.05566,2.59696,0.08194,0.0005023
-1.61691,0.05654,2.60452,0.09731,0.0004726
-1.60461,0.05691,2.60465,0.09763,0.0004462
-1.59231,0.05766,2.61897,0.10683,0.0004228
-1.58002,0.05789,2.61965,0.10681,0.0003986
-1.56772,0.05792,2.63651,0.11828,0.0003758
-1.55543,0.05768,2.63684,0.11821,0.0003525
-1.54313,0.05749,2.64743,0.12420,0.0003310
-1.53083,0.05695,2.64814,0.12420,0.0003101
-1.51854,0.05571,2.66021,0.13627,0.0002877
-1.50624,0.05520,2.66033,0.13614,0.0002692
-1.49395,0.05351,2.67091,0.13883,0.0002436
-1.48165,0.05222,2.66959,0.13870,0.0002158
-1.46936,0.04999,2.68141,0.14176,0.0001859
-1.45706,0.04831,2.68137,0.14185,0.0001620
-1.44476,0.04826,2.69103,0.13944,0.0001440
-1.43247,0.04632,2.69004,0.13982,0.0001243
-1.42017,0.04272,2.69928,0.13683,0.0000951
-1.40788,0.04170,2.69872,0.13663,0.0000765
-1.39558,0.03836,2.71097,0.13401,0.0000528
-1.38328,0.03603,2.71087,0.13431,0.0000265
-1.37099,0.03485,2.72457,0.13110,0.0000019
-1.35869,0.03121,2.72441,0.13041,-0.0000273
-1.34640,0.02998,2.73694,0.13077,-0.0000531
-1.33410,0.02749,2.73875,0.13149,-0.0000729
-1.32181,0.02556,2.74417,0.12681,-0.0000977
-1.30951,0.02311,2.74469,0.12670,-0.0001135
-1.29721,0.01941,2.75409,0.12421,-0.0001510
-1.28492,0.01604,2.75488,0.12418,-0.0001714
-1.27262,0.01476,2.76065,0.12098,-0.0001886
-1.26033,0.01095,2.76071,0.12051,-0.0002057
-1.24803,0.00844,2.76581,0.11689,-0.0002232
-1.23573,0.00719,2.76585,0.11674,-0.0002395
-1.22344,0.00373,2.76688,0.11240,-0.0002580
-1.21114,0.00182,2.76709,0.11221,-0.0002720
-1.19885,0.00041,2.76953,0.10762,-0.0002874
-1.18655,-0.00204,2.76966,0.10769,-0.0003019
-1.17425,-0.00505,2.77395,0.10219,-0.0003187
-1.16196,-0.00828,2.77392,0.10213,-0.0003340
-1.14966,-0.00940,2.77494,0.09705,-0.0003448
-1.13737,-0.01160,2.77548,0.09706,-0.0003606
-1.12507,-0.01479,2.77712,0.08795,-0.0003728
-1.11278,-0.01684,2.77773,0.08722,-0.0003849
-1.10048,-0.01785,2.77923,0.08084,-0.0003948
-1.08818,-0.02009,2.77969,0.08063,-0.0004021
-1.07589,-0.02257,2.77925,0.07041,-0.0004161
-1.06359,-0.02309,2.78007,0.06963,-0.0004229
-1.05130,-0.02503,2.77704,0.06139,-0.0004372
-1.03900,-0.02671,2.77762,0.06187,-0.0004404
-1.02670,-0.02960,2.77374,0.04668,-0.0004524
-1.01441,-0.03055,2.77447,0.04552,-0.0004627
-1.00211,-0.03165,2.76816,0.03376,-0.0004735
-0.98982,-0.03375,2.76460,0.03198,-0.0004813
-0.97752,-0.03504,2.75420,0.01080,-0.0004898
-0.96523,-0.03571,2.75053,0.00890,-0.0004960
-0.95293,-0.03750,2.74030,-0.00504,-0.0005007
-0.94063,-0.03814,2.73652,-0.00614,-0.0005035
-0.92834,-0.03968,2.72164,-0.02621,-0.0005033
-0.91604,-0.04062,2.71921,-0.02659,-0.0005004
-0.90375,-0.04105,2.71097,-0.03707,-0.0004953
-0.89145,-0.04214,2.70792,-0.03720,-0.0004842
-0.87915,-0.04262,2.70005,-0.05404,-0.0004691
-0.86686,-0.04317,2.69765,-0.05381,-0.0004539
-0.85456,-0.04371,2.68705,-0.05970,-0.0004364
-0.84227,-0.04413,2.68476,-0.05961,-0.0004169
-0.82997,-0.04484,2.67784,-0.07159,-0.0003957
-0.81767,-0.04510,2.67637,-0.07153,-0.0003738
-0.80538,-0.04525,2.66689,-0.07244,-0.0003519
-0.79308,-0.04535,2.66651,-0.07201,-0.0003283
-0.78079,-0.04536,2.66047,-0.07936,-0.0003056
-0.76849,-0.04535,2.65985,-0.07863,-0.0002820
-0.75620,-0.04512,2.65418,-0.07774,-0.0002603
-0.74390,-0.04489,2.65475,-0.07631,-0.0002368
-0.73160,-0.04483,2.65095,-0.07932,-0.0002156
-0.71931,-0.04443,2.65089,-0.07851,-0.0001934
-0.70701,-0.04404,2.65229,-0.07915,-0.0001743
-0.69472,-0.04316,2.65194,-0.07871,-0.0001549
-0.68242,-0.04276,2.65860,-0.08379,-0.0001374
-0.67012,-0.04214,2.65919,-0.08408,-0.0001260
-0.65783,-0.04099,2.66337,-0.09017,-0.0001058
-0.64553,-0.04014,2.66227,-0.09029,-0.0000760
-0.63324,-0.03970,2.66378,-0.09788,-0.0000540
-0.62094,-0.03823,2.66287,-0.09839,-0.0000317
-0.60865,-0.03770,2.66515,-0.10691,-0.0000075
-0.59635,-0.03597,2.66386,-0.10766,0.0000167
-0.58405,-0.03473,2.66965,-0.11312,0.0000428
-0.57176,-0.03409,2.66920,-0.11338,0.0000668
-0.55946,-0.03205,2.67185,-0.12159,0.0001019
-0.54717,-0.03133,2.67132,-0.12149,0.0001295
-0.53487,-0.02989,2.66772,-0.12230,0.0001550
-0.52257,-0.02828,2.66748,-0.12241,0.0001823
-0.51028,-0.02681,2.66603,-0.12219,0.0002151
-0.49798,-0.02500,2.66618,-0.12229,0.0002462
-0.48569,-0.02209,2.65673,-0.11479,0.0002721
-0.47339,-0.02078,2.65719,-0.11544,0.0003023
-0.46109,-0.01845,2.64995,-0.10856,0.0003406
-0.44880,-0.01642,2.64929,-0.10886,0.0003719
-0.43650,-0.01540,2.62896,-0.09557,0.0004042
-0.42421,-0.01223,2.62886,-0.09592,0.0004334
-0.41191,-0.01112,2.61793,-0.09057,0.0004626
-0.39962,-0.00890,2.61694,-0.09101,0.0004947
-0.38732,-0.00588,2.59901,-0.07396,0.0005036
-0.37502,-0.00436,2.59944,-0.07441,0.0005281
-0.36273,-0.00032,2.59140,-0.07222,0.0005445
-0.35043,0.00128,2.59030,-0.07319,0.0005624
-0.33814,0.00314,2.56789,-0.05390,0.0005737
-0.32584,0.00685,2.56791,-0.05498,0.0005844
-0.31354,0.00944,2.56578,-0.05027,0.0005951
-0.30125,0.01072,2.56518,-0.05073,0.0006022
-0.28895,0.01469,2.54908,-0.02932,0.0006136
-0.27666,0.01600,2.54934,-0.02991,0.0006177
-0.26436,0.01854,2.54967,-0.02487,0.0006020
-0.25207,0.02179,2.54864,-0.02480,0.0005882
-0.23977,0.02389,2.53268,-0.00418,0.0005757
-0.22747,0.02789,2.53252,-0.00420,0.0005684
-0.21518,0.02918,2.53146,0.00570,0.0005590
-0.20288,0.03173,2.53101,0.00590,0.0005519
-0.19059,0.03545,2.52808,0.02828,0.0005437
-0.17829,0.03788,2.52841,0.02868,0.0005334
-0.16599,0.03908,2.52943,0.03477,0.0005298
-0.15370,0.04232,2.52865,0.03539,0.0005111
-0.14140,0.04422,2.53088,0.05905,0.0004859
-0.12911,0.04676,2.52979,0.05981,0.0004724
-0.11681,0.04805,2.53532,0.07110,0.0004567
-0.10451,0.04930,2.53300,0.07147,0.0004440
-0.09222,0.05192,2.54674,0.08822,0.0004322
-0.07992,0.05292,2.54564,0.08884,0.0004179
-0.06763,0.05396,2.55542,0.09393,0.0003952
-0.05533,0.05566,2.55478,0.09449,0.0003714
-0.04304,0.05613,2.56602,0.11134,0.0003472
-0.03074,0.05721,2.56578,0.11110,0.0003276
-0.01844,0.05767,2.57883,0.11735,0.0003088
-0.00615,0.05782,2.57892,0.11707,0.0002902
0.00615,0.05794,2.59638,0.12559,0.0002718
0.01844,0.05774,2.59697,0.12479,0.0002534
0.03074,0.05756,2.61360,0.12916,0.0002350
0.04304,0.05668,2.61532,0.12880,0.0002166
0.05533,0.05628,2.62318,0.14075,0.0001972
0.06763,0.05532,2.62412,0.14028,0.0001764
0.07992,0.05389,2.64191,0.14707,0.0001547
0.09222,0.05299,2.64485,0.14797,0.0001282
0.10451,0.05005,2.66403,0.15760,0.0001044
0.11681,0.04838,2.66536,0.15754,0.0000834
0.12911,0.04643,2.68512,0.16382,0.0000687
0.14140,0.04450,2.68779,0.16516,0.0000491
0.15370,0.04324,2.70025,0.17582,0.0000260
0.16599,0.04181,2.70086,0.17580,0.0000080
0.17829,0.03846,2.72058,0.18225,-0.0000123
0.19059,0.03729,2.72189,0.18280,-0.0000350
0.20288,0.03374,2.74098,0.19160,-0.0000578
0.21518,0.03129,2.74134,0.19151,-0.0000733
0.22747,0.03005,2.75809,0.19432,-0.0001067
0.23977,0.02741,2.75967,0.19501,-0.0001229
0.25207,0.02325,2.76340,0.20225,-0.0001443
0.26436,0.02324,2.76349,0.20210,-0.0001604
0.27666,0.01938,2.77313,0.20319,-0.0001985
0.28895,0.01731,2.77346,0.20317,-0.0002170
0.30125,0.01477,2.78950,0.20408,-0.0002349
0.31354,0.01094,2.78955,0.20398,-0.0002479
0.32584,0.00967,2.79606,0.20010,-0.0002722
0.33814,0.00590,2.79619,0.19994,-0.0002938
0.35043,0.00383,2.79063,0.19633,-0.0003175
0.36273,0.00165,2.79069,0.19628,-0.0003363
0.37502,0.00040,2.78914,0.18694,-0.0003562
0.38732,-0.00208,2.78922,0.18691,-0.0003766
0.39962,-0.00510,2.79341,0.17574,-0.0004024
0.41191,-0.00842,2.79341,0.17574,-0.0004230
0.42421,-0.01066,2.78683,0.16419,-0.0004410
0.43650,-0.01285,2.78697,0.16364,-0.0004664
0.44880,-0.01497,2.77665,0.14709,-0.0004806
0.46109,-0.01601,2.77699,0.14672,-0.0005086
0.47339,-0.01806,2.76892,0.13287,-0.0005229
0.48569,-0.02004,2.77008,0.13142,-0.0005379
0.49798,-0.02156,2.77053,0.10931,-0.0005616
0.51028,-0.02514,2.77146,0.10806,-0.0005671
0.52257,-0.02687,2.76456,0.09046,-0.0005843
0.53487,-0.02690,2.76301,0.08899,-0.0005894
0.54717,-0.02888,2.74886,0.06162,-0.0005966
0.55946,-0.03052,2.74720,0.06045,-0.0005997
0.57176,-0.03245,2.73835,0.03942,-0.0006018
0.58405,-0.03378,2.73647,0.03937,-0.0006031
0.59635,-0.03507,2.73032,0.00872,-0.0006011
0.60865,-0.03631,2.72915,0.00874,-0.0005977
0.62094,-0.03739,2.71458,-0.00844,-0.0005898
0.63324,-0.03873,2.71334,-0.00874,-0.0005836
0.64553,-0.03976,2.69356,-0.04034,-0.0005705
0.65783,-0.04110,2.69283,-0.04060,-0.0005629
0.67012,-0.04176,2.66687,-0.05612,-0.0005448
0.68242,-0.04251,2.66154,-0.05694,-0.0005328
0.69472,-0.04292,2.64208,-0.08443,-0.0005172
0.70701,-0.04349,2.63814,-0.08481,-0.0005037
0.71931,-0.04402,2.61400,-0.09446,-0.0004883
0.73160,-0.04488,2.60759,-0.09480,-0.0004672
0.74390,-0.04521,2.57901,-0.11782,-0.0004484
0.75620,-0.04545,2.57555,-0.11816,-0.0004287
0.76849,-0.04562,2.55574,-0.12603,-0.0004100
0.78079,-0.04563,2.55215,-0.12710,-0.0003900
0.79308,-0.04570,2.52999,-0.14985,-0.0003695
0.80538,-0.04568,2.52775,-0.15097,-0.0003460
0.81767,-0.04558,2.51119,-0.15910,-0.0003227
0.82997,-0.04518,2.50915,-0.16027,-0.0002971
0.84227,-0.04485,2.49118,-0.18651,-0.0002716
0.85456,-0.04478,2.49067,-0.18724,-0.0002424
0.86686,-0.04436,2.47544,-0.19946,-0.0002163
0.87915,-0.04373,2.47111,-0.19960,-0.0001865
0.89145,-0.04282,2.46672,-0.22360,-0.0001610
0.90375,-0.04215,2.46594,-0.22344,-0.0001292
0.91604,-0.04131,2.45864,-0.22210,-0.0000954
0.92834,-0.04041,2.45780,-0.22029,-0.0000616
0.94063,-0.03994,2.45502,-0.23088,-0.0000273
0.95293,-0.03896,2.45558,-0.23055,-0.0000037
0.96523,-0.03790,2.45290,-0.21734,0.0000415
0.97752,-0.03617,2.45365,-0.21421,0.0000682
0.98982,-0.03492,2.45848,-0.20504,0.0001090
1.00211,-0.03361,2.45799,-0.20515,0.0001390
1.01441,-0.03292,2.45806,-0.19063,0.0001763
1.02670,-0.03151,2.45821,-0.18914,0.0002046
1.03900,-0.03018,2.44957,-0.16811,0.0002319
1.05130,-0.02724,2.44913,-0.16762,0.0002520
1.06359,-0.02563,2.45006,-0.16196,0.0002845
1.07589,-0.02396,2.44998,-0.16153,0.0003130
1.08818,-0.02217,2.44534,-0.14302,0.0003346
1.10048,-0.02076,2.44457,-0.14271,0.0003635
1.11278,-0.01958,2.44454,-0.14785,0.0003865
1.12507,-0.01759,2.44400,-0.14732,0.0004095
1.13737,-0.01450,2.43651,-0.13223,0.0004320
1.14966,-0.01236,2.43576,-0.13164,0.0004539
1.16196,-0.01014,2.43472,-0.12678,0.0004747
1.17425,-0.00902,2.43446,-0.12615,0.0004992
1.18655,-0.00672,2.43397,-0.10708,0.0005106
1.19885,-0.00460,2.43397,-0.10675,0.0005226
1.21114,-0.00041,2.43696,-0.10338,0.0005311
1.22344,0.00171,2.43720,-0.10314,0.0005457
1.23573,0.00421,2.44137,-0.07806,0.0005558
1.24803,0.00676,2.44201,-0.07886,0.0005633
1.26033,0.00807,2.44867,-0.07220,0.0005745
1.27262,0.01197,2.44919,-0.07290,0.0005847
1.28492,0.01329,2.46270,-0.04853,0.0005940
1.29721,0.01726,2.46384,-0.04949,0.0006040
1.30951,0.01991,2.47137,-0.04641,0.0005844
1.32181,0.02269,2.47209,-0.04712,0.0005765
1.33410,0.02488,2.48194,-0.02216,0.0005660
1.34640,0.02786,2.48285,-0.02263,0.0005636
1.35869,0.02914,2.49279,-0.01492,0.0005578
1.37099,0.03171,2.49381,-0.01542,0.0005529
1.38328,0.03546,2.51299,0.00336,0.0005471
1.39558,0.03668,2.51351,0.00279,0.0005401
1.40788,0.04026,2.52237,0.01049,0.0005416
1.42017,0.04138,2.52329,0.01036,0.0005282
1.43247,0.04356,2.54055,0.02905,0.0005081
1.44476,0.04541,2.54129,0.02878,0.0004982
1.45706,0.04786,2.54992,0.04075,0.0004867
1.46936,0.05041,2.55076,0.04161,0.0004756
1.48165,0.05203,2.57063,0.05824,0.0004626
1.49395,0.05345,2.57156,0.05792,0.0004501
1.50624,0.05409,2.57468,0.06706,0.0004336
1.51854,0.05528,2.57394,0.06741,0.0004104
1.53083,0.05622,2.58807,0.08218,0.0003908
1.54313,0.05728,2.58839,0.08211,0.0003744
1.55543,0.05771,2.59507,0.09075,0.0003584
1.56772,0.05793,2.59566,0.09067,0.0003427
1.58002,0.05795,2.61089,0.10295,0.0003335
1.59231,0.05784,2.61146,0.10273,0.0003118
1.60461,0.05750,2.61940,0.10807,0.0003025
1.61691,0.05695,2.62037,0.10712,0.0002804
1.62920,0.05571,2.62299,0.12039,0.0002632
1.64150,0.05486,2.62355,0.12005,0.0002466
1.65379,0.05347,2.63878,0.13039,0.0002269
1.66609,0.05291,2.63952,0.12957,0.0002046
1.67839,0.05149,2.66080,0.13899,0.0001809
1.69068,0.04823,2.66145,0.13836,0.0001647
1.70298,0.04630,2.67524,0.14561,0.0001512
1.71527,0.04435,2.67619,0.14468,0.0001326
1.72757,0.04261,2.69441,0.15701,0.0001098
1.73986,0.04163,2.69509,0.15584,0.0000935
1.75216,0.03942,2.71104,0.16283,0.0000733
1.76446,0.03711,2.71146,0.16253,0.0000555
1.77675,0.03475,2.73868,0.17198,0.0000254
1.78905,0.03109,2.73890,0.17153,0.0000073
1.80134,0.02867,2.75434,0.17696,-0.0000291
1.81364,0.02723,2.75467,0.17670,-0.0000492
1.82594,0.02546,2.76653,0.18322,-0.0000731
1.83823,0.02297,2.76664,0.18314,-0.0000916
1.85053,0.01885,2.77444,0.18528,-0.0001345
1.86282,0.01582,2.77459,0.18498,-0.0001567
1.87512,0.01325,2.79020,0.18120,-0.0001785
1.88741,0.01071,2.79038,0.18093,-0.0001992
1.89971,0.00944,2.79090,0.17673,-0.0002221
1.91201,0.00692,2.78947,0.17615,-0.0002451
1.92430,0.00446,2.78358,0.16503,-0.0002728
1.93660,0.00225,2.78351,0.16450,-0.0002958
1.94889,-0.00220,2.77626,0.15385,-0.0003215
1.96119,-0.00456,2.77498,0.15307,-0.0003469
1.97349,-0.00646,2.78396,0.13541,-0.0003806
1.98578,-0.00745,2.78393,0.13514,-0.0004062
1.99808,-0.00968,2.77855,0.12371,-0.0004331
2.01037,-0.01188,2.77756,0.12300,-0.0004608
2.02267,-0.01506,2.76207,0.09716,-0.0004879
2.03497,-0.01711,2.76190,0.09687,-0.0005136
2.04726,-0.01903,2.75223,0.08072,-0.0005353
2.05956,-0.01995,2.75100,0.08000,-0.0005487
2.07185,-0.02133,2.75396,0.04903,-0.0005747
2.08415,-0.02311,2.75385,0.04888,-0.0005845
2.09644,-0.02539,2.74441,0.03422,-0.0006060
2.10874,-0.02853,2.74170,0.03308,-0.0006065
2.12104,-0.02974,2.73654,0.00141,-0.0006149
2.13333,-0.03090,2.73631,0.00126,-0.0006206
2.14563,-0.03163,2.72801,-0.00963,-0.0006251
2.15792,-0.03299,2.72747,-0.00983,-0.0006258
2.17022,-0.03450,2.72886,-0.04262,-0.0006235
2.18252,-0.03641,2.72870,-0.04270,-0.0006165
2.19481,-0.03770,2.72307,-0.05037,-0.0006071
2.20711,-0.03885,2.72315,-0.05034,-0.0005984
2.21940,-0.03936,2.71414,-0.08277,-0.0005806
2.23170,-0.04029,2.71409,-0.08277,-0.0005693
2.24399,-0.04115,2.70561,-0.09166,-0.0005448
2.25629,-0.04195,2.70553,-0.09137,-0.0005257
2.26859,-0.04282,2.69131,-0.12306,-0.0004999
2.28088,-0.04345,2.69107,-0.12303,-0.0004773
2.29318,-0.04413,2.68120,-0.13197,-0.0004515
2.30547,-0.04421,2.68076,-0.13199,-0.0004259
2.31777,-0.04461,2.65977,-0.15979,-0.0003997
2.33007,-0.04495,2.65977,-0.15988,-0.0003722
2.34236,-0.04520,2.65252,-0.16585,-0.0003448
2.35466,-0.04535,2.65211,-0.16561,-0.0003130
2.36695,-0.04542,2.62465,-0.18536,-0.0002832
2.37925,-0.04534,2.62454,-0.18532,-0.0002497
2.39155,-0.04520,2.61796,-0.19069,-0.0002167
2.40384,-0.04493,2.61787,-0.19064,-0.0001794
2.41614,-0.04487,2.58761,-0.20102,-0.0001443
2.42843,-0.04452,2.58744,-0.20101,-0.0001048
2.44073,-0.04374,2.58211,-0.20567,-0.0000703
2.45302,-0.04329,2.58192,-0.20576,-0.0000316
2.46532,-0.04279,2.55841,-0.20667,0.0000050
2.47762,-0.04198,2.55817,-0.20672,0.0000453
2.48991,-0.04143,2.55378,-0.20736,0.0000871
2.50221,-0.04024,2.55375,-0.20735,0.0001120
2.51450,-0.03978,2.52910,-0.19664,0.0001674
2.52680,-0.03880,2.52910,-0.19664,0.0001949
2.53910,-0.03719,2.52627,-0.19474,0.0002456
2.55139,-0.03602,2.52627,-0.19474,0.0002767
2.56369,-0.03541,2.50863,-0.17710,0.0003223
2.57598,-0.03348,2.50857,-0.17706,0.0003569
2.58828,-0.03280,2.50429,-0.17239,0.0003971
2.60057,-0.03079,2.50351,-0.17254,0.0004281
2.61287,-0.02994,2.48966,-0.14699,0.0004551
2.62517,-0.02861,2.48889,-0.14694,0.0004769
2.63746,-0.02559,2.48750,-0.13883,0.0005057
2.64976,-0.02431,2.48662,-0.13877,0.0005318
2.66205,-0.02343,2.48400,-0.11085,0.0005522
2.67435,-0.02045,2.48351,-0.11081,0.0005748
2.68665,-0.01949,2.48483,-0.10430,0.0005839
2.69894,-0.01751,2.48473,-0.10415,0.0006147
2.71124,-0.01442,2.48563,-0.07609,0.0006276
2.72353,-0.01337,2.48559,-0.07584,0.0006508
2.73583,-0.01007,2.49073,-0.06856,0.0006674
2.74813,-0.00782,2.49087,-0.06850,0.0006851
2.76042,-0.00669,2.49204,-0.04838,0.0006891
2.77272,-0.00301,2.49233,-0.04798,0.0006938
2.78501,-0.00068,2.49728,-0.04360,0.0006973
2.79731,0.00131,2.49763,-0.04310,0.0007073
2.80960,0.00429,2.49706,-0.03174,0.0007085
2.82190,0.00556,2.49747,-0.03156,0.0007172
2.83420,0.00945,2.49795,-0.02851,0.0007231
2.84649,0.01075,2.49813,-0.02787,0.0007311
2.85879,0.01339,2.50257,-0.01914,0.0007396
2.87108,0.01728,2.50283,-0.01870,0.0007471
2.88338,0.01910,2.50316,-0.01660,0.0007309
2.89568,0.02169,2.50360,-0.01591,0.0007165
2.90797,0.02551,2.49937,-0.01128,0.0007045
2.92027,0.02697,2.49978,-0.01092,0.0007011
2.93256,0.03058,2.49793,-0.00868,0.0006952
2.94486,0.03314,2.49872,-0.00794,0.0006926
2.95715,0.03439,2.51211,-0.00054,0.0006863
2.96945,0.03806,2.51224,-0.00047,0.0006861
