x,eta,u,v,pressure
-1.48165,0.05028,2.42519,0.11397,0.0000855
-1.46936,0.04893,2.42511,0.11392,0.0000736
-1.45706,0.04734,2.43043,0.11555,0.0000624
-1.44476,0.04570,2.43078,0.11523,0.0000490
-1.43247,0.04393,2.43513,0.12255,0.0000356
-1.42017,0.04296,2.43497,0.12214,0.0000195
-1.40788,0.04049,2.44187,0.12268,0.0000052
-1.39558,0.03842,2.44187,0.12222,-0.0000108
-1.38328,0.03735,2.45780,0.12733,-0.0000273
-1.37099,0.03403,2.45767,0.12683,-0.0000447
-1.35869,0.03289,2.46554,0.12682,-0.0000606
-1.34640,0.02961,2.46549,0.12612,-0.0000741
-1.33410,0.02819,2.47226,0.13012,-0.0000894
-1.32181,0.02625,2.47269,0.12922,-0.0001040
-1.30951,0.02136,2.48081,0.13033,-0.0001196
-1.29721,0.01894,2.48099,0.12987,-0.0001347
-1.28492,0.01821,2.49415,0.13150,-0.0001553
-1.27262,0.01443,2.49461,0.13079,-0.0001679
-1.26033,0.01317,2.50035,0.13020,-0.0001841
-1.24803,0.00939,2.50015,0.12963,-0.0002002
-1.23573,0.00688,2.50154,0.13091,-0.0002193
-1.22344,0.00563,2.50196,0.13063,-0.0002345
-1.21114,0.00244,2.50753,0.13006,-0.0002531
-1.19885,0.00116,2.50794,0.12993,-0.0002728
-1.18655,-0.00101,2.52297,0.12788,-0.0002899
-1.17425,-0.00566,2.52355,0.12779,-0.0003100
-1.16196,-0.00643,2.53106,0.12596,-0.0003304
-1.14966,-0.00872,2.53164,0.12610,-0.0003480
-1.13737,-0.01206,2.53116,0.11801,-0.0003676
-1.12507,-0.01315,2.53123,0.11806,-0.0003859
-1.11278,-0.01631,2.53638,0.11415,-0.0004044
-1.10048,-0.01734,2.53659,0.11427,-0.0004212
-1.08818,-0.01935,2.54735,0.09833,-0.0004332
-1.07589,-0.02153,2.54741,0.09816,-0.0004465
-1.06359,-0.02273,2.55242,0.09022,-0.0004666
-1.05130,-0.02452,2.55250,0.09007,-0.0004709
-1.03900,-0.02789,2.55743,0.06441,-0.0004865
-1.02670,-0.02943,2.55771,0.06443,-0.0004935
-1.01441,-0.03055,2.56352,0.05055,-0.0005048
-1.00211,-0.03198,2.56375,0.05053,-0.0005110
-0.98982,-0.03302,2.57829,0.02090,-0.0005174
-0.97752,-0.03505,2.57841,0.02086,-0.0005215
-0.96523,-0.03573,2.58379,0.00976,-0.0005242
-0.95293,-0.03712,2.58405,0.00972,-0.0005246
-0.94063,-0.03867,2.58525,-0.01850,-0.0005231
-0.92834,-0.03920,2.58537,-0.01856,-0.0005204
-0.91604,-0.04015,2.58864,-0.02681,-0.0005159
-0.90375,-0.04142,2.58879,-0.02677,-0.0005097
-0.89145,-0.04179,2.58793,-0.05141,-0.0005024
-0.87915,-0.04267,2.58808,-0.05140,-0.0004960
-0.86686,-0.04308,2.58794,-0.05891,-0.0004869
-0.85456,-0.04348,2.58805,-0.05886,-0.0004789
-0.84227,-0.04430,2.57848,-0.07705,-0.0004675
-0.82997,-0.04459,2.57884,-0.07706,-0.0004558
-0.81767,-0.04461,2.57666,-0.08314,-0.0004441
-0.80538,-0.04484,2.57773,-0.08257,-0.0004313
-0.79308,-0.04498,2.56721,-0.09836,-0.0004188
-0.78079,-0.04506,2.56812,-0.09834,-0.0004049
-0.76849,-0.04499,2.56374,-0.10604,-0.0003910
-0.75620,-0.04484,2.56471,-0.10623,-0.0003757
-0.74390,-0.04458,2.55000,-0.11673,-0.0003604
-0.73160,-0.04454,2.55051,-0.11727,-0.0003425
-0.71931,-0.04420,2.54534,-0.12500,-0.0003275
-0.70701,-0.04337,2.54547,-0.12595,-0.0003132
-0.69472,-0.04297,2.52445,-0.13421,-0.0002986
-0.68242,-0.04246,2.52463,-0.13471,-0.0002814
-0.67012,-0.04149,2.51527,-0.13840,-0.0002628
-0.65783,-0.04101,2.51537,-0.13869,-0.0002433
-0.64553,-0.03978,2.49814,-0.13578,-0.0002239
-0.63324,-0.03934,2.49817,-0.13592,-0.0002026
-0.62094,-0.03840,2.48914,-0.13621,-0.0001811
-0.60865,-0.03685,2.48914,-0.13621,-0.0001598
-0.59635,-0.03571,2.46997,-0.12697,-0.0001380
-0.58405,-0.03499,2.46997,-0.12697,-0.0001159
-0.57176,-0.03300,2.46019,-0.12671,-0.0000925
-0.55946,-0.03226,2.46019,-0.12671,-0.0000688
-0.54717,-0.02978,2.44042,-0.11374,-0.0000480
-0.53487,-0.02919,2.44042,-0.11374,-0.0000278
-0.52257,-0.02750,2.42980,-0.11476,-0.0000049
-0.51028,-0.02445,2.42889,-0.11465,0.0000142
-0.49798,-0.02283,2.41224,-0.10015,0.0000339
-0.48569,-0.02136,2.41176,-0.10021,0.0000578
-0.47339,-0.01939,2.40339,-0.10055,0.0000778
-0.46109,-0.01845,2.40276,-0.10071,0.0001000
-0.44880,-0.01547,2.38537,-0.08728,0.0001207
-0.43650,-0.01339,2.38512,-0.08741,0.0001426
-0.42421,-0.01233,2.37741,-0.08626,0.0001623
-0.41191,-0.00906,2.37683,-0.08648,0.0001841
-0.39962,-0.00684,2.36909,-0.07495,0.0002014
-0.38732,-0.00588,2.36907,-0.07503,0.0002180
-0.37502,-0.00165,2.36379,-0.07220,0.0002320
-0.36273,0.00021,2.36337,-0.07225,0.0002483
-0.35043,0.00147,2.35455,-0.06404,0.0002620
-0.33814,0.00497,2.35433,-0.06403,0.0002752
-0.32584,0.00620,2.35206,-0.05852,0.0002893
-0.31354,0.00992,2.35217,-0.05869,0.0003040
-0.30125,0.01116,2.35909,-0.05058,0.0003157
-0.28895,0.01367,2.35891,-0.05050,0.0003308
-0.27666,0.01741,2.36100,-0.04845,0.0003431
-0.26436,0.01868,2.36070,-0.04834,0.0003511
-0.25207,0.02069,2.36007,-0.03909,0.0003537
-0.23977,0.02508,2.35984,-0.03908,0.0003555
-0.22747,0.02661,2.36181,-0.03357,0.0003599
-0.21518,0.02983,2.36161,-0.03353,0.0003645
-0.20288,0.03223,2.36375,-0.02174,0.0003694
-0.19059,0.03340,2.36361,-0.02166,0.0003733
-0.17829,0.03675,2.36396,-0.01773,0.0003782
-0.16599,0.03785,2.36390,-0.01763,0.0003799
-0.15370,0.03997,2.36264,-0.00466,0.0003888
-0.14140,0.04293,2.36247,-0.00463,0.0003837
-0.12911,0.04367,2.36515,0.00068,0.0003822
-0.11681,0.04532,2.36496,0.00069,0.0003812
-0.10451,0.04835,2.38096,0.01267,0.0003807
-0.09222,0.04944,2.38089,0.01269,0.0003763
-0.07992,0.05094,2.38437,0.01702,0.0003700
-0.06763,0.05154,2.38441,0.01716,0.0003667
-0.05533,0.05238,2.38250,0.02774,0.0003655
-0.04304,0.05379,2.38259,0.02780,0.0003635
-0.03074,0.05429,2.39025,0.03271,0.0003615
-0.01844,0.05457,2.39032,0.03272,0.0003556
-0.00615,0.05495,2.41312,0.03828,0.0003497
0.00615,0.05509,2.41312,0.03828,0.0003423
0.01844,0.05502,2.41950,0.04213,0.0003337
0.03074,0.05480,2.41940,0.04217,0.0003222
0.04304,0.05434,2.42823,0.05087,0.0003096
0.05533,0.05366,2.42823,0.05087,0.0002952
0.06763,0.05341,2.43980,0.05514,0.0002816
0.07992,0.05260,2.43986,0.05523,0.0002679
0.09222,0.05048,2.46502,0.06070,0.0002532
0.10451,0.04901,2.46507,0.06077,0.0002426
0.11681,0.04896,2.47288,0.06388,0.0002335
0.12911,0.04746,2.47293,0.06395,0.0002230
0.14140,0.04556,2.47895,0.06905,0.0002108
0.15370,0.04254,2.47899,0.06910,0.0001925
0.16599,0.04157,2.48694,0.07093,0.0001800
0.17829,0.03956,2.48697,0.07095,0.0001654
0.19059,0.03635,2.50934,0.07081,0.0001487
0.20288,0.03412,2.50934,0.07082,0.0001328
0.21518,0.03297,2.51395,0.07052,0.0001179
0.22747,0.02972,2.51347,0.07052,0.0001035
0.23977,0.02770,2.51513,0.06969,0.0000896
0.25207,0.02436,2.51513,0.06969,0.0000764
0.26436,0.02404,2.52027,0.06809,0.0000632
0.27666,0.02081,2.52007,0.06803,0.0000525
0.28895,0.01700,2.53556,0.06459,0.0000285
0.30125,0.01575,2.53540,0.06454,0.0000178
0.31354,0.01321,2.54121,0.06254,0.0000025
0.32584,0.00943,2.54107,0.06250,-0.0000122
0.33814,0.00817,2.53895,0.05952,-0.0000286
0.35043,0.00489,2.53886,0.05949,-0.0000439
0.36273,0.00229,2.54577,0.05750,-0.0000579
0.37502,-0.00079,2.54571,0.05747,-0.0000736
0.38732,-0.00350,2.55494,0.05088,-0.0000869
0.39962,-0.00420,2.55491,0.05085,-0.0001024
0.41191,-0.00641,2.55883,0.04818,-0.0001179
0.42421,-0.00982,2.55883,0.04815,-0.0001311
0.43650,-0.01094,2.56205,0.04180,-0.0001448
0.44880,-0.01312,2.56207,0.04177,-0.0001575
0.46109,-0.01628,2.56464,0.03817,-0.0001696
0.47339,-0.01731,2.56467,0.03813,-0.0001800
0.48569,-0.02003,2.57312,0.02631,-0.0001869
0.49798,-0.02165,2.57316,0.02626,-0.0001941
0.51028,-0.02453,2.57449,0.02136,-0.0002047
0.52257,-0.02636,2.57454,0.02130,-0.0002075
0.53487,-0.02638,2.57156,0.01157,-0.0002167
0.54717,-0.02795,2.57162,0.01150,-0.0002196
0.55946,-0.03077,2.57086,0.00628,-0.0002245
0.57176,-0.03158,2.57076,0.00620,-0.0002278
0.58405,-0.03364,2.57610,-0.00521,-0.0002302
0.59635,-0.03498,2.57614,-0.00533,-0.0002316
0.60865,-0.03565,2.57486,-0.01094,-0.0002324
0.62094,-0.03751,2.57489,-0.01104,-0.0002313
0.63324,-0.03808,2.56690,-0.02348,-0.0002294
0.64553,-0.03911,2.56697,-0.02362,-0.0002272
0.65783,-0.04051,2.56559,-0.03128,-0.0002213
0.67012,-0.04094,2.56559,-0.03137,-0.0002181
0.68242,-0.04172,2.56217,-0.04762,-0.0002089
0.69472,-0.04259,2.56191,-0.04781,-0.0002015
0.70701,-0.04311,2.55800,-0.05780,-0.0001944
0.71931,-0.04377,2.55748,-0.05777,-0.0001865
0.73160,-0.04424,2.54977,-0.07317,-0.0001763
0.74390,-0.04454,2.54964,-0.07327,-0.0001658
0.75620,-0.04457,2.54327,-0.08222,-0.0001552
0.76849,-0.04480,2.54248,-0.08233,-0.0001439
0.78079,-0.04494,2.53538,-0.09588,-0.0001329
0.79308,-0.04501,2.53477,-0.09607,-0.0001197
0.80538,-0.04493,2.52910,-0.10363,-0.0001075
0.81767,-0.04477,2.52787,-0.10399,-0.0000929
0.82997,-0.04453,2.52058,-0.11515,-0.0000788
0.84227,-0.04447,2.51980,-0.11557,-0.0000623
0.85456,-0.04414,2.51434,-0.12123,-0.0000495
0.86686,-0.04352,2.51372,-0.12144,-0.0000358
0.87915,-0.04277,2.50766,-0.13047,-0.0000267
0.89145,-0.04213,2.50733,-0.13076,-0.0000059
0.90375,-0.04139,2.50127,-0.13485,0.0000135
0.91604,-0.04090,2.50096,-0.13493,0.0000333
0.92834,-0.04008,2.48835,-0.14283,0.0000533
0.94063,-0.03922,2.48838,-0.14288,0.0000738
0.95293,-0.03777,2.47948,-0.14561,0.0000947
0.96523,-0.03669,2.47901,-0.14538,0.0001109
0.97752,-0.03552,2.46937,-0.15351,0.0001384
0.98982,-0.03427,2.46897,-0.15350,0.0001577
1.00211,-0.03360,2.45698,-0.15439,0.0001837
1.01441,-0.03225,2.45491,-0.15456,0.0002060
1.02670,-0.03035,2.44093,-0.16128,0.0002267
1.03900,-0.02902,2.43957,-0.16139,0.0002448
1.05130,-0.02614,2.42647,-0.16108,0.0002690
1.06359,-0.02440,2.42429,-0.16099,0.0002900
1.07589,-0.02396,2.41328,-0.15985,0.0003134
1.08818,-0.02133,2.41208,-0.15971,0.0003364
1.10048,-0.02018,2.40284,-0.15652,0.0003577
1.11278,-0.01738,2.40167,-0.15607,0.0003793
1.12507,-0.01536,2.39306,-0.15130,0.0004013
1.13737,-0.01329,2.39237,-0.15143,0.0004241
1.14966,-0.01114,2.38479,-0.14333,0.0004403
1.16196,-0.01005,2.38411,-0.14293,0.0004656
1.17425,-0.00786,2.38059,-0.13032,0.0004786
1.18655,-0.00571,2.38031,-0.13020,0.0004949
1.19885,-0.00358,2.37528,-0.12330,0.0005081
1.21114,0.00037,2.37473,-0.12286,0.0005224
1.22344,0.00276,2.37863,-0.10333,0.0005339
1.23573,0.00406,2.37853,-0.10328,0.0005472
1.24803,0.00631,2.37953,-0.09451,0.0005535
1.26033,0.00882,2.37942,-0.09411,0.0005742
1.27262,0.01254,2.38842,-0.07712,0.0005845
1.28492,0.01507,2.38830,-0.07728,0.0006007
1.29721,0.01755,2.39473,-0.07044,0.0006084
1.30951,0.01946,2.39467,-0.07067,0.0006099
1.32181,0.02102,2.39843,-0.05559,0.0006119
1.33410,0.02448,2.39830,-0.05559,0.0006119
1.34640,0.02649,2.40820,-0.04866,0.0006170
1.35869,0.03000,2.40880,-0.04849,0.0006166
1.37099,0.03242,2.42283,-0.03571,0.0006239
1.38328,0.03472,2.42305,-0.03581,0.0006274
1.39558,0.03583,2.43253,-0.02956,0.0006302
1.40788,0.03806,2.43339,-0.02943,0.0006323
1.42017,0.04018,2.44303,-0.01536,0.0006398
1.43247,0.04302,2.44379,-0.01561,0.0006304
1.44476,0.04522,2.45569,-0.00614,0.0006260
1.45706,0.04692,2.45643,-0.00634,0.0006237
1.46936,0.04843,2.47635,0.00884,0.0006205
1.48165,0.04892,2.47684,0.00857,0.0006136
1.49395,0.05036,2.49038,0.01853,0.0006084
1.50624,0.05155,2.49165,0.01867,0.0006064
1.51854,0.05283,2.51276,0.03848,0.0006064
1.53083,0.05388,2.51344,0.03817,0.0006059
1.54313,0.05449,2.53450,0.05322,0.0006034
1.55543,0.05469,2.53597,0.05328,0.0005939
1.56772,0.05502,2.56806,0.07109,0.0005825
1.58002,0.05518,2.56893,0.07079,0.0005701
1.59231,0.05509,2.58912,0.08276,0.0005558
1.60461,0.05482,2.59039,0.08250,0.0005389
1.61691,0.05433,2.61949,0.10334,0.0005195
1.62920,0.05413,2.62093,0.10293,0.0005001
1.64150,0.05281,2.64248,0.11369,0.0004774
1.65379,0.05172,2.64441,0.11323,0.0004513
1.66609,0.05046,2.67251,0.12921,0.0004307
1.67839,0.04902,2.67384,0.12889,0.0004138
1.69068,0.04748,2.69259,0.13569,0.0004001
1.70298,0.04578,2.69471,0.13557,0.0003835
1.71527,0.04530,2.71451,0.14600,0.0003679
1.72757,0.04262,2.71581,0.14566,0.0003448
1.73986,0.04159,2.73090,0.15039,0.0003271
1.75216,0.03958,2.73275,0.15023,0.0003065
1.76446,0.03637,2.74473,0.15359,0.0002835
1.77675,0.03527,2.74553,0.15302,0.0002623
1.78905,0.03184,2.75147,0.15559,0.0002387
1.80134,0.03066,2.75212,0.15526,0.0002202
1.81364,0.02832,2.76150,0.15281,0.0001980
1.82594,0.02621,2.76140,0.15250,0.0001780
1.83823,0.02405,2.76635,0.15179,0.0001591
1.85053,0.01913,2.76575,0.15143,0.0001383
1.86282,0.01709,2.77497,0.14766,0.0001092
1.87512,0.01457,2.77477,0.14747,0.0000926
1.88741,0.01331,2.77721,0.14362,0.0000719
1.89971,0.01078,2.77712,0.14327,0.0000520
1.91201,0.00828,2.77876,0.13652,0.0000285
1.92430,0.00482,2.77856,0.13614,0.0000081
1.93660,0.00269,2.77931,0.13056,-0.0000127
1.94889,-0.00063,2.77888,0.13016,-0.0000344
1.96119,-0.00084,2.77592,0.12155,-0.0000535
1.97349,-0.00397,2.77580,0.12120,-0.0000744
1.98578,-0.00632,2.77396,0.11686,-0.0000960
1.99808,-0.00860,2.77430,0.11656,-0.0001129
2.01037,-0.01195,2.76689,0.10621,-0.0001308
2.02267,-0.01411,2.76707,0.10591,-0.0001461
2.03497,-0.01621,2.76076,0.10035,-0.0001597
2.04726,-0.01725,2.76087,0.09980,-0.0001716
2.05956,-0.01926,2.75103,0.08870,-0.0001786
2.07185,-0.02146,2.75127,0.08817,-0.0001840
2.08415,-0.02446,2.74433,0.07935,-0.0001927
2.09644,-0.02628,2.74452,0.07893,-0.0001933
2.10874,-0.02793,2.73083,0.06352,-0.0001977
2.12104,-0.02796,2.73115,0.06312,-0.0002006
2.13333,-0.03050,2.72239,0.05217,-0.0002025
2.14563,-0.03150,2.72281,0.05185,-0.0002031
2.15792,-0.03313,2.70891,0.03325,-0.0002048
2.17022,-0.03513,2.70786,0.03264,-0.0002052
2.18252,-0.03636,2.69811,0.02174,-0.0002056
2.19481,-0.03750,2.69577,0.02083,-0.0002050
2.20711,-0.03804,2.68373,0.00254,-0.0002042
2.21940,-0.03906,2.68258,0.00199,-0.0002022
2.23170,-0.04002,2.67411,-0.00648,-0.0001997
2.24399,-0.04130,2.67236,-0.00729,-0.0001962
2.25629,-0.04189,2.66822,-0.02391,-0.0001916
2.26859,-0.04257,2.66785,-0.02438,-0.0001879
2.28088,-0.04298,2.65986,-0.03208,-0.0001850
2.29318,-0.04343,2.65910,-0.03248,-0.0001795
2.30547,-0.04388,2.64785,-0.04754,-0.0001728
2.31777,-0.04426,2.64790,-0.04777,-0.0001662
2.33007,-0.04474,2.63598,-0.05668,-0.0001588
2.34236,-0.04490,2.63382,-0.05706,-0.0001506
2.35466,-0.04497,2.62265,-0.07206,-0.0001427
2.36695,-0.04498,2.62269,-0.07222,-0.0001330
2.37925,-0.04497,2.61200,-0.08139,-0.0001231
2.39155,-0.04474,2.61032,-0.08156,-0.0001123
2.40384,-0.04450,2.59135,-0.09743,-0.0001010
2.41614,-0.04415,2.59172,-0.09763,-0.0000885
2.42843,-0.04376,2.57917,-0.10454,-0.0000765
2.44073,-0.04348,2.57908,-0.10473,-0.0000633
2.45302,-0.04294,2.57081,-0.11540,-0.0000523
2.46532,-0.04234,2.57102,-0.11566,-0.0000383
2.47762,-0.04164,2.56583,-0.11670,-0.0000224
2.48991,-0.04045,2.56627,-0.11684,-0.0000063
2.50221,-0.03963,2.54445,-0.12065,0.0000106
2.51450,-0.03870,2.54519,-0.12106,0.0000230
2.52680,-0.03820,2.54095,-0.12091,0.0000471
2.53910,-0.03716,2.54120,-0.12092,0.0000608
2.55139,-0.03602,2.53344,-0.11449,0.0000839
2.56369,-0.03416,2.53325,-0.11479,0.0001017
2.57598,-0.03281,2.53246,-0.11503,0.0001219
2.58828,-0.03137,2.53177,-0.11601,0.0001407
2.60057,-0.03056,2.51837,-0.10555,0.0001578
2.61287,-0.02927,2.51751,-0.10714,0.0001733
2.62517,-0.02749,2.51783,-0.10677,0.0001933
2.63746,-0.02588,2.51747,-0.10841,0.0002110
2.64976,-0.02275,2.52153,-0.09667,0.0002289
2.66205,-0.02118,2.52130,-0.09863,0.0002500
2.67435,-0.01932,2.52338,-0.09875,0.0002676
2.68665,-0.01837,2.52315,-0.10007,0.0002880
2.69894,-0.01637,2.52123,-0.08494,0.0002997
2.71124,-0.01434,2.52136,-0.08651,0.0003290
2.72353,-0.01115,2.52194,-0.08197,0.0003439
2.73583,-0.01006,2.52221,-0.08242,0.0003687
2.74813,-0.00676,2.52389,-0.06353,0.0003854
2.76042,-0.00480,2.52423,-0.06388,0.0004001
2.77272,-0.00169,2.51521,-0.06102,0.0004127
2.78501,0.00040,2.51380,-0.06175,0.0004285
2.79731,0.00243,2.50560,-0.04489,0.0004410
2.80960,0.00397,2.50405,-0.04513,0.0004555
2.82190,0.00752,2.49024,-0.04591,0.0004616
2.83420,0.00876,2.48567,-0.04585,0.0004829
2.84649,0.01124,2.48273,-0.03457,0.0004937
2.85879,0.01500,2.48189,-0.03410,0.0005092
2.87108,0.01625,2.47207,-0.03462,0.0005192
2.88338,0.01966,2.46902,-0.03416,0.0005201
2.89568,0.02304,2.46747,-0.01652,0.0005153
2.90797,0.02450,2.46750,-0.01598,0.0005172
2.92027,0.02747,2.46766,-0.00668,0.0005206
2.93256,0.02992,2.46774,-0.00554,0.0005205
2.94486,0.03112,2.47410,0.01754,0.0005261
2.95715,0.03463,2.47423,0.01793,0.0005269
