x,eta,u,v,pressure
-1.53083,0.05775,2.57732,0.10332,0.0002974
-1.51854,0.05659,2.58770,0.09984,0.0002774
-1.50624,0.05609,2.58675,0.09933,0.0002627
-1.49395,0.05500,2.59791,0.10684,0.0002462
-1.48165,0.05358,2.59835,0.10446,0.0002294
-1.46936,0.05248,2.61158,0.10765,0.0002114
-1.45706,0.05098,2.61245,0.10570,0.0001894
-1.44476,0.04750,2.63542,0.11114,0.0001754
-1.43247,0.04552,2.63697,0.10794,0.0001605
-1.42017,0.04365,2.65234,0.11038,0.0001415
-1.40788,0.04183,2.65333,0.10929,0.0001206
-1.39558,0.04073,2.66259,0.11788,0.0001061
-1.38328,0.03729,2.66412,0.11594,0.0000851
-1.37099,0.03611,2.67506,0.12059,0.0000645
-1.35869,0.03371,2.67558,0.12006,0.0000429
-1.34640,0.03000,2.69297,0.12674,0.0000288
-1.33410,0.02876,2.69339,0.12629,0.0000031
-1.32181,0.02499,2.69886,0.13207,-0.0000229
-1.30951,0.02168,2.69892,0.13204,-0.0000409
-1.29721,0.01936,2.70056,0.13626,-0.0000704
-1.28492,0.01718,2.70069,0.13625,-0.0000999
-1.27262,0.01461,2.70372,0.13819,-0.0001230
-1.26033,0.01332,2.70371,0.13816,-0.0001415
-1.24803,0.00946,2.70692,0.13595,-0.0001636
-1.23573,0.00817,2.70717,0.13586,-0.0001971
-1.22344,0.00562,2.70801,0.13208,-0.0002256
-1.21114,0.00306,2.70687,0.13177,-0.0002473
-1.19885,0.00118,2.69994,0.12457,-0.0002734
-1.18655,-0.00367,2.70021,0.12458,-0.0002978
-1.17425,-0.00547,2.69838,0.11885,-0.0003248
-1.16196,-0.00680,2.69715,0.11843,-0.0003504
-1.14966,-0.01013,2.69856,0.10927,-0.0003734
-1.13737,-0.01239,2.69815,0.10901,-0.0003956
-1.12507,-0.01349,2.70018,0.10424,-0.0004156
-1.11278,-0.01673,2.70116,0.10431,-0.0004349
-1.10048,-0.01777,2.69913,0.08912,-0.0004508
-1.08818,-0.02019,2.69981,0.08898,-0.0004617
-1.07589,-0.02160,2.69705,0.08171,-0.0004770
-1.06359,-0.02329,2.69798,0.08146,-0.0004826
-1.05130,-0.02685,2.69604,0.06270,-0.0004940
-1.03900,-0.02857,2.69613,0.06237,-0.0004978
-1.02670,-0.02901,2.69339,0.05420,-0.0005039
-1.01441,-0.03113,2.69337,0.05389,-0.0005030
-1.00211,-0.03219,2.67445,0.03117,-0.0005039
-0.98982,-0.03431,2.67407,0.03081,-0.0005005
-0.97752,-0.03566,2.66675,0.01987,-0.0004959
-0.96523,-0.03630,2.66665,0.01944,-0.0004892
-0.95293,-0.03811,2.65641,-0.00154,-0.0004800
-0.94063,-0.03921,2.65650,-0.00192,-0.0004692
-0.92834,-0.03974,2.64405,-0.01256,-0.0004578
-0.91604,-0.04106,2.64412,-0.01290,-0.0004439
-0.90375,-0.04166,2.62436,-0.02294,-0.0004305
-0.89145,-0.04242,2.62373,-0.02292,-0.0004166
-0.87915,-0.04322,2.61280,-0.02254,-0.0004027
-0.86686,-0.04375,2.61242,-0.02258,-0.0003904
-0.85456,-0.04472,2.60006,-0.02448,-0.0003774
-0.84227,-0.04512,2.59939,-0.02441,-0.0003651
-0.82997,-0.04552,2.58923,-0.01763,-0.0003533
-0.81767,-0.04584,2.58884,-0.01639,-0.0003412
-0.80538,-0.04587,2.58360,-0.01666,-0.0003301
-0.79308,-0.04604,2.58311,-0.01623,-0.0003187
-0.78079,-0.04616,2.57585,-0.00860,-0.0003078
-0.76849,-0.04612,2.57414,-0.00776,-0.0002959
-0.75620,-0.04597,2.57784,-0.01337,-0.0002847
-0.74390,-0.04591,2.57580,-0.01274,-0.0002733
-0.73160,-0.04572,2.56881,-0.01348,-0.0002609
-0.71931,-0.04507,2.56481,-0.01363,-0.0002488
-0.70701,-0.04467,2.57011,-0.02821,-0.0002365
-0.69472,-0.04447,2.56913,-0.02762,-0.0002236
-0.68242,-0.04372,2.56327,-0.03478,-0.0002112
-0.67012,-0.04312,2.56130,-0.03353,-0.0002024
-0.65783,-0.04224,2.56643,-0.05596,-0.0001914
-0.64553,-0.04127,2.56519,-0.05525,-0.0001838
-0.63324,-0.04077,2.56199,-0.07075,-0.0001617
-0.62094,-0.03918,2.56054,-0.06920,-0.0001466
-0.60865,-0.03817,2.55390,-0.09704,-0.0001304
-0.59635,-0.03704,2.55262,-0.09627,-0.0001144
-0.58405,-0.03643,2.54138,-0.11213,-0.0000978
-0.57176,-0.03516,2.53987,-0.11114,-0.0000811
-0.55946,-0.03381,2.52578,-0.13897,-0.0000647
-0.54717,-0.03147,2.52480,-0.13873,-0.0000453
-0.53487,-0.03000,2.50292,-0.15442,-0.0000309
-0.52257,-0.02788,2.49955,-0.15465,-0.0000146
-0.51028,-0.02606,2.48018,-0.18222,0.0000045
-0.49798,-0.02576,2.47829,-0.18263,0.0000240
-0.48569,-0.02402,2.45005,-0.19462,0.0000433
-0.47339,-0.02128,2.44398,-0.19520,0.0000665
-0.46109,-0.01899,2.43310,-0.20590,0.0000765
-0.44880,-0.01695,2.43011,-0.20630,0.0001099
-0.43650,-0.01484,2.41936,-0.20499,0.0001332
-0.42421,-0.01377,2.41641,-0.20442,0.0001569
-0.41191,-0.01157,2.40933,-0.19693,0.0001798
-0.39962,-0.00931,2.40723,-0.19699,0.0002052
-0.38732,-0.00605,2.40874,-0.18308,0.0002244
-0.37502,-0.00342,2.40766,-0.18221,0.0002417
-0.36273,-0.00054,2.40596,-0.15675,0.0002609
-0.35043,0.00154,2.40508,-0.15662,0.0002788
-0.33814,0.00274,2.40926,-0.15107,0.0003026
-0.32584,0.00536,2.40851,-0.15096,0.0003120
-0.31354,0.00780,2.40534,-0.11547,0.0003423
-0.30125,0.01168,2.40462,-0.11545,0.0003581
-0.28895,0.01432,2.40819,-0.10714,0.0003838
-0.27666,0.01683,2.40790,-0.10693,0.0004023
-0.26436,0.01818,2.41472,-0.07237,0.0004085
-0.25207,0.02102,2.41450,-0.07246,0.0004098
-0.23977,0.02329,2.42010,-0.06436,0.0004108
-0.22747,0.02757,2.41986,-0.06415,0.0004159
-0.21518,0.03016,2.42646,-0.03010,0.0004209
-0.20288,0.03275,2.42611,-0.02990,0.0004265
-0.19059,0.03527,2.43544,-0.01477,0.0004299
-0.17829,0.03651,2.43515,-0.01461,0.0004315
-0.16599,0.03896,2.45200,0.01275,0.0004355
-0.15370,0.04126,2.45167,0.01289,0.0004308
-0.14140,0.04401,2.45846,0.02127,0.0004204
-0.12911,0.04688,2.45819,0.02150,0.0004131
-0.11681,0.04887,2.46784,0.04314,0.0004070
-0.10451,0.04968,2.46704,0.04329,0.0003972
-0.09222,0.05139,2.47363,0.05099,0.0003885
-0.07992,0.05311,2.47008,0.05118,0.0003758
-0.06763,0.05498,2.49069,0.06068,0.0003597
-0.05533,0.05610,2.48946,0.06091,0.0003433
-0.04304,0.05702,2.49571,0.06283,0.0003284
-0.03074,0.05775,2.49414,0.06346,0.0003151
-0.01844,0.05803,2.51564,0.07695,0.0003027
-0.00615,0.05840,2.51522,0.07704,0.0002949
0.00615,0.05856,2.53105,0.08760,0.0002774
0.01844,0.05838,2.53029,0.08781,0.0002686
0.03074,0.05799,2.55688,0.09856,0.0002505
0.04304,0.05738,2.55656,0.09852,0.0002422
0.05533,0.05700,2.57320,0.11034,0.0002236
0.06763,0.05608,2.57327,0.11088,0.0002136
0.07992,0.05499,2.59801,0.12322,0.0001937
0.09222,0.05348,2.59797,0.12319,0.0001774
0.10451,0.05106,2.61549,0.13434,0.0001588
0.11681,0.04931,2.61641,0.13445,0.0001400
0.12911,0.04752,2.64098,0.13969,0.0001266
0.14140,0.04750,2.64154,0.13912,0.0001143
0.15370,0.04508,2.65383,0.14458,0.0000974
0.16599,0.04265,2.65485,0.14470,0.0000789
0.17829,0.03959,2.67543,0.14565,0.0000617
0.19059,0.03727,2.67599,0.14513,0.0000431
0.20288,0.03490,2.68470,0.14607,0.0000230
0.21518,0.03369,2.68556,0.14583,0.0000035
0.22747,0.03123,2.70733,0.14509,-0.0000179
0.23977,0.02874,2.70784,0.14466,-0.0000340
0.25207,0.02464,2.71692,0.14124,-0.0000533
0.26436,0.02187,2.71792,0.14080,-0.0000679
0.27666,0.01942,2.72163,0.14322,-0.0000950
0.28895,0.01732,2.72197,0.14292,-0.0001178
0.30125,0.01595,2.72495,0.14035,-0.0001379
0.31354,0.01209,2.72561,0.14012,-0.0001577
0.32584,0.01081,2.73524,0.13948,-0.0001789
0.33814,0.00700,2.73540,0.13922,-0.0002013
0.35043,0.00451,2.73787,0.13596,-0.0002262
0.36273,0.00309,2.73841,0.13575,-0.0002488
0.37502,0.00118,2.72872,0.13067,-0.0002738
0.38732,-0.00129,2.72876,0.13048,-0.0002978
0.39962,-0.00437,2.72845,0.12595,-0.0003264
0.41191,-0.00681,2.72868,0.12586,-0.0003517
0.42421,-0.01007,2.73023,0.10929,-0.0003788
0.43650,-0.01121,2.73014,0.10918,-0.0004047
0.44880,-0.01455,2.72859,0.10181,-0.0004320
0.46109,-0.01564,2.72853,0.10176,-0.0004563
0.47339,-0.01777,2.72814,0.07525,-0.0004767
0.48569,-0.01979,2.72807,0.07522,-0.0004925
0.49798,-0.02156,2.72295,0.06525,-0.0005144
0.51028,-0.02503,2.72291,0.06516,-0.0005188
0.52257,-0.02693,2.72273,0.03273,-0.0005296
0.53487,-0.02865,2.72270,0.03273,-0.0005302
0.54717,-0.02906,2.71690,0.01979,-0.0005349
0.55946,-0.03086,2.71657,0.01975,-0.0005329
0.57176,-0.03233,2.71359,-0.01569,-0.0005302
0.58405,-0.03451,2.71340,-0.01572,-0.0005244
0.59635,-0.03587,2.70621,-0.02958,-0.0005160
0.60865,-0.03715,2.70625,-0.02950,-0.0005051
0.62094,-0.03776,2.70092,-0.06563,-0.0004956
0.63324,-0.03892,2.70114,-0.06556,-0.0004764
0.64553,-0.04000,2.69452,-0.07735,-0.0004629
0.65783,-0.04102,2.69457,-0.07729,-0.0004375
0.67012,-0.04211,2.67805,-0.10719,-0.0004159
0.68242,-0.04302,2.67816,-0.10711,-0.0003934
0.69472,-0.04374,2.67357,-0.11728,-0.0003701
0.70701,-0.04402,2.67365,-0.11723,-0.0003441
0.71931,-0.04462,2.67125,-0.13790,-0.0003173
0.73160,-0.04552,2.67125,-0.13791,-0.0002909
0.74390,-0.04586,2.66923,-0.14189,-0.0002640
0.75620,-0.04614,2.66921,-0.14191,-0.0002366
0.76849,-0.04632,2.64806,-0.15345,-0.0002099
0.78079,-0.04634,2.64790,-0.15343,-0.0001832
0.79308,-0.04643,2.64744,-0.15250,-0.0001568
0.80538,-0.04645,2.64747,-0.15244,-0.0001301
0.81767,-0.04638,2.63792,-0.15522,-0.0001035
0.82997,-0.04602,2.63780,-0.15513,-0.0000775
0.84227,-0.04571,2.63971,-0.15134,-0.0000514
0.85456,-0.04532,2.63991,-0.15106,-0.0000252
0.86686,-0.04526,2.62686,-0.14761,-0.0000001
0.87915,-0.04469,2.62691,-0.14754,0.0000255
0.89145,-0.04384,2.62879,-0.14135,0.0000493
0.90375,-0.04311,2.62900,-0.14095,0.0000735
0.91604,-0.04235,2.63235,-0.13672,0.0000983
0.92834,-0.04146,2.63231,-0.13657,0.0001240
0.94063,-0.04094,2.63392,-0.13075,0.0001487
0.95293,-0.03999,2.63386,-0.13052,0.0001725
0.96523,-0.03893,2.62990,-0.12382,0.0001953
0.97752,-0.03787,2.62978,-0.12377,0.0002178
0.98982,-0.03611,2.62748,-0.11873,0.0002337
1.00211,-0.03473,2.62664,-0.11896,0.0002590
1.01441,-0.03335,2.63539,-0.11251,0.0002779
1.02670,-0.03259,2.63450,-0.11280,0.0003017
1.03900,-0.03111,2.62908,-0.11287,0.0003184
1.05130,-0.02814,2.62773,-0.11325,0.0003299
1.06359,-0.02621,2.62184,-0.10337,0.0003454
1.07589,-0.02448,2.62114,-0.10354,0.0003580
1.08818,-0.02273,2.61432,-0.10390,0.0003668
1.10048,-0.02132,2.61191,-0.10427,0.0003860
1.11278,-0.02016,2.61285,-0.09250,0.0003983
1.12507,-0.01827,2.61175,-0.09269,0.0004115
1.13737,-0.01621,2.60693,-0.09214,0.0004259
1.14966,-0.01301,2.60507,-0.09234,0.0004411
1.16196,-0.01078,2.59655,-0.08196,0.0004541
1.17425,-0.00850,2.59596,-0.08204,0.0004710
1.18655,-0.00736,2.58850,-0.07770,0.0004801
1.19885,-0.00529,2.58695,-0.07735,0.0004882
1.21114,-0.00088,2.58183,-0.06174,0.0004905
1.22344,0.00113,2.58116,-0.06179,0.0005001
1.23573,0.00364,2.57774,-0.05662,0.0005073
1.24803,0.00619,2.57733,-0.05628,0.0005087
1.26033,0.00749,2.56411,-0.03834,0.0005227
1.27262,0.01010,2.56394,-0.03841,0.0005304
1.28492,0.01274,2.56059,-0.03068,0.0005416
1.29721,0.01541,2.56024,-0.03067,0.0005527
1.30951,0.01917,2.55340,-0.00894,0.0005498
1.32181,0.02236,2.55320,-0.00890,0.0005438
1.33410,0.02508,2.54751,-0.00250,0.0005325
1.34640,0.02676,2.54760,-0.00235,0.0005346
1.35869,0.02880,2.53718,0.01665,0.0005329
1.37099,0.03142,2.53689,0.01668,0.0005339
1.38328,0.03529,2.52908,0.02510,0.0005335
1.39558,0.03654,2.52837,0.02542,0.0005301
1.40788,0.04023,2.52342,0.03811,0.0005310
1.42017,0.04240,2.52280,0.03821,0.0005243
1.43247,0.04434,2.50698,0.04054,0.0005068
1.44476,0.04704,2.50307,0.04035,0.0004951
1.45706,0.04835,2.49790,0.04679,0.0004861
1.46936,0.04984,2.49634,0.04682,0.0004740
1.48165,0.05242,2.48661,0.04672,0.0004645
1.49395,0.05334,2.48529,0.04726,0.0004486
1.50624,0.05458,2.48799,0.04717,0.0004324
1.51854,0.05628,2.48819,0.04691,0.0004154
1.53083,0.05677,2.48254,0.04490,0.0004018
1.54313,0.05795,2.48320,0.04562,0.0003937
1.55543,0.05821,2.48519,0.04578,0.0003773
1.56772,0.05858,2.48577,0.04515,0.0003698
1.58002,0.05873,2.49189,0.04742,0.0003534
1.59231,0.05857,2.49277,0.04757,0.0003452
1.60461,0.05840,2.51000,0.04838,0.0003286
1.61691,0.05760,2.51026,0.04796,0.0003208
1.62920,0.05722,2.52025,0.05162,0.0003030
1.64150,0.05584,2.52070,0.05177,0.0002931
1.65379,0.05471,2.53644,0.06091,0.0002734
1.66609,0.05402,2.53674,0.06062,0.0002568
1.67839,0.05166,2.55340,0.07103,0.0002380
1.69068,0.04975,2.55403,0.07107,0.0002168
1.70298,0.04967,2.58073,0.08053,0.0002013
1.71527,0.04784,2.58095,0.08026,0.0001870
1.72757,0.04559,2.59851,0.09199,0.0001690
1.73986,0.04306,2.59962,0.09219,0.0001455
1.75216,0.03997,2.62575,0.10663,0.0001274
1.76446,0.03881,2.62595,0.10655,0.0001021
1.77675,0.03525,2.64429,0.11655,0.0000837
1.78905,0.03281,2.64505,0.11655,0.0000513
1.80134,0.03156,2.67248,0.12948,0.0000353
1.81364,0.02877,2.67253,0.12947,0.0000054
1.82594,0.02505,2.68665,0.13491,-0.0000221
1.83823,0.02459,2.68610,0.13453,-0.0000370
1.85053,0.02153,2.70411,0.14448,-0.0000690
1.86282,0.01837,2.70442,0.14444,-0.0000977
1.87512,0.01483,2.71871,0.14866,-0.0001216
1.88741,0.01353,2.71976,0.14891,-0.0001439
1.89971,0.01094,2.73967,0.14916,-0.0001676
1.91201,0.00708,2.74089,0.14955,-0.0001839
1.92430,0.00456,2.75051,0.14662,-0.0002182
1.93660,0.00329,2.75227,0.14720,-0.0002374
1.94889,-0.00104,2.75595,0.13683,-0.0002617
1.96119,-0.00356,2.75711,0.13710,-0.0002834
1.97349,-0.00561,2.76105,0.12594,-0.0003075
1.98578,-0.00769,2.76213,0.12617,-0.0003308
1.99808,-0.00885,2.76677,0.10713,-0.0003518
2.01037,-0.01228,2.76762,0.10717,-0.0003690
2.02267,-0.01339,2.76851,0.09415,-0.0003926
2.03497,-0.01556,2.76881,0.09405,-0.0004056
2.04726,-0.01870,2.76469,0.06858,-0.0004293
2.05956,-0.02003,2.76503,0.06846,-0.0004426
2.07185,-0.02137,2.76458,0.05199,-0.0004646
2.08415,-0.02502,2.76465,0.05173,-0.0004709
2.09644,-0.02684,2.76897,0.02681,-0.0004877
2.10874,-0.02853,2.76891,0.02662,-0.0004972
2.12104,-0.02901,2.76874,0.01181,-0.0005110
2.13333,-0.03078,2.76859,0.01162,-0.0005204
2.14563,-0.03289,2.76845,-0.01349,-0.0005300
2.15792,-0.03361,2.76830,-0.01355,-0.0005400
2.17022,-0.03500,2.76666,-0.02677,-0.0005464
2.18252,-0.03694,2.76652,-0.02682,-0.0005527
2.19481,-0.03755,2.76731,-0.04709,-0.0005559
2.20711,-0.03924,2.76720,-0.04719,-0.0005585
2.21940,-0.04023,2.76447,-0.05740,-0.0005585
2.23170,-0.04077,2.76400,-0.05730,-0.0005559
2.24399,-0.04188,2.75898,-0.07348,-0.0005511
2.25629,-0.04261,2.75898,-0.07357,-0.0005449
2.26859,-0.04318,2.75614,-0.08057,-0.0005361
2.28088,-0.04419,2.75570,-0.08064,-0.0005244
2.29318,-0.04474,2.75430,-0.09482,-0.0005106
2.30547,-0.04487,2.75398,-0.09486,-0.0004952
2.31777,-0.04530,2.75075,-0.10057,-0.0004775
2.33007,-0.04562,2.75017,-0.10060,-0.0004583
2.34236,-0.04602,2.74014,-0.11194,-0.0004367
2.35466,-0.04612,2.74007,-0.11195,-0.0004137
2.36695,-0.04614,2.73443,-0.11615,-0.0003878
2.37925,-0.04615,2.73453,-0.11616,-0.0003611
2.39155,-0.04607,2.72019,-0.12567,-0.0003319
2.40384,-0.04592,2.72018,-0.12558,-0.0003011
2.41614,-0.04543,2.71042,-0.13112,-0.0002709
2.42843,-0.04507,2.71032,-0.13122,-0.0002385
2.44073,-0.04458,2.69111,-0.13846,-0.0002078
2.45302,-0.04433,2.69140,-0.13860,-0.0001747
2.46532,-0.04382,2.68105,-0.14051,-0.0001454
2.47762,-0.04281,2.68086,-0.14118,-0.0001127
2.48991,-0.04229,2.66039,-0.14463,-0.0000777
2.50221,-0.04152,2.66085,-0.14487,-0.0000430
2.51450,-0.04015,2.64528,-0.14518,-0.0000223
2.52680,-0.03966,2.64446,-0.14588,0.0000237
2.53910,-0.03862,2.61278,-0.14599,0.0000558
2.55139,-0.03707,2.61310,-0.14649,0.0000873
2.56369,-0.03649,2.59564,-0.14890,0.0001117
2.57598,-0.03466,2.59005,-0.15037,0.0001476
2.58828,-0.03333,2.56775,-0.14686,0.0001771
2.60057,-0.03261,2.56779,-0.14717,0.0002063
2.61287,-0.03066,2.55514,-0.14602,0.0002291
2.62517,-0.02748,2.55411,-0.14587,0.0002488
2.63746,-0.02676,2.53668,-0.13283,0.0002759
2.64976,-0.02471,2.53752,-0.13309,0.0002931
2.66205,-0.02342,2.53205,-0.12813,0.0003163
2.67435,-0.02055,2.53233,-0.12781,0.0003386
2.68665,-0.01967,2.52277,-0.11248,0.0003588
2.69894,-0.01790,2.52298,-0.11225,0.0003687
2.71124,-0.01483,2.52236,-0.10531,0.0003972
2.72353,-0.01269,2.52298,-0.10488,0.0004160
2.73583,-0.01158,2.51536,-0.08808,0.0004340
2.74813,-0.00819,2.51584,-0.08803,0.0004529
2.76042,-0.00700,2.51529,-0.08390,0.0004623
2.77272,-0.00333,2.51642,-0.08343,0.0004728
2.78501,-0.00231,2.51036,-0.07068,0.0004846
2.79731,0.00085,2.51174,-0.07114,0.0004966
2.80960,0.00393,2.50661,-0.06972,0.0005054
2.82190,0.00519,2.50608,-0.06976,0.0005162
2.83420,0.00779,2.50228,-0.05610,0.0005224
2.84649,0.01169,2.50289,-0.05705,0.0005395
2.85879,0.01436,2.49639,-0.05517,0.0005520
2.87108,0.01569,2.49546,-0.05537,0.0005642
2.88338,0.01949,2.50337,-0.03819,0.0005600
2.89568,0.02237,2.50356,-0.03851,0.0005584
2.90797,0.02534,2.50125,-0.03582,0.0005576
2.92027,0.02775,2.50074,-0.03524,0.0005627
2.93256,0.02906,2.50851,-0.01206,0.0005627
2.94486,0.03300,2.50885,-0.01176,0.0005663
2.95715,0.03428,2.51113,-0.00518,0.0005668
2.96945,0.03680,2.51148,-0.00494,0.0005676
