x,eta,u,v,pressure
-2.18252,-0.03690,2.21674,-0.11324,-0.0000496
-2.17022,-0.03632,2.21683,-0.11371,-0.0000326
-2.15792,-0.03455,2.20772,-0.10076,-0.0000163
-2.14563,-0.03389,2.20806,-0.10137,0.0000027
-2.13333,-0.03251,2.20417,-0.09123,0.0000223
-2.12104,-0.03062,2.20488,-0.09159,0.0000385
-2.10874,-0.02957,2.20475,-0.07384,0.0000555
-2.09644,-0.02804,2.20530,-0.07405,0.0000732
-2.08415,-0.02498,2.20527,-0.06634,0.0000885
-2.07185,-0.02346,2.20674,-0.06656,0.0001078
-2.05956,-0.02142,2.20157,-0.04661,0.0001227
-2.04726,-0.01955,2.20262,-0.04705,0.0001394
-2.03497,-0.01857,2.20389,-0.03871,0.0001580
-2.02267,-0.01548,2.20626,-0.03812,0.0001747
-2.01037,-0.01442,2.20156,-0.01822,0.0001919
-1.99808,-0.01227,2.20244,-0.01828,0.0002056
-1.98578,-0.00891,2.20588,-0.00853,0.0002231
-1.97349,-0.00778,2.20688,-0.00781,0.0002323
-1.96119,-0.00462,2.20379,0.01493,0.0002351
-1.94889,-0.00158,2.20384,0.01526,0.0002428
-1.93660,0.00043,2.20753,0.02217,0.0002450
-1.92430,0.00298,2.20693,0.02259,0.0002500
-1.91201,0.00545,2.21081,0.03891,0.0002504
-1.89971,0.00670,2.21078,0.03893,0.0002538
-1.88741,0.01048,2.20988,0.04417,0.0002565
-1.87512,0.01173,2.20946,0.04467,0.0002594
-1.86282,0.01428,2.21230,0.05276,0.0002638
-1.85053,0.01784,2.21229,0.05268,0.0002632
-1.83823,0.01920,2.21426,0.04900,0.0002476
-1.82594,0.02343,2.21420,0.04929,0.0002379
-1.81364,0.02531,2.22589,0.05004,0.0002311
-1.80134,0.02745,2.22604,0.04972,0.0002288
-1.78905,0.03030,2.23135,0.04229,0.0002258
-1.77675,0.03268,2.23145,0.04161,0.0002247
-1.76446,0.03383,2.23808,0.03669,0.0002252
-1.75216,0.03717,2.23849,0.03599,0.0002217
-1.73986,0.03827,2.24320,0.02729,0.0002217
-1.72757,0.04139,2.24387,0.02600,0.0002244
-1.71527,0.04304,2.25859,0.01857,0.0002137
-1.70298,0.04397,2.25930,0.01777,0.0002106
-1.69068,0.04720,2.26744,0.01026,0.0002096
-1.67839,0.04853,2.26795,0.00940,0.0002087
-1.66609,0.04926,2.28017,0.00570,0.0002043
-1.65379,0.05081,2.28155,0.00510,0.0002020
-1.64150,0.05181,2.29538,0.00275,0.0002014
-1.62920,0.05295,2.29693,0.00237,0.0002012
-1.61691,0.05423,2.32112,0.00302,0.0002013
-1.60461,0.05472,2.32232,0.00299,0.0001987
-1.59231,0.05523,2.33835,0.00602,0.0001938
-1.58002,0.05537,2.34138,0.00678,0.0001891
-1.56772,0.05550,2.36231,0.01470,0.0001846
-1.55543,0.05534,2.36394,0.01533,0.0001797
-1.54313,0.05511,2.38745,0.02176,0.0001724
-1.53083,0.05485,2.39046,0.02255,0.0001632
-1.51854,0.05425,2.42734,0.03167,0.0001535
-1.50624,0.05354,2.42852,0.03165,0.0001420
-1.49395,0.05158,2.44994,0.03721,0.0001293
-1.48165,0.05028,2.45202,0.03807,0.0001128
-1.46936,0.04895,2.47710,0.05042,0.0001026
-1.45706,0.04740,2.47863,0.05088,0.0000945
-1.44476,0.04739,2.50102,0.05806,0.0000839
-1.43247,0.04551,2.50432,0.05985,0.0000721
-1.42017,0.04247,2.53589,0.06083,0.0000536
-1.40788,0.04151,2.53752,0.06154,0.0000417
-1.39558,0.03948,2.55384,0.06363,0.0000256
-1.38328,0.03626,2.55667,0.06466,0.0000077
-1.37099,0.03515,2.57713,0.06423,-0.0000089
-1.35869,0.03169,2.57772,0.06438,-0.0000276
-1.34640,0.03050,2.59665,0.06568,-0.0000464
-1.33410,0.02809,2.59833,0.06636,-0.0000586
-1.32181,0.02614,2.62426,0.06394,-0.0000751
-1.30951,0.02384,2.62492,0.06406,-0.0000842
-1.29721,0.02048,2.63847,0.06306,-0.0001068
-1.28492,0.01681,2.64012,0.06366,-0.0001216
-1.27262,0.01555,2.65601,0.06235,-0.0001317
-1.26033,0.01176,2.65669,0.06236,-0.0001450
-1.24803,0.00927,2.66796,0.06068,-0.0001578
-1.23573,0.00802,2.66876,0.06089,-0.0001706
-1.22344,0.00432,2.68645,0.05547,-0.0001864
-1.21114,0.00310,2.68683,0.05546,-0.0001959
-1.19885,0.00121,2.69297,0.05161,-0.0002070
-1.18655,-0.00096,2.69265,0.05175,-0.0002167
-1.17425,-0.00415,2.70207,0.04205,-0.0002267
-1.16196,-0.00751,2.70210,0.04209,-0.0002390
-1.14966,-0.00975,2.70555,0.03498,-0.0002464
-1.13737,-0.01086,2.70540,0.03497,-0.0002555
-1.12507,-0.01411,2.72115,0.02492,-0.0002623
-1.11278,-0.01620,2.72126,0.02493,-0.0002696
-1.10048,-0.01723,2.72634,0.01865,-0.0002759
-1.08818,-0.01962,2.72658,0.01862,-0.0002772
-1.07589,-0.02202,2.72615,0.00701,-0.0002840
-1.06359,-0.02261,2.72638,0.00699,-0.0002874
-1.05130,-0.02443,2.72839,0.00002,-0.0002922
-1.03900,-0.02619,2.72866,-0.00004,-0.0002934
-1.02670,-0.02945,2.73812,-0.01407,-0.0002971
-1.01441,-0.03047,2.73801,-0.01408,-0.0003010
-1.00211,-0.03145,2.73912,-0.02302,-0.0003050
-0.98982,-0.03361,2.73881,-0.02306,-0.0003086
-0.97752,-0.03495,2.73492,-0.03346,-0.0003126
-0.96523,-0.03560,2.73475,-0.03349,-0.0003166
-0.95293,-0.03740,2.73587,-0.04119,-0.0003203
-0.94063,-0.03798,2.73568,-0.04125,-0.0003240
-0.92834,-0.03969,2.74163,-0.05169,-0.0003272
-0.91604,-0.04065,2.74118,-0.05169,-0.0003289
-0.90375,-0.04110,2.74287,-0.05619,-0.0003324
-0.89145,-0.04216,2.74242,-0.05633,-0.0003322
-0.87915,-0.04266,2.73827,-0.06511,-0.0003313
-0.86686,-0.04325,2.73795,-0.06527,-0.0003288
-0.85456,-0.04382,2.74236,-0.06912,-0.0003259
-0.84227,-0.04428,2.74193,-0.06921,-0.0003216
-0.82997,-0.04469,2.74795,-0.07731,-0.0003152
-0.81767,-0.04524,2.74782,-0.07747,-0.0003065
-0.80538,-0.04540,2.74984,-0.08113,-0.0002960
-0.79308,-0.04551,2.74944,-0.08134,-0.0002832
-0.78079,-0.04552,2.74784,-0.08930,-0.0002695
-0.76849,-0.04544,2.74785,-0.08942,-0.0002538
-0.75620,-0.04542,2.74696,-0.09553,-0.0002365
-0.74390,-0.04523,2.74684,-0.09560,-0.0002175
-0.73160,-0.04497,2.74731,-0.10691,-0.0001990
-0.71931,-0.04429,2.74709,-0.10705,-0.0001787
-0.70701,-0.04382,2.73612,-0.11475,-0.0001593
-0.69472,-0.04327,2.73421,-0.11510,-0.0001396
-0.68242,-0.04267,2.72089,-0.12480,-0.0001244
-0.67012,-0.04229,2.72065,-0.12517,-0.0000914
-0.65783,-0.04157,2.70492,-0.13207,-0.0000770
-0.64553,-0.04082,2.70300,-0.13231,-0.0000361
-0.63324,-0.03938,2.68496,-0.13833,-0.0000190
-0.62094,-0.03791,2.68426,-0.13869,0.0000206
-0.60865,-0.03681,2.66676,-0.14416,0.0000507
-0.59635,-0.03625,2.66572,-0.14390,0.0000830
-0.58405,-0.03513,2.63681,-0.14465,0.0001145
-0.57176,-0.03389,2.63622,-0.14458,0.0001482
-0.55946,-0.03178,2.61295,-0.14928,0.0001804
-0.54717,-0.03031,2.61057,-0.14977,0.0002075
-0.53487,-0.02858,2.58097,-0.14805,0.0002387
-0.52257,-0.02667,2.57944,-0.14830,0.0002626
-0.51028,-0.02626,2.55479,-0.15330,0.0002995
-0.49798,-0.02428,2.55174,-0.15307,0.0003241
-0.48569,-0.02257,2.51760,-0.15086,0.0003560
-0.47339,-0.01957,2.51750,-0.15109,0.0003741
-0.46109,-0.01754,2.49489,-0.15458,0.0004126
-0.44880,-0.01546,2.49087,-0.15420,0.0004291
-0.43650,-0.01441,2.47623,-0.15079,0.0004668
-0.42421,-0.01225,2.47654,-0.15126,0.0004902
-0.41191,-0.01002,2.46599,-0.15415,0.0005133
-0.39962,-0.00674,2.46542,-0.15391,0.0005313
-0.38732,-0.00459,2.44643,-0.14351,0.0005404
-0.37502,-0.00154,2.44693,-0.14397,0.0005510
-0.36273,0.00078,2.45433,-0.13146,0.0005573
-0.35043,0.00241,2.45634,-0.12994,0.0005690
-0.33814,0.00421,2.46741,-0.10905,0.0005692
-0.32584,0.00669,2.46865,-0.10849,0.0005773
-0.31354,0.01046,2.48302,-0.09054,0.0005800
-0.30125,0.01299,2.48429,-0.08815,0.0005856
-0.28895,0.01551,2.49905,-0.06983,0.0005912
-0.27666,0.01678,2.50021,-0.06989,0.0005909
-0.26436,0.01924,2.51007,-0.05313,0.0005759
-0.25207,0.02167,2.51093,-0.05237,0.0005689
-0.23977,0.02564,2.53349,-0.03540,0.0005578
-0.22747,0.02791,2.53427,-0.03525,0.0005567
-0.21518,0.03028,2.54414,-0.02640,0.0005515
-0.20288,0.03266,2.54553,-0.02575,0.0005482
-0.19059,0.03381,2.56096,-0.00886,0.0005463
-0.17829,0.03604,2.56170,-0.00852,0.0005408
-0.16599,0.03825,2.57178,0.00150,0.0005364
-0.15370,0.04136,2.57297,0.00188,0.0005350
-0.14140,0.04319,2.59639,0.01415,0.0005158
-0.12911,0.04532,2.59651,0.01409,0.0005041
-0.11681,0.04628,2.60806,0.02223,0.0004965
-0.10451,0.04763,2.60871,0.02230,0.0004908
-0.09222,0.04930,2.62979,0.03594,0.0004807
-0.07992,0.05138,2.63036,0.03646,0.0004760
-0.06763,0.05240,2.64273,0.04608,0.0004728
-0.05533,0.05344,2.64390,0.04642,0.0004695
-0.04304,0.05417,2.66831,0.06156,0.0004651
-0.03074,0.05462,2.66867,0.06189,0.0004546
-0.01844,0.05509,2.68148,0.06936,0.0004387
-0.00615,0.05544,2.68068,0.06919,0.0004226
0.00615,0.05559,2.70092,0.09138,0.0004091
0.01844,0.05545,2.70036,0.09130,0.0003949
0.03074,0.05516,2.72042,0.10371,0.0003803
0.04304,0.05495,2.72074,0.10441,0.0003632
0.05533,0.05437,2.74790,0.12292,0.0003441
0.06763,0.05362,2.74776,0.12289,0.0003207
0.07992,0.05175,2.76845,0.13400,0.0002966
0.09222,0.05052,2.76876,0.13457,0.0002714
0.10451,0.04916,2.78844,0.15028,0.0002513
0.11681,0.04905,2.78830,0.15045,0.0002351
0.12911,0.04585,2.80750,0.15824,0.0002180
0.14140,0.04417,2.80716,0.15820,0.0001991
0.15370,0.04304,2.82917,0.16470,0.0001794
0.16599,0.04068,2.82915,0.16440,0.0001619
0.17829,0.03860,2.83860,0.16707,0.0001437
0.19059,0.03752,2.83808,0.16651,0.0001231
0.20288,0.03489,2.85165,0.16423,0.0001020
0.21518,0.03185,2.85169,0.16404,0.0000795
0.22747,0.03066,2.85575,0.16401,0.0000549
0.23977,0.02827,2.85555,0.16329,0.0000387
0.25207,0.02639,2.86746,0.15546,0.0000166
0.26436,0.02395,2.86758,0.15541,-0.0000002
0.27666,0.02069,2.86982,0.14998,-0.0000311
0.28895,0.01808,2.86986,0.14963,-0.0000578
0.30125,0.01569,2.87972,0.14299,-0.0000782
0.31354,0.01316,2.88022,0.14279,-0.0001007
0.32584,0.01065,2.88708,0.13943,-0.0001239
0.33814,0.00691,2.88758,0.13945,-0.0001483
0.35043,0.00450,2.90600,0.13194,-0.0001754
0.36273,0.00316,2.90632,0.13178,-0.0001949
0.37502,0.00135,2.91586,0.13117,-0.0002178
0.38732,-0.00085,2.91627,0.13118,-0.0002387
0.39962,-0.00544,2.93017,0.12438,-0.0002610
0.41191,-0.00741,2.93050,0.12409,-0.0002861
0.42421,-0.00966,2.94042,0.12151,-0.0003054
0.43650,-0.01187,2.94095,0.12176,-0.0003266
0.44880,-0.01296,2.95554,0.10751,-0.0003404
0.46109,-0.01508,2.95566,0.10748,-0.0003637
0.47339,-0.01716,2.96182,0.10151,-0.0003744
0.48569,-0.01917,2.96218,0.10173,-0.0003924
0.49798,-0.02201,2.96135,0.08073,-0.0004070
0.51028,-0.02437,2.96121,0.08091,-0.0004166
0.52257,-0.02614,2.95938,0.07105,-0.0004319
0.53487,-0.02613,2.95690,0.07124,-0.0004380
0.54717,-0.02788,2.95433,0.04678,-0.0004486
0.55946,-0.03041,2.95327,0.04719,-0.0004498
0.57176,-0.03211,2.94398,0.03504,-0.0004505
0.58405,-0.03355,2.94112,0.03531,-0.0004514
0.59635,-0.03488,2.92928,0.00986,-0.0004506
0.60865,-0.03551,2.92828,0.00997,-0.0004480
0.62094,-0.03673,2.91250,0.00103,-0.0004422
0.63324,-0.03789,2.90987,0.00092,-0.0004357
0.64553,-0.03911,2.89557,-0.01796,-0.0004215
0.65783,-0.04058,2.89412,-0.01801,-0.0004117
0.67012,-0.04140,2.87882,-0.02421,-0.0003890
0.68242,-0.04211,2.87597,-0.02464,-0.0003692
0.69472,-0.04255,2.85383,-0.03601,-0.0003488
0.70701,-0.04318,2.85311,-0.03586,-0.0003255
0.71931,-0.04403,2.83743,-0.03996,-0.0003030
0.73160,-0.04455,2.83623,-0.04001,-0.0002787
0.74390,-0.04492,2.81084,-0.04678,-0.0002545
0.75620,-0.04517,2.81095,-0.04664,-0.0002311
0.76849,-0.04518,2.79017,-0.05136,-0.0002093
0.78079,-0.04536,2.78618,-0.05183,-0.0001872
0.79308,-0.04544,2.75997,-0.05329,-0.0001671
0.80538,-0.04544,2.75685,-0.05320,-0.0001464
0.81767,-0.04521,2.74280,-0.05667,-0.0001277
0.82997,-0.04496,2.73878,-0.05711,-0.0001074
0.84227,-0.04465,2.71911,-0.05547,-0.0000893
0.85456,-0.04454,2.71786,-0.05571,-0.0000692
0.86686,-0.04410,2.70707,-0.06013,-0.0000520
0.87915,-0.04331,2.70510,-0.06010,-0.0000359
0.89145,-0.04259,2.68355,-0.05665,-0.0000211
0.90375,-0.04186,2.68288,-0.05673,-0.0000027
0.91604,-0.04104,2.67550,-0.05468,0.0000155
0.92834,-0.04060,2.67500,-0.05475,0.0000346
0.94063,-0.03967,2.65781,-0.05071,0.0000527
0.95293,-0.03866,2.65790,-0.05114,0.0000715
0.96523,-0.03758,2.65160,-0.04885,0.0000892
0.97752,-0.03580,2.65043,-0.04936,0.0001068
0.98982,-0.03451,2.63114,-0.04368,0.0001238
1.00211,-0.03315,2.63030,-0.04430,0.0001414
1.01441,-0.03245,2.62211,-0.04355,0.0001618
1.02670,-0.03101,2.62052,-0.04310,0.0001754
1.03900,-0.02836,2.60923,-0.04334,0.0001859
1.05130,-0.02657,2.60907,-0.04314,0.0001975
1.06359,-0.02481,2.59740,-0.04511,0.0002129
1.07589,-0.02316,2.59634,-0.04483,0.0002264
1.08818,-0.02243,2.57541,-0.04820,0.0002407
1.10048,-0.02013,2.57544,-0.04794,0.0002471
1.11278,-0.01853,2.55602,-0.05471,0.0002672
1.12507,-0.01646,2.55405,-0.05411,0.0002758
1.13737,-0.01330,2.53972,-0.05945,0.0002971
1.14966,-0.01110,2.53960,-0.05954,0.0003104
1.16196,-0.00886,2.52332,-0.06628,0.0003276
1.17425,-0.00773,2.52100,-0.06639,0.0003370
1.18655,-0.00555,2.50739,-0.07084,0.0003431
1.19885,-0.00324,2.50730,-0.07129,0.0003553
1.21114,-0.00052,2.49898,-0.07244,0.0003619
1.22344,0.00258,2.49843,-0.07271,0.0003715
1.23573,0.00550,2.49941,-0.07156,0.0003726
1.24803,0.00802,2.49974,-0.07216,0.0003895
1.26033,0.00928,2.49623,-0.07054,0.0003973
1.27262,0.01308,2.49624,-0.07003,0.0004132
1.28492,0.01561,2.49595,-0.06816,0.0004265
1.29721,0.01686,2.49625,-0.06851,0.0004319
1.30951,0.02056,2.49124,-0.06568,0.0004239
1.32181,0.02339,2.49098,-0.06573,0.0004246
1.33410,0.02417,2.49600,-0.05845,0.0004252
1.34640,0.02803,2.49586,-0.05868,0.0004292
1.35869,0.02921,2.48953,-0.05277,0.0004343
1.37099,0.03278,2.48983,-0.05260,0.0004371
1.38328,0.03393,2.49299,-0.04056,0.0004455
1.39558,0.03616,2.49315,-0.04055,0.0004475
1.40788,0.03944,2.48775,-0.03186,0.0004545
1.42017,0.04148,2.48708,-0.03146,0.0004590
1.43247,0.04243,2.50243,-0.01467,0.0004556
1.44476,0.04539,2.50207,-0.01474,0.0004492
1.45706,0.04720,2.50321,-0.00419,0.0004481
1.46936,0.04877,2.50280,-0.00407,0.0004458
1.48165,0.04965,2.51440,0.01924,0.0004396
1.49395,0.05065,2.51414,0.01915,0.0004350
1.50624,0.05250,2.52251,0.03234,0.0004316
1.51854,0.05326,2.52231,0.03225,0.0004267
1.53083,0.05378,2.53617,0.05321,0.0004220
1.54313,0.05467,2.53612,0.05316,0.0004131
1.55543,0.05501,2.54497,0.06159,0.0004042
1.56772,0.05532,2.54497,0.06166,0.0003918
1.58002,0.05546,2.55239,0.08258,0.0003827
1.59231,0.05535,2.55243,0.08252,0.0003712
1.60461,0.05502,2.56405,0.09306,0.0003577
1.61691,0.05475,2.56426,0.09314,0.0003432
1.62920,0.05422,2.57403,0.10961,0.0003266
1.64150,0.05274,2.57403,0.10961,0.0003074
1.65379,0.05164,2.58230,0.11517,0.0002882
1.66609,0.05153,2.58266,0.11536,0.0002654
1.67839,0.05022,2.58116,0.12727,0.0002489
1.69068,0.04891,2.58116,0.12727,0.0002362
1.70298,0.04571,2.58898,0.13368,0.0002196
1.71527,0.04398,2.58880,0.13376,0.0002013
1.72757,0.04304,2.60160,0.14217,0.0001786
1.73986,0.04052,2.60177,0.14218,0.0001615
1.75216,0.03844,2.60522,0.14524,0.0001379
1.76446,0.03736,2.60436,0.14546,0.0001187
1.77675,0.03402,2.61022,0.15191,0.0000880
1.78905,0.03287,2.61008,0.15197,0.0000711
1.80134,0.02929,2.61410,0.15390,0.0000350
1.81364,0.02803,2.61315,0.15409,0.0000157
1.82594,0.02611,2.61763,0.15516,-0.0000128
1.83823,0.02120,2.61756,0.15515,-0.0000337
1.85053,0.01904,2.61870,0.15388,-0.0000671
1.86282,0.01793,2.61823,0.15447,-0.0000938
1.87512,0.01422,2.61612,0.15014,-0.0001175
1.88741,0.01168,2.61598,0.15039,-0.0001425
1.89971,0.01043,2.61252,0.14746,-0.0001675
1.91201,0.00667,2.61194,0.14823,-0.0001932
1.92430,0.00543,2.62319,0.13409,-0.0002117
1.93660,0.00284,2.62310,0.13467,-0.0002413
1.94889,0.00108,2.62055,0.12809,-0.0002662
1.96119,-0.00120,2.62014,0.12864,-0.0002881
1.97349,-0.00567,2.61566,0.10855,-0.0003100
1.98578,-0.00661,2.61563,0.10917,-0.0003342
1.99808,-0.00881,2.60924,0.09967,-0.0003530
2.01037,-0.01215,2.60865,0.09999,-0.0003756
2.02267,-0.01323,2.61764,0.07704,-0.0003878
2.03497,-0.01640,2.61725,0.07725,-0.0004078
2.04726,-0.01844,2.61366,0.06619,-0.0004138
2.05956,-0.01944,2.61368,0.06635,-0.0004254
2.07185,-0.02244,2.61303,0.03846,-0.0004308
2.08415,-0.02280,2.61278,0.03826,-0.0004353
2.09644,-0.02459,2.60995,0.02702,-0.0004428
2.10874,-0.02808,2.61000,0.02672,-0.0004398
2.12104,-0.02961,2.60208,-0.00138,-0.0004370
2.13333,-0.03037,2.60252,-0.00159,-0.0004361
2.14563,-0.03234,2.59927,-0.01547,-0.0004318
2.15792,-0.03306,2.59962,-0.01578,-0.0004289
2.17022,-0.03509,2.59412,-0.04303,-0.0004224
2.18252,-0.03572,2.59472,-0.04338,-0.0004175
2.19481,-0.03695,2.59312,-0.05555,-0.0004080
2.20711,-0.03872,2.59330,-0.05573,-0.0004010
2.21940,-0.03975,2.59162,-0.07777,-0.0003877
2.23170,-0.04024,2.59165,-0.07780,-0.0003765
2.24399,-0.04155,2.59064,-0.08848,-0.0003633
2.25629,-0.04199,2.59056,-0.08839,-0.0003505
2.26859,-0.04291,2.58762,-0.10503,-0.0003364
2.28088,-0.04335,2.58736,-0.10485,-0.0003224
2.29318,-0.04382,2.58467,-0.10980,-0.0003081
2.30547,-0.04469,2.58488,-0.10958,-0.0002924
2.31777,-0.04502,2.58344,-0.11777,-0.0002764
2.33007,-0.04507,2.58384,-0.11740,-0.0002603
2.34236,-0.04532,2.58401,-0.12243,-0.0002441
2.35466,-0.04548,2.58470,-0.12202,-0.0002266
2.36695,-0.04555,2.57687,-0.12295,-0.0002097
2.37925,-0.04547,2.57746,-0.12254,-0.0001913
2.39155,-0.04532,2.58136,-0.12269,-0.0001737
2.40384,-0.04505,2.58229,-0.12248,-0.0001540
2.41614,-0.04499,2.58045,-0.12343,-0.0001351
2.42843,-0.04461,2.58072,-0.12313,-0.0001159
2.44073,-0.04386,2.58507,-0.12457,-0.0000983
2.45302,-0.04339,2.58496,-0.12473,-0.0000792
2.46532,-0.04292,2.57490,-0.12279,-0.0000615
2.47762,-0.04197,2.57516,-0.12325,-0.0000490
2.48991,-0.04154,2.57971,-0.12551,-0.0000205
2.50221,-0.04025,2.57961,-0.12554,-0.0000007
2.51450,-0.03972,2.57479,-0.12523,0.0000191
2.52680,-0.03868,2.57492,-0.12577,0.0000329
2.53910,-0.03704,2.57692,-0.12814,0.0000575
2.55139,-0.03584,2.57641,-0.12815,0.0000766
2.56369,-0.03522,2.57070,-0.12218,0.0000949
2.57598,-0.03329,2.57043,-0.12211,0.0001127
2.58828,-0.03259,2.57283,-0.12291,0.0001343
2.60057,-0.03068,2.57258,-0.12254,0.0001480
2.61287,-0.02974,2.57270,-0.11041,0.0001623
2.62517,-0.02802,2.57286,-0.11046,0.0001755
2.63746,-0.02486,2.57574,-0.10841,0.0001877
2.64976,-0.02339,2.57581,-0.10821,0.0002040
2.66205,-0.02231,2.56898,-0.09461,0.0002173
2.67435,-0.01957,2.56898,-0.09461,0.0002337
2.68665,-0.01760,2.57018,-0.09059,0.0002505
2.69894,-0.01656,2.57018,-0.09059,0.0002686
2.71124,-0.01340,2.56095,-0.07537,0.0002822
2.72353,-0.01231,2.56122,-0.07568,0.0003058
2.73583,-0.00894,2.55950,-0.07653,0.0003272
2.74813,-0.00675,2.55862,-0.07663,0.0003442
2.76042,-0.00564,2.54463,-0.06284,0.0003557
2.77272,-0.00148,2.54314,-0.06349,0.0003722
2.78501,0.00050,2.54012,-0.06420,0.0003848
2.79731,0.00255,2.53673,-0.06503,0.0004040
2.80960,0.00541,2.52670,-0.05006,0.0004162
2.82190,0.00667,2.52452,-0.05045,0.0004303
2.83420,0.01045,2.52216,-0.05035,0.0004447
2.84649,0.01298,2.52065,-0.05043,0.0004573
2.85879,0.01426,2.50777,-0.03167,0.0004713
2.87108,0.01790,2.50691,-0.03176,0.0004825
2.88338,0.01953,2.50146,-0.02685,0.0004759
2.89568,0.02178,2.49893,-0.02677,0.0004738
2.90797,0.02571,2.48710,-0.00113,0.0004717
2.92027,0.02723,2.48653,-0.00092,0.0004781
2.93256,0.02914,2.48525,0.01140,0.0004792
2.94486,0.03270,2.48498,0.01238,0.0004796
2.95715,0.03386,2.48080,0.03749,0.0004825
2.96945,0.03720,2.48086,0.03759,0.0004790
