x,eta,u,v,pressure
-2.42843,-0.04601,2.73272,-0.07145,-0.0003546
-2.41614,-0.04639,2.72542,-0.08601,-0.0003427
-2.40384,-0.04646,2.72399,-0.08774,-0.0003282
-2.39155,-0.04676,2.71553,-0.10031,-0.0003107
-2.37925,-0.04696,2.71583,-0.10156,-0.0002912
-2.36695,-0.04711,2.70296,-0.11642,-0.0002700
-2.35466,-0.04708,2.70178,-0.11758,-0.0002472
-2.34236,-0.04696,2.68601,-0.12659,-0.0002233
-2.33007,-0.04674,2.68619,-0.12746,-0.0001974
-2.31777,-0.04669,2.67197,-0.13561,-0.0001711
-2.30547,-0.04637,2.67136,-0.13552,-0.0001435
-2.29318,-0.04563,2.65429,-0.14093,-0.0001171
-2.28088,-0.04509,2.65427,-0.14105,-0.0000888
-2.26859,-0.04493,2.64258,-0.14512,-0.0000636
-2.25629,-0.04407,2.64234,-0.14474,-0.0000373
-2.24399,-0.04336,2.61700,-0.14231,-0.0000120
-2.23170,-0.04227,2.61712,-0.14175,0.0000129
-2.21940,-0.04161,2.61032,-0.14177,0.0000395
-2.20711,-0.04078,2.60988,-0.14137,0.0000658
-2.19481,-0.03918,2.59147,-0.13914,0.0000906
-2.18252,-0.03801,2.59136,-0.13930,0.0001165
-2.17022,-0.03740,2.58255,-0.13858,0.0001417
-2.15792,-0.03543,2.58223,-0.13907,0.0001666
-2.14563,-0.03473,2.56610,-0.12853,0.0001906
-2.13333,-0.03255,2.56632,-0.12880,0.0002181
-2.12104,-0.03111,2.56293,-0.12345,0.0002426
-2.10874,-0.03036,2.56257,-0.12340,0.0002649
-2.09644,-0.02741,2.55271,-0.10598,0.0002851
-2.08415,-0.02575,2.55281,-0.10650,0.0003064
-2.07185,-0.02531,2.54681,-0.10078,0.0003279
-2.05956,-0.02229,2.54670,-0.10133,0.0003498
-2.04726,-0.02119,2.53719,-0.07990,0.0003690
-2.03497,-0.01818,2.53776,-0.08043,0.0003871
-2.02267,-0.01608,2.53878,-0.07588,0.0004061
-2.01037,-0.01501,2.53848,-0.07661,0.0004259
-1.99808,-0.01174,2.53449,-0.05815,0.0004419
-1.98578,-0.00947,2.53398,-0.05834,0.0004600
-1.97349,-0.00833,2.53353,-0.05712,0.0004750
-1.96119,-0.00533,2.53203,-0.05723,0.0004801
-1.94889,-0.00210,2.52903,-0.03839,0.0004848
-1.93660,-0.00041,2.52900,-0.03880,0.0004937
-1.92430,0.00243,2.52766,-0.03180,0.0005010
-1.91201,0.00379,2.52744,-0.03197,0.0005058
-1.89971,0.00753,2.53380,-0.01446,0.0005107
-1.88741,0.00881,2.53442,-0.01521,0.0005193
-1.87512,0.01137,2.53337,-0.00952,0.0005259
-1.86282,0.01527,2.53353,-0.00913,0.0005396
-1.85053,0.01760,2.53837,0.00962,0.0005403
-1.83823,0.01898,2.53942,0.00939,0.0005338
-1.82594,0.02349,2.53709,0.01527,0.0005101
-1.81364,0.02526,2.53636,0.01625,0.0005047
-1.80134,0.02825,2.53917,0.03384,0.0004979
-1.78905,0.03078,2.54010,0.03413,0.0004938
-1.77675,0.03204,2.53560,0.03934,0.0004908
-1.76446,0.03575,2.53576,0.04025,0.0004877
-1.75216,0.03697,2.53156,0.05991,0.0004835
-1.73986,0.03935,2.53252,0.06017,0.0004813
-1.72757,0.04253,2.52957,0.07018,0.0004713
-1.71527,0.04373,2.52934,0.07124,0.0004563
-1.70298,0.04629,2.52552,0.08499,0.0004413
-1.69068,0.04915,2.52521,0.08537,0.0004318
-1.67839,0.05043,2.52352,0.09479,0.0004168
-1.66609,0.05264,2.52313,0.09599,0.0004024
-1.65379,0.05419,2.52212,0.11317,0.0003848
-1.64150,0.05558,2.52222,0.11414,0.0003673
-1.62920,0.05621,2.52575,0.12229,0.0003517
-1.61691,0.05733,2.52538,0.12284,0.0003364
-1.60461,0.05822,2.53257,0.13439,0.0003255
-1.59231,0.05916,2.53255,0.13390,0.0003057
-1.58002,0.05950,2.53748,0.13583,0.0002955
-1.56772,0.05960,2.53780,0.13507,0.0002744
-1.55543,0.05947,2.54158,0.14545,0.0002635
-1.54313,0.05931,2.54186,0.14420,0.0002407
-1.53083,0.05883,2.55636,0.14409,0.0002286
-1.51854,0.05808,2.55646,0.14286,0.0002056
-1.50624,0.05662,2.57346,0.14617,0.0001952
-1.49395,0.05542,2.57398,0.14533,0.0001695
-1.48165,0.05395,2.59187,0.14424,0.0001496
-1.46936,0.05322,2.59247,0.14331,0.0001298
-1.45706,0.05187,2.61191,0.14914,0.0001091
-1.44476,0.04999,2.61245,0.14874,0.0000902
-1.43247,0.04603,2.63374,0.15350,0.0000786
-1.42017,0.04395,2.63438,0.15309,0.0000608
-1.40788,0.04209,2.66020,0.15805,0.0000388
-1.39558,0.03972,2.66052,0.15787,0.0000264
-1.38328,0.03850,2.67932,0.16126,0.0000027
-1.37099,0.03600,2.67943,0.16113,-0.0000138
-1.35869,0.03346,2.69756,0.16473,-0.0000424
-1.34640,0.02963,2.69779,0.16478,-0.0000611
-1.33410,0.02759,2.71395,0.16694,-0.0000852
-1.32181,0.02431,2.71415,0.16682,-0.0001048
-1.30951,0.02357,2.73063,0.16598,-0.0001262
-1.29721,0.01965,2.73079,0.16595,-0.0001480
-1.28492,0.01734,2.74113,0.16431,-0.0001744
-1.27262,0.01340,2.74091,0.16406,-0.0001934
-1.26033,0.01074,2.75122,0.15813,-0.0002139
-1.24803,0.00810,2.75094,0.15799,-0.0002336
-1.23573,0.00549,2.75651,0.15444,-0.0002470
-1.22344,0.00420,2.75637,0.15438,-0.0002733
-1.21114,0.00205,2.76289,0.14233,-0.0002910
-1.19885,-0.00031,2.76251,0.14200,-0.0003089
-1.18655,-0.00326,2.76548,0.13383,-0.0003246
-1.17425,-0.00707,2.76549,0.13363,-0.0003435
-1.16196,-0.00929,2.76134,0.11159,-0.0003586
-1.14966,-0.01044,2.76130,0.11125,-0.0003756
-1.13737,-0.01270,2.76164,0.09577,-0.0003870
-1.12507,-0.01491,2.76161,0.09553,-0.0004040
-1.11278,-0.01806,2.75822,0.06795,-0.0004160
-1.10048,-0.01943,2.75812,0.06746,-0.0004224
-1.08818,-0.02177,2.75404,0.05091,-0.0004304
-1.07589,-0.02434,2.75412,0.05085,-0.0004339
-1.06359,-0.02475,2.74424,0.02184,-0.0004449
-1.05130,-0.02635,2.74408,0.02125,-0.0004453
-1.03900,-0.02840,2.74082,0.00674,-0.0004461
-1.02670,-0.03064,2.74093,0.00672,-0.0004427
-1.01441,-0.03255,2.72953,-0.01692,-0.0004404
-1.00211,-0.03404,2.72976,-0.01704,-0.0004363
-0.98982,-0.03475,2.73074,-0.02612,-0.0004295
-0.97752,-0.03612,2.73087,-0.02617,-0.0004215
-0.96523,-0.03740,2.71616,-0.04721,-0.0004080
-0.95293,-0.03918,2.71647,-0.04736,-0.0003977
-0.94063,-0.04023,2.71557,-0.05334,-0.0003781
-0.92834,-0.04121,2.71594,-0.05347,-0.0003616
-0.91604,-0.04200,2.70584,-0.06983,-0.0003458
-0.90375,-0.04262,2.70635,-0.06997,-0.0003294
-0.89145,-0.04332,2.70277,-0.07285,-0.0003137
-0.87915,-0.04401,2.70292,-0.07303,-0.0002954
-0.86686,-0.04467,2.68797,-0.08608,-0.0002773
-0.85456,-0.04561,2.68815,-0.08634,-0.0002593
-0.84227,-0.04602,2.68115,-0.08896,-0.0002417
-0.82997,-0.04605,2.68130,-0.08924,-0.0002242
-0.81767,-0.04635,2.66802,-0.09485,-0.0002066
-0.80538,-0.04657,2.66805,-0.09519,-0.0001883
-0.79308,-0.04674,2.66283,-0.09349,-0.0001705
-0.78079,-0.04671,2.66306,-0.09387,-0.0001529
-0.76849,-0.04660,2.64451,-0.09090,-0.0001356
-0.75620,-0.04656,2.64469,-0.09124,-0.0001170
-0.74390,-0.04614,2.63850,-0.08969,-0.0001002
-0.73160,-0.04575,2.63823,-0.08967,-0.0000827
-0.71931,-0.04536,2.62227,-0.08136,-0.0000664
-0.70701,-0.04479,2.62156,-0.08131,-0.0000491
-0.69472,-0.04420,2.61164,-0.07970,-0.0000338
-0.68242,-0.04366,2.61017,-0.07998,-0.0000194
-0.67012,-0.04297,2.58711,-0.07400,-0.0000057
-0.65783,-0.04206,2.58570,-0.07446,0.0000091
-0.64553,-0.04143,2.57085,-0.07021,0.0000270
-0.63324,-0.04059,2.56834,-0.07031,0.0000446
-0.62094,-0.03900,2.54997,-0.06251,0.0000613
-0.60865,-0.03843,2.54801,-0.06300,0.0000797
-0.59635,-0.03661,2.53439,-0.06257,0.0000962
-0.58405,-0.03595,2.53255,-0.06294,0.0001148
-0.57176,-0.03459,2.50328,-0.05966,0.0001309
-0.55946,-0.03316,2.50272,-0.05983,0.0001518
-0.54717,-0.03166,2.48519,-0.06048,0.0001671
-0.53487,-0.02943,2.48406,-0.06056,0.0001763
-0.52257,-0.02729,2.46791,-0.05854,0.0001872
-0.51028,-0.02552,2.46676,-0.05988,0.0001991
-0.49798,-0.02517,2.45777,-0.05993,0.0002112
-0.48569,-0.02263,2.45745,-0.06153,0.0002221
-0.47339,-0.02087,2.44272,-0.05889,0.0002313
-0.46109,-0.01808,2.44341,-0.06112,0.0002372
-0.44880,-0.01597,2.43859,-0.05619,0.0002464
-0.43650,-0.01384,2.43992,-0.05811,0.0002562
-0.42421,-0.01274,2.43840,-0.05294,0.0002627
-0.41191,-0.01050,2.44006,-0.05447,0.0002741
-0.39962,-0.00822,2.43547,-0.04807,0.0002806
-0.38732,-0.00600,2.43635,-0.04809,0.0002832
-0.37502,-0.00190,2.42480,-0.04139,0.0002832
-0.36273,0.00033,2.42487,-0.04128,0.0002866
-0.35043,0.00270,2.40982,-0.04029,0.0002900
-0.33814,0.00408,2.40375,-0.04151,0.0002949
-0.32584,0.00638,2.39994,-0.04121,0.0003003
-0.31354,0.00893,2.39523,-0.04207,0.0003073
-0.30125,0.01278,2.38505,-0.04596,0.0003150
-0.28895,0.01537,2.38097,-0.04619,0.0003266
-0.27666,0.01779,2.37985,-0.04603,0.0003291
-0.26436,0.01903,2.37922,-0.04614,0.0003248
-0.25207,0.02168,2.37619,-0.04736,0.0003189
-0.23977,0.02498,2.37526,-0.04699,0.0003160
-0.22747,0.02706,2.38366,-0.04447,0.0003191
-0.21518,0.03078,2.38320,-0.04411,0.0003193
-0.20288,0.03327,2.38533,-0.04164,0.0003256
-0.19059,0.03571,2.38526,-0.04036,0.0003273
-0.17829,0.03691,2.39199,-0.03459,0.0003344
-0.16599,0.03928,2.39213,-0.03393,0.0003376
-0.15370,0.04180,2.39752,-0.03207,0.0003359
-0.14140,0.04482,2.39767,-0.03175,0.0003308
-0.12911,0.04710,2.40899,-0.02069,0.0003303
-0.11681,0.04908,2.40941,-0.02137,0.0003288
-0.10451,0.04978,2.41253,-0.01811,0.0003273
-0.09222,0.05182,2.41275,-0.01808,0.0003231
-0.07992,0.05332,2.42410,-0.00214,0.0003154
-0.06763,0.05490,2.42510,-0.00288,0.0003060
-0.05533,0.05680,2.43238,0.00720,0.0003002
-0.04304,0.05786,2.43329,0.00745,0.0002910
-0.03074,0.05871,2.45444,0.02601,0.0002877
-0.01844,0.05905,2.45511,0.02598,0.0002795
-0.00615,0.05956,2.46329,0.03376,0.0002726
0.00615,0.05983,2.46436,0.03361,0.0002644
0.01844,0.05979,2.47956,0.05217,0.0002547
0.03074,0.05946,2.48040,0.05260,0.0002434
0.04304,0.05889,2.49231,0.06002,0.0002310
0.05533,0.05852,2.49341,0.06009,0.0002183
0.06763,0.05760,2.51577,0.07084,0.0002054
0.07992,0.05646,2.51648,0.07134,0.0001916
0.09222,0.05511,2.52714,0.07437,0.0001766
0.10451,0.05345,2.52796,0.07519,0.0001603
0.11681,0.05059,2.53992,0.08331,0.0001449
0.12911,0.04859,2.54017,0.08348,0.0001269
0.14140,0.04857,2.55253,0.08632,0.0001150
0.15370,0.04608,2.55353,0.08655,0.0001010
0.16599,0.04292,2.56965,0.08990,0.0000826
0.17829,0.04001,2.57004,0.08969,0.0000690
0.19059,0.03752,2.58099,0.09294,0.0000544
0.20288,0.03498,2.58167,0.09340,0.0000421
0.21518,0.03368,2.58962,0.09569,0.0000220
0.22747,0.03105,2.58999,0.09552,0.0000112
0.23977,0.02847,2.60195,0.09706,-0.0000087
0.25207,0.02596,2.60239,0.09691,-0.0000206
0.26436,0.02098,2.61721,0.09722,-0.0000322
0.27666,0.01868,2.61765,0.09699,-0.0000497
0.28895,0.01624,2.62725,0.09728,-0.0000679
0.30125,0.01490,2.62792,0.09726,-0.0000795
0.31354,0.01222,2.63493,0.09592,-0.0000907
0.32584,0.00957,2.63492,0.09592,-0.0001073
0.33814,0.00564,2.64333,0.09307,-0.0001187
0.35043,0.00435,2.64329,0.09306,-0.0001405
0.36273,0.00056,2.65642,0.08694,-0.0001560
0.37502,-0.00246,2.65659,0.08686,-0.0001704
0.38732,-0.00479,2.66469,0.08187,-0.0001875
0.39962,-0.00688,2.66522,0.08154,-0.0002078
0.41191,-0.00914,2.67298,0.07603,-0.0002218
0.42421,-0.01030,2.67385,0.07546,-0.0002399
0.43650,-0.01368,2.68044,0.07029,-0.0002521
0.44880,-0.01478,2.68134,0.06977,-0.0002734
0.46109,-0.01693,2.69260,0.06060,-0.0002905
0.47339,-0.01944,2.69340,0.05983,-0.0003033
0.48569,-0.02063,2.69796,0.05355,-0.0003229
0.49798,-0.02422,2.69843,0.05292,-0.0003304
0.51028,-0.02629,2.70109,0.04233,-0.0003489
0.52257,-0.02630,2.70151,0.04188,-0.0003595
0.53487,-0.02848,2.70165,0.03368,-0.0003771
0.54717,-0.03073,2.70235,0.03318,-0.0003859
0.55946,-0.03186,2.70520,0.02290,-0.0003955
0.57176,-0.03410,2.70584,0.02291,-0.0004024
0.58405,-0.03482,2.70518,0.01412,-0.0004111
0.59635,-0.03688,2.70559,0.01413,-0.0004149
0.60865,-0.03814,2.69771,0.00470,-0.0004182
0.62094,-0.03875,2.69831,0.00438,-0.0004175
0.63324,-0.04036,2.69650,-0.00470,-0.0004098
0.64553,-0.04097,2.69742,-0.00523,-0.0003999
0.65783,-0.04192,2.69772,-0.01624,-0.0003857
0.67012,-0.04297,2.69879,-0.01709,-0.0003704
0.68242,-0.04358,2.69789,-0.02812,-0.0003545
0.69472,-0.04427,2.69854,-0.02948,-0.0003364
0.70701,-0.04536,2.69338,-0.04154,-0.0003172
0.71931,-0.04583,2.69416,-0.04228,-0.0002986
0.73160,-0.04625,2.68796,-0.05076,-0.0002819
0.74390,-0.04634,2.68744,-0.05080,-0.0002640
0.75620,-0.04661,2.68738,-0.05948,-0.0002481
0.76849,-0.04695,2.68841,-0.06010,-0.0002308
0.78079,-0.04700,2.68033,-0.06390,-0.0002149
0.79308,-0.04700,2.68104,-0.06366,-0.0001973
0.80538,-0.04695,2.67239,-0.07050,-0.0001814
0.81767,-0.04682,2.67356,-0.07105,-0.0001634
0.82997,-0.04639,2.66370,-0.07151,-0.0001463
0.84227,-0.04605,2.66424,-0.07138,-0.0001271
0.85456,-0.04563,2.65124,-0.07428,-0.0001089
0.86686,-0.04503,2.65150,-0.07442,-0.0000896
0.87915,-0.04483,2.63837,-0.07093,-0.0000720
0.89145,-0.04413,2.63756,-0.07044,-0.0000522
0.90375,-0.04308,2.61335,-0.06965,-0.0000334
0.91604,-0.04253,2.61301,-0.07007,-0.0000197
0.92834,-0.04129,2.58866,-0.06650,0.0000057
0.94063,-0.04028,2.58641,-0.06500,0.0000184
0.95293,-0.03974,2.56286,-0.05837,0.0000457
0.96523,-0.03803,2.56264,-0.05795,0.0000598
0.97752,-0.03743,2.53084,-0.05670,0.0000837
0.98982,-0.03614,2.52369,-0.05630,0.0000981
1.00211,-0.03407,2.48283,-0.05546,0.0001171
1.01441,-0.03260,2.47705,-0.05529,0.0001363
1.02670,-0.03184,2.45167,-0.05488,0.0001501
1.03900,-0.02976,2.44530,-0.05399,0.0001606
1.05130,-0.02747,2.43083,-0.04662,0.0001710
1.06359,-0.02563,2.42691,-0.04582,0.0001871
1.07589,-0.02520,2.41372,-0.04869,0.0001975
1.08818,-0.02284,2.41008,-0.04778,0.0002128
1.10048,-0.02035,2.38853,-0.05118,0.0002204
1.11278,-0.01931,2.38542,-0.05076,0.0002341
1.12507,-0.01726,2.37250,-0.05993,0.0002411
1.13737,-0.01408,2.36613,-0.05947,0.0002601
1.14966,-0.01300,2.35893,-0.05808,0.0002686
1.16196,-0.00962,2.35645,-0.05731,0.0002846
1.17425,-0.00734,2.35954,-0.06029,0.0002943
1.18655,-0.00586,2.35824,-0.05810,0.0002987
1.19885,-0.00205,2.35006,-0.05105,0.0003060
1.21114,-0.00092,2.35003,-0.05178,0.0003148
1.22344,0.00105,2.35747,-0.04897,0.0003211
1.23573,0.00484,2.35703,-0.04782,0.0003217
1.24803,0.00611,2.36229,-0.03505,0.0003349
1.26033,0.00868,2.36453,-0.03967,0.0003414
1.27262,0.01254,2.37913,-0.04387,0.0003532
1.28492,0.01385,2.37979,-0.04564,0.0003658
1.29721,0.01754,2.38527,-0.02635,0.0003716
1.30951,0.01975,2.38810,-0.03044,0.0003683
1.32181,0.02139,2.40075,-0.02695,0.0003637
1.33410,0.02513,2.40302,-0.02884,0.0003616
1.34640,0.02797,2.41321,-0.00721,0.0003646
1.35869,0.02959,2.41502,-0.00853,0.0003694
1.37099,0.03326,2.41765,0.00432,0.0003743
1.38328,0.03449,2.41880,0.00419,0.0003767
1.39558,0.03815,2.42001,0.02442,0.0003827
1.40788,0.04051,2.42023,0.02479,0.0003875
1.42017,0.04167,2.41840,0.03921,0.0003864
1.43247,0.04489,2.41803,0.03967,0.0003823
1.44476,0.04723,2.42363,0.05241,0.0003817
1.45706,0.04805,2.42310,0.05308,0.0003817
1.46936,0.05041,2.42234,0.05396,0.0003778
1.48165,0.05204,2.42185,0.05476,0.0003724
1.49395,0.05346,2.41869,0.06057,0.0003644
1.50624,0.05567,2.41787,0.06129,0.0003530
1.51854,0.05631,2.42388,0.06232,0.0003467
1.53083,0.05794,2.42354,0.06301,0.0003363
1.54313,0.05875,2.43818,0.06294,0.0003288
1.55543,0.05907,2.43779,0.06309,0.0003210
1.56772,0.05969,2.44608,0.06450,0.0003114
1.58002,0.05978,2.44655,0.06491,0.0003007
1.59231,0.05978,2.45278,0.06280,0.0002890
1.60461,0.05934,2.45300,0.06285,0.0002802
1.61691,0.05907,2.46015,0.06549,0.0002625
1.62920,0.05789,2.46062,0.06552,0.0002482
1.64150,0.05738,2.47846,0.06657,0.0002331
1.65379,0.05621,2.47892,0.06653,0.0002216
1.66609,0.05422,2.48681,0.06664,0.0001984
1.67839,0.05332,2.48758,0.06678,0.0001808
1.69068,0.05200,2.49351,0.07151,0.0001622
1.70298,0.04833,2.49358,0.07138,0.0001433
1.71527,0.04621,2.50611,0.07518,0.0001288
1.72757,0.04407,2.50696,0.07552,0.0001105
1.73986,0.04233,2.52599,0.08194,0.0000900
1.75216,0.04106,2.52642,0.08188,0.0000759
1.76446,0.03738,2.54249,0.08303,0.0000553
1.77675,0.03612,2.54307,0.08281,0.0000354
1.78905,0.03356,2.55131,0.08833,0.0000211
1.80134,0.02974,2.55111,0.08799,-0.0000086
1.81364,0.02763,2.56905,0.08787,-0.0000274
1.82594,0.02584,2.56937,0.08754,-0.0000449
1.83823,0.02088,2.58288,0.08720,-0.0000648
1.85053,0.01887,2.58222,0.08678,-0.0000867
1.86282,0.01618,2.59806,0.08492,-0.0001105
1.87512,0.01350,2.59848,0.08505,-0.0001277
1.88741,0.01216,2.61082,0.08080,-0.0001420
1.89971,0.00822,2.61091,0.08078,-0.0001643
1.91201,0.00691,2.62465,0.07932,-0.0001848
1.92430,0.00433,2.62499,0.07924,-0.0001990
1.93660,0.00219,2.64626,0.07246,-0.0002145
1.94889,-0.00006,2.64639,0.07241,-0.0002292
1.96119,-0.00487,2.65623,0.06833,-0.0002401
1.97349,-0.00682,2.65658,0.06823,-0.0002566
1.98578,-0.00793,2.66606,0.05834,-0.0002687
1.99808,-0.01137,2.66612,0.05832,-0.0002804
2.01037,-0.01360,2.66850,0.05237,-0.0002906
2.02267,-0.01469,2.66922,0.05257,-0.0002972
2.03497,-0.01788,2.68299,0.03674,-0.0003076
2.04726,-0.01890,2.68312,0.03678,-0.0003136
2.05956,-0.02055,2.68175,0.02891,-0.0003213
2.07185,-0.02269,2.68144,0.02908,-0.0003235
2.08415,-0.02445,2.67654,0.01263,-0.0003301
2.09644,-0.02792,2.67635,0.01263,-0.0003315
2.10874,-0.02940,2.67212,0.00385,-0.0003366
2.12104,-0.03010,2.67174,0.00393,-0.0003402
2.13333,-0.03244,2.67243,-0.01067,-0.0003438
2.14563,-0.03393,2.67249,-0.01069,-0.0003459
2.15792,-0.03465,2.66680,-0.01715,-0.0003482
2.17022,-0.03670,2.66651,-0.01717,-0.0003501
2.18252,-0.03734,2.64716,-0.02875,-0.0003520
2.19481,-0.03914,2.64716,-0.02875,-0.0003531
2.20711,-0.04017,2.63600,-0.03471,-0.0003535
2.21940,-0.04078,2.63587,-0.03471,-0.0003543
2.23170,-0.04202,2.63132,-0.04237,-0.0003539
2.24399,-0.04281,2.63132,-0.04237,-0.0003531
2.25629,-0.04337,2.62136,-0.04607,-0.0003533
2.26859,-0.04404,2.62068,-0.04611,-0.0003508
2.28088,-0.04466,2.60472,-0.05213,-0.0003489
2.29318,-0.04522,2.60445,-0.05216,-0.0003467
2.30547,-0.04606,2.59150,-0.05537,-0.0003433
2.31777,-0.04636,2.59077,-0.05555,-0.0003399
2.33007,-0.04659,2.58476,-0.05758,-0.0003358
2.34236,-0.04662,2.58419,-0.05760,-0.0003307
2.35466,-0.04675,2.57319,-0.05865,-0.0003246
2.36695,-0.04676,2.57243,-0.05859,-0.0003174
2.37925,-0.04665,2.54924,-0.05790,-0.0003099
2.39155,-0.04663,2.54897,-0.05786,-0.0003017
2.40384,-0.04640,2.53687,-0.05651,-0.0002928
2.41614,-0.04611,2.53465,-0.05649,-0.0002825
2.42843,-0.04536,2.52797,-0.05404,-0.0002719
2.44073,-0.04484,2.52733,-0.05401,-0.0002590
2.45302,-0.04428,2.51598,-0.05424,-0.0002478
2.46532,-0.04356,2.51370,-0.05454,-0.0002338
2.47762,-0.04286,2.49986,-0.05782,-0.0002217
2.48991,-0.04227,2.49920,-0.05789,-0.0002067
2.50221,-0.04109,2.48624,-0.06116,-0.0001903
2.51450,-0.04009,2.48535,-0.06131,-0.0001727
2.52680,-0.03955,2.47288,-0.07144,-0.0001549
2.53910,-0.03784,2.47283,-0.07149,-0.0001367
2.55139,-0.03723,2.46086,-0.07890,-0.0001184
2.56369,-0.03527,2.45876,-0.07844,-0.0000992
2.57598,-0.03387,2.44882,-0.09359,-0.0000810
2.58828,-0.03314,2.44746,-0.09331,-0.0000582
2.60057,-0.03092,2.43669,-0.09832,-0.0000402
2.61287,-0.02936,2.43486,-0.09866,-0.0000236
2.62517,-0.02856,2.42684,-0.10773,-0.0000041
2.63746,-0.02670,2.42571,-0.10688,0.0000132
2.64976,-0.02510,2.41452,-0.10937,0.0000334
2.66205,-0.02193,2.41256,-0.10872,0.0000537
2.67435,-0.02002,2.40346,-0.11089,0.0000718
2.68665,-0.01897,2.40167,-0.10982,0.0000909
2.69894,-0.01589,2.39243,-0.10887,0.0001102
2.71124,-0.01375,2.39146,-0.10864,0.0001309
2.72353,-0.01265,2.38267,-0.10405,0.0001502
2.73583,-0.00926,2.38185,-0.10355,0.0001710
2.74813,-0.00812,2.37248,-0.10380,0.0001878
2.76042,-0.00605,2.37324,-0.10470,0.0001991
2.77272,-0.00371,2.36536,-0.09682,0.0002104
2.78501,-0.00043,2.36594,-0.09755,0.0002244
2.79731,0.00286,2.36591,-0.09721,0.0002342
2.80960,0.00422,2.36645,-0.09549,0.0002464
2.82190,0.00653,2.37039,-0.08236,0.0002585
2.83420,0.01038,2.37142,-0.08295,0.0002712
2.84649,0.01297,2.37190,-0.08224,0.0002835
2.85879,0.01428,2.36929,-0.08248,0.0002972
2.87108,0.01788,2.36069,-0.06742,0.0003038
2.88338,0.02033,2.35934,-0.06717,0.0002965
2.89568,0.02384,2.35880,-0.05965,0.0002894
2.90797,0.02589,2.35702,-0.05894,0.0002920
2.92027,0.02737,2.36914,-0.03682,0.0002931
2.93256,0.03112,2.36883,-0.03603,0.0002950
2.94486,0.03239,2.37446,-0.02775,0.0002980
2.95715,0.03489,2.37423,-0.02620,0.0002990
