x,eta,u,v,pressure
-2.26859,-0.04378,2.71493,-0.05987,0.0000438
-2.25629,-0.04320,2.69682,-0.06310,0.0000654
-2.24399,-0.04268,2.69527,-0.06239,0.0000888
-2.23170,-0.04158,2.67765,-0.06150,0.0001132
-2.21940,-0.04106,2.67676,-0.06153,0.0001383
-2.20711,-0.04010,2.66228,-0.06352,0.0001620
-2.19481,-0.03853,2.66230,-0.06340,0.0001775
-2.18252,-0.03795,2.65175,-0.06020,0.0002073
-2.17022,-0.03609,2.65094,-0.05962,0.0002288
-2.15792,-0.03527,2.63894,-0.06027,0.0002504
-2.14563,-0.03388,2.63883,-0.05999,0.0002702
-2.13333,-0.03169,2.62829,-0.05882,0.0002950
-2.12104,-0.03044,2.62649,-0.05837,0.0003125
-2.10874,-0.02943,2.61913,-0.05995,0.0003326
-2.09644,-0.02659,2.61819,-0.05992,0.0003470
-2.08415,-0.02510,2.60732,-0.06123,0.0003735
-2.07185,-0.02292,2.60457,-0.06203,0.0003965
-2.05956,-0.02140,2.59172,-0.06336,0.0004158
-2.04726,-0.02002,2.59059,-0.06509,0.0004338
-2.03497,-0.01717,2.57319,-0.06976,0.0004510
-2.02267,-0.01611,2.56991,-0.07204,0.0004687
-2.01037,-0.01397,2.55477,-0.07033,0.0004796
-1.99808,-0.01063,2.55516,-0.07138,0.0004980
-1.98578,-0.00835,2.54162,-0.07798,0.0005165
-1.97349,-0.00720,2.53960,-0.07879,0.0005240
-1.96119,-0.00374,2.52581,-0.07000,0.0005216
-1.94889,-0.00134,2.52634,-0.07044,0.0005287
-1.93660,0.00140,2.51821,-0.07240,0.0005299
-1.92430,0.00371,2.51812,-0.07224,0.0005315
-1.91201,0.00495,2.50415,-0.05578,0.0005290
-1.89971,0.00876,2.50482,-0.05625,0.0005319
-1.88741,0.01002,2.50517,-0.04916,0.0005327
-1.87512,0.01256,2.50677,-0.04780,0.0005340
-1.86282,0.01641,2.50500,-0.02744,0.0005379
-1.85053,0.01765,2.50637,-0.02683,0.0005265
-1.83823,0.02156,2.51750,-0.01853,0.0004999
-1.82594,0.02425,2.51942,-0.01715,0.0004862
-1.81364,0.02583,2.51904,0.00638,0.0004683
-1.80134,0.02904,2.51961,0.00692,0.0004552
-1.78905,0.03147,2.53092,0.02171,0.0004412
-1.77675,0.03269,2.53291,0.02331,0.0004348
-1.76446,0.03618,2.54924,0.04782,0.0004136
-1.75216,0.03732,2.54975,0.04803,0.0004005
-1.73986,0.03956,2.55809,0.05501,0.0003895
-1.72757,0.04237,2.55908,0.05606,0.0003707
-1.71527,0.04371,2.56651,0.08460,0.0003419
-1.70298,0.04682,2.56669,0.08416,0.0003227
-1.69068,0.04815,2.57313,0.09509,0.0003025
-1.67839,0.04902,2.57393,0.09483,0.0002830
-1.66609,0.05097,2.58687,0.11751,0.0002655
-1.65379,0.05258,2.58693,0.11648,0.0002509
-1.64150,0.05330,2.59095,0.12173,0.0002351
-1.62920,0.05491,2.59212,0.12116,0.0002103
-1.61691,0.05537,2.59989,0.14209,0.0001861
-1.60461,0.05636,2.60217,0.14135,0.0001630
-1.59231,0.05678,2.61340,0.14982,0.0001504
-1.58002,0.05692,2.61556,0.15047,0.0001231
-1.56772,0.05698,2.63170,0.16006,0.0001055
-1.55543,0.05689,2.63423,0.15909,0.0000889
-1.54313,0.05656,2.64377,0.15902,0.0000799
-1.53083,0.05566,2.64686,0.15765,0.0000613
-1.51854,0.05527,2.65760,0.15930,0.0000437
-1.50624,0.05437,2.65857,0.15908,0.0000267
-1.49395,0.05244,2.66769,0.15397,0.0000058
-1.48165,0.05098,2.66814,0.15340,-0.0000178
-1.46936,0.04930,2.67184,0.14520,-0.0000412
-1.45706,0.04915,2.67206,0.14489,-0.0000566
-1.44476,0.04751,2.67808,0.14016,-0.0000730
-1.43247,0.04379,2.67867,0.13990,-0.0000934
-1.42017,0.04295,2.67553,0.12965,-0.0001135
-1.40788,0.04111,2.67568,0.12958,-0.0001299
-1.39558,0.03779,2.67903,0.12709,-0.0001514
-1.38328,0.03664,2.67922,0.12675,-0.0001698
-1.37099,0.03314,2.68412,0.11885,-0.0001869
-1.35869,0.03194,2.68478,0.11888,-0.0001990
-1.34640,0.02951,2.69136,0.11680,-0.0002171
-1.33410,0.02682,2.69228,0.11657,-0.0002303
-1.32181,0.02271,2.68416,0.10899,-0.0002449
-1.30951,0.02269,2.68496,0.10874,-0.0002571
-1.29721,0.01844,2.68760,0.10828,-0.0002871
-1.28492,0.01565,2.68876,0.10784,-0.0003041
-1.27262,0.01437,2.69836,0.10471,-0.0003241
-1.26033,0.01054,2.69912,0.10417,-0.0003447
-1.24803,0.00927,2.70865,0.10421,-0.0003677
-1.23573,0.00550,2.70950,0.10357,-0.0003892
-1.22344,0.00364,2.70737,0.09774,-0.0004096
-1.21114,0.00203,2.70793,0.09714,-0.0004313
-1.19885,-0.00246,2.71599,0.09527,-0.0004508
-1.18655,-0.00478,2.71725,0.09485,-0.0004696
-1.17425,-0.00580,2.71657,0.08633,-0.0004947
-1.16196,-0.00894,2.71777,0.08593,-0.0005149
-1.14966,-0.01007,2.72592,0.07945,-0.0005347
-1.13737,-0.01338,2.72688,0.07905,-0.0005523
-1.12507,-0.01552,2.71967,0.06797,-0.0005667
-1.11278,-0.01656,2.72032,0.06768,-0.0005786
-1.10048,-0.01958,2.72237,0.05866,-0.0005824
-1.08818,-0.02065,2.72332,0.05795,-0.0005830
-1.07589,-0.02209,2.71587,0.04101,-0.0005858
-1.06359,-0.02563,2.71724,0.04060,-0.0005778
-1.05130,-0.02740,2.71374,0.02827,-0.0005749
-1.03900,-0.02743,2.71433,0.02784,-0.0005668
-1.02670,-0.02975,2.69829,0.00882,-0.0005567
-1.01441,-0.03114,2.69912,0.00860,-0.0005454
-1.00211,-0.03328,2.68861,-0.00314,-0.0005321
-0.98982,-0.03398,2.68654,-0.00412,-0.0005191
-0.97752,-0.03532,2.67512,-0.02321,-0.0005038
-0.96523,-0.03720,2.67394,-0.02472,-0.0004871
-0.95293,-0.03835,2.66081,-0.03666,-0.0004699
-0.94063,-0.03890,2.65615,-0.03800,-0.0004521
-0.92834,-0.04041,2.64391,-0.05730,-0.0004320
-0.91604,-0.04087,2.64247,-0.05868,-0.0004118
-0.90375,-0.04199,2.63049,-0.07512,-0.0003914
-0.89145,-0.04280,2.62689,-0.07630,-0.0003702
-0.87915,-0.04328,2.62386,-0.09438,-0.0003474
-0.86686,-0.04429,2.62405,-0.09486,-0.0003256
-0.85456,-0.04486,2.61353,-0.11240,-0.0003010
-0.84227,-0.04496,2.61088,-0.11303,-0.0002781
-0.82997,-0.04540,2.60662,-0.12304,-0.0002556
-0.81767,-0.04570,2.60668,-0.12355,-0.0002327
-0.80538,-0.04593,2.59927,-0.13357,-0.0002122
-0.79308,-0.04616,2.59659,-0.13429,-0.0001900
-0.78079,-0.04616,2.59403,-0.13560,-0.0001705
-0.76849,-0.04607,2.59398,-0.13591,-0.0001502
-0.75620,-0.04603,2.59256,-0.14173,-0.0001319
-0.74390,-0.04584,2.59227,-0.14183,-0.0001125
-0.73160,-0.04529,2.58225,-0.13694,-0.0000949
-0.71931,-0.04492,2.58167,-0.13694,-0.0000758
-0.70701,-0.04476,2.57802,-0.12980,-0.0000597
-0.69472,-0.04398,2.57821,-0.12974,-0.0000421
-0.68242,-0.04337,2.57139,-0.12101,-0.0000303
-0.67012,-0.04246,2.57135,-0.12103,-0.0000167
-0.65783,-0.04200,2.56740,-0.11396,-0.0000059
-0.64553,-0.04112,2.56748,-0.11283,0.0000229
-0.63324,-0.03979,2.54289,-0.10807,0.0000426
-0.62094,-0.03871,2.54286,-0.10810,0.0000630
-0.60865,-0.03812,2.52541,-0.10603,0.0000836
-0.59635,-0.03556,2.51937,-0.10695,0.0001029
-0.58405,-0.03488,2.51422,-0.10854,0.0001241
-0.57176,-0.03354,2.51319,-0.10886,0.0001460
-0.55946,-0.03144,2.49606,-0.11148,0.0001692
-0.54717,-0.03074,2.49138,-0.11248,0.0001853
-0.53487,-0.02825,2.47989,-0.11192,0.0001993
-0.52257,-0.02670,2.47930,-0.11228,0.0002158
-0.51028,-0.02611,2.46600,-0.11296,0.0002334
-0.49798,-0.02351,2.46317,-0.11383,0.0002494
-0.48569,-0.02132,2.46490,-0.10683,0.0002659
-0.47339,-0.02010,2.46414,-0.10714,0.0002826
-0.46109,-0.01714,2.45813,-0.10387,0.0002960
-0.44880,-0.01609,2.45708,-0.10247,0.0003122
-0.43650,-0.01288,2.45771,-0.08934,0.0003260
-0.42421,-0.01064,2.45651,-0.08982,0.0003393
-0.41191,-0.00950,2.45181,-0.08462,0.0003563
-0.39962,-0.00638,2.45099,-0.08497,0.0003620
-0.38732,-0.00378,2.44452,-0.06651,0.0003629
-0.37502,-0.00229,2.44274,-0.06686,0.0003683
-0.36273,0.00081,2.43006,-0.06440,0.0003716
-0.35043,0.00271,2.42465,-0.06439,0.0003750
-0.33814,0.00615,2.41282,-0.04186,0.0003767
-0.32584,0.00870,2.41201,-0.04155,0.0003803
-0.31354,0.00997,2.40176,-0.03652,0.0003840
-0.30125,0.01382,2.39772,-0.03668,0.0003889
-0.28895,0.01638,2.39284,-0.01120,0.0003974
-0.27666,0.01762,2.39096,-0.01085,0.0003898
-0.26436,0.02183,2.38481,-0.00775,0.0003657
-0.25207,0.02379,2.38324,-0.00683,0.0003545
-0.23977,0.02532,2.37480,0.01438,0.0003449
-0.22747,0.02909,2.37462,0.01490,0.0003386
-0.21518,0.03032,2.37035,0.02221,0.0003315
-0.20288,0.03399,2.37007,0.02372,0.0003248
-0.19059,0.03515,2.37546,0.04076,0.0003163
-0.17829,0.03747,2.37550,0.04099,0.0003112
-0.16599,0.04082,2.37876,0.04733,0.0003075
-0.15370,0.04260,2.37909,0.04807,0.0002895
-0.14140,0.04399,2.37915,0.06181,0.0002728
-0.12911,0.04701,2.37948,0.06174,0.0002631
-0.11681,0.04830,2.38253,0.06746,0.0002516
-0.10451,0.05025,2.38317,0.06788,0.0002410
-0.09222,0.05131,2.39598,0.07864,0.0002303
-0.07992,0.05256,2.39623,0.07849,0.0002240
-0.06763,0.05422,2.40300,0.07945,0.0002132
-0.05533,0.05479,2.40341,0.08002,0.0001950
-0.04304,0.05568,2.41259,0.08493,0.0001795
-0.03074,0.05670,2.41322,0.08486,0.0001642
-0.01844,0.05694,2.42231,0.08475,0.0001514
-0.00615,0.05726,2.42254,0.08486,0.0001391
0.00615,0.05733,2.44011,0.08802,0.0001331
0.01844,0.05724,2.44040,0.08793,0.0001230
0.03074,0.05667,2.45050,0.09026,0.0001099
0.04304,0.05603,2.45081,0.09004,0.0001020
0.05533,0.05563,2.46019,0.09565,0.0000919
0.06763,0.05443,2.46038,0.09538,0.0000805
0.07992,0.05298,2.47409,0.09940,0.0000674
0.09222,0.05250,2.47426,0.09936,0.0000528
0.10451,0.05114,2.49275,0.10456,0.0000354
0.11681,0.04955,2.49295,0.10455,0.0000243
0.12911,0.04612,2.50451,0.10865,0.0000147
0.14140,0.04416,2.50488,0.10839,0.0000014
0.15370,0.04302,2.51605,0.11300,-0.0000128
0.16599,0.04034,2.51650,0.11278,-0.0000265
0.17829,0.03809,2.52572,0.11476,-0.0000415
0.19059,0.03694,2.52625,0.11459,-0.0000548
0.20288,0.03341,2.53689,0.11571,-0.0000695
0.21518,0.03220,2.53728,0.11566,-0.0000917
0.22747,0.02976,2.54325,0.11523,-0.0001079
0.23977,0.02739,2.54371,0.11505,-0.0001193
0.25207,0.02540,2.54535,0.11436,-0.0001324
0.26436,0.02036,2.54560,0.11432,-0.0001428
0.27666,0.01869,2.54904,0.11049,-0.0001623
0.28895,0.01710,2.54928,0.11043,-0.0001740
0.30125,0.01324,2.55621,0.10782,-0.0001834
0.31354,0.01067,2.55638,0.10772,-0.0001936
0.32584,0.00939,2.56438,0.10501,-0.0002047
0.33814,0.00567,2.56485,0.10510,-0.0002161
0.35043,0.00415,2.55883,0.09884,-0.0002278
0.36273,0.00110,2.55924,0.09885,-0.0002395
0.37502,-0.00004,2.56429,0.09179,-0.0002508
0.38732,-0.00276,2.56442,0.09173,-0.0002623
0.39962,-0.00664,2.56845,0.08145,-0.0002780
0.41191,-0.00773,2.56899,0.08125,-0.0002894
0.42421,-0.01000,2.57222,0.07302,-0.0003020
0.43650,-0.01332,2.57186,0.07278,-0.0003149
0.44880,-0.01439,2.57224,0.05891,-0.0003270
0.46109,-0.01754,2.57269,0.05861,-0.0003396
0.47339,-0.01942,2.57504,0.04959,-0.0003513
0.48569,-0.02073,2.57515,0.04926,-0.0003594
0.49798,-0.02378,2.58418,0.03492,-0.0003740
0.51028,-0.02383,2.58451,0.03460,-0.0003808
0.52257,-0.02559,2.58665,0.02494,-0.0003940
0.53487,-0.02902,2.58613,0.02433,-0.0003976
0.54717,-0.03023,2.59042,0.01132,-0.0004069
0.55946,-0.03111,2.59077,0.01079,-0.0004130
0.57176,-0.03322,2.59281,0.00008,-0.0004191
0.58405,-0.03392,2.59258,-0.00073,-0.0004244
0.59635,-0.03592,2.60121,-0.01567,-0.0004282
0.60865,-0.03655,2.60148,-0.01596,-0.0004310
0.62094,-0.03775,2.60252,-0.02406,-0.0004322
0.63324,-0.03940,2.60283,-0.02423,-0.0004317
0.64553,-0.04038,2.60396,-0.03897,-0.0004306
0.65783,-0.04084,2.60449,-0.03957,-0.0004282
0.67012,-0.04210,2.60667,-0.04700,-0.0004230
0.68242,-0.04268,2.60700,-0.04707,-0.0004185
0.69472,-0.04365,2.60944,-0.06817,-0.0004117
0.70701,-0.04391,2.60971,-0.06800,-0.0004050
0.71931,-0.04444,2.60705,-0.07532,-0.0003966
0.73160,-0.04535,2.60834,-0.07497,-0.0003877
0.74390,-0.04567,2.60256,-0.09505,-0.0003787
0.75620,-0.04572,2.60246,-0.09495,-0.0003692
0.76849,-0.04597,2.59365,-0.10218,-0.0003583
0.78079,-0.04613,2.59428,-0.10209,-0.0003455
0.79308,-0.04620,2.59192,-0.12234,-0.0003318
0.80538,-0.04610,2.59218,-0.12265,-0.0003169
0.81767,-0.04593,2.58905,-0.13250,-0.0003003
0.82997,-0.04565,2.58946,-0.13268,-0.0002813
0.84227,-0.04531,2.58256,-0.15203,-0.0002614
0.85456,-0.04485,2.58270,-0.15192,-0.0002377
0.86686,-0.04477,2.58080,-0.16231,-0.0002147
0.87915,-0.04403,2.58082,-0.16216,-0.0001872
0.89145,-0.04337,2.57465,-0.17839,-0.0001678
0.90375,-0.04246,2.57451,-0.17834,-0.0001351
0.91604,-0.04158,2.57292,-0.18189,-0.0001164
0.92834,-0.04061,2.57334,-0.18184,-0.0000683
0.94063,-0.03963,2.56217,-0.18932,-0.0000461
0.95293,-0.03909,2.56268,-0.18933,0.0000023
0.96523,-0.03795,2.55700,-0.18658,0.0000271
0.97752,-0.03645,2.55745,-0.18645,0.0000732
0.98982,-0.03440,2.55772,-0.18115,0.0001024
1.00211,-0.03287,2.55845,-0.18148,0.0001425
1.01441,-0.03138,2.55517,-0.17607,0.0001781
1.02670,-0.03061,2.55542,-0.17599,0.0002068
1.03900,-0.02919,2.54001,-0.16383,0.0002332
1.05130,-0.02767,2.54023,-0.16402,0.0002587
1.06359,-0.02460,2.53719,-0.15527,0.0002813
1.07589,-0.02282,2.53707,-0.15521,0.0003017
1.08818,-0.02098,2.54547,-0.13438,0.0003259
1.10048,-0.01901,2.54566,-0.13446,0.0003344
1.11278,-0.01799,2.54409,-0.12475,0.0003645
1.12507,-0.01588,2.54316,-0.12474,0.0003760
1.13737,-0.01374,2.53847,-0.09813,0.0004008
1.14966,-0.01038,2.53858,-0.09815,0.0004143
1.16196,-0.00811,2.53212,-0.08505,0.0004358
1.17425,-0.00616,2.53112,-0.08253,0.0004412
1.18655,-0.00460,2.53686,-0.06106,0.0004508
1.19885,-0.00200,2.53652,-0.06025,0.0004595
1.21114,0.00023,2.52811,-0.05346,0.0004663
1.22344,0.00397,2.52504,-0.05235,0.0004733
1.23573,0.00648,2.51551,-0.03468,0.0004794
1.24803,0.00902,2.51403,-0.03486,0.0004866
1.26033,0.01155,2.50680,-0.03281,0.0004924
1.27262,0.01284,2.50510,-0.03375,0.0005030
1.28492,0.01541,2.51212,-0.01563,0.0005118
1.29721,0.01796,2.51179,-0.01872,0.0005109
1.30951,0.02074,2.51567,-0.02466,0.0004954
1.32181,0.02445,2.51557,-0.02948,0.0004862
1.33410,0.02693,2.52551,-0.01979,0.0004829
1.34640,0.02828,2.52529,-0.02505,0.0004823
1.35869,0.03050,2.52855,-0.03387,0.0004795
1.37099,0.03294,2.52833,-0.03808,0.0004807
1.38328,0.03642,2.54955,-0.02645,0.0004807
1.39558,0.03871,2.54811,-0.02782,0.0004793
1.40788,0.04087,2.55494,-0.03320,0.0004824
1.42017,0.04270,2.55523,-0.03410,0.0004730
1.43247,0.04410,2.57489,-0.01199,0.0004638
1.44476,0.04578,2.57553,-0.01410,0.0004617
1.45706,0.04779,2.58984,-0.00809,0.0004569
1.46936,0.04986,2.59149,-0.00946,0.0004545
1.48165,0.05168,2.61507,0.01522,0.0004538
1.49395,0.05299,2.61606,0.01420,0.0004554
1.50624,0.05355,2.62805,0.02261,0.0004501
1.51854,0.05469,2.62945,0.02204,0.0004373
1.53083,0.05554,2.64798,0.05086,0.0004198
1.54313,0.05654,2.64862,0.05052,0.0004129
1.55543,0.05694,2.65911,0.06503,0.0003968
1.56772,0.05712,2.65890,0.06483,0.0003858
1.58002,0.05708,2.67251,0.08609,0.0003751
1.59231,0.05698,2.67293,0.08578,0.0003644
1.60461,0.05662,2.67729,0.09754,0.0003539
1.61691,0.05604,2.67715,0.09713,0.0003430
1.62920,0.05488,2.69150,0.11911,0.0003276
1.64150,0.05411,2.69177,0.11870,0.0003140
1.65379,0.05232,2.69936,0.12783,0.0002955
1.66609,0.05212,2.69971,0.12779,0.0002741
1.67839,0.05069,2.70804,0.14154,0.0002547
1.69068,0.04915,2.70851,0.14137,0.0002422
1.70298,0.04560,2.71254,0.14495,0.0002281
1.71527,0.04380,2.71228,0.14471,0.0002108
1.72757,0.04204,2.71829,0.15310,0.0001898
1.73986,0.03994,2.71836,0.15301,0.0001755
1.75216,0.03884,2.72367,0.15250,0.0001562
1.76446,0.03543,2.72357,0.15243,0.0001349
1.77675,0.03428,2.72972,0.15397,0.0001158
1.78905,0.03071,2.72972,0.15383,0.0000924
1.80134,0.02850,2.73344,0.15102,0.0000737
1.81364,0.02679,2.73344,0.15089,0.0000583
1.82594,0.02509,2.73654,0.14779,0.0000398
1.83823,0.02284,2.73652,0.14767,0.0000251
1.85053,0.01909,2.74020,0.14323,-0.0000093
1.86282,0.01702,2.74042,0.14311,-0.0000257
1.87512,0.01320,2.74364,0.13532,-0.0000421
1.88741,0.01192,2.74363,0.13524,-0.0000578
1.89971,0.00812,2.74652,0.13021,-0.0000772
1.91201,0.00685,2.74675,0.13016,-0.0000965
1.92430,0.00440,2.75035,0.11825,-0.0001145
1.93660,0.00209,2.75033,0.11817,-0.0001336
1.94889,0.00008,2.75218,0.11165,-0.0001522
1.96119,-0.00471,2.75216,0.11171,-0.0001704
1.97349,-0.00658,2.75195,0.09469,-0.0001939
1.98578,-0.00882,2.75168,0.09458,-0.0002129
1.99808,-0.00995,2.75084,0.08312,-0.0002319
2.01037,-0.01218,2.74963,0.08259,-0.0002512
2.02267,-0.01434,2.74369,0.06270,-0.0002690
2.03497,-0.01749,2.74300,0.06228,-0.0002868
2.04726,-0.01943,2.73979,0.04919,-0.0002985
2.05956,-0.02063,2.73858,0.04846,-0.0003061
2.07185,-0.02195,2.73494,0.02916,-0.0003212
2.08415,-0.02384,2.73428,0.02882,-0.0003259
2.09644,-0.02555,2.73158,0.01750,-0.0003397
2.10874,-0.02738,2.73071,0.01710,-0.0003398
2.12104,-0.03042,2.71918,-0.00171,-0.0003391
2.13333,-0.03176,2.71884,-0.00200,-0.0003400
2.14563,-0.03323,2.71279,-0.01234,-0.0003400
2.15792,-0.03393,2.71122,-0.01243,-0.0003386
2.17022,-0.03529,2.70647,-0.02427,-0.0003354
2.18252,-0.03657,2.70544,-0.02447,-0.0003302
2.19481,-0.03834,2.70134,-0.03433,-0.0003233
2.20711,-0.03943,2.70066,-0.03448,-0.0003149
2.21940,-0.04041,2.68553,-0.04276,-0.0003047
2.23170,-0.04087,2.68520,-0.04305,-0.0002925
2.24399,-0.04190,2.67693,-0.04910,-0.0002783
2.25629,-0.04269,2.67694,-0.04955,-0.0002634
2.26859,-0.04335,2.65954,-0.05500,-0.0002457
2.28088,-0.04440,2.65936,-0.05525,-0.0002288
2.29318,-0.04494,2.65051,-0.05584,-0.0002098
2.30547,-0.04539,2.65068,-0.05610,-0.0001914
2.31777,-0.04545,2.62656,-0.05565,-0.0001725
2.33007,-0.04580,2.62687,-0.05563,-0.0001519
2.34236,-0.04616,2.61830,-0.05412,-0.0001313
2.35466,-0.04627,2.61761,-0.05400,-0.0001094
2.36695,-0.04628,2.59658,-0.04967,-0.0000883
2.37925,-0.04620,2.59608,-0.04941,-0.0000662
2.39155,-0.04617,2.58625,-0.04590,-0.0000442
2.40384,-0.04595,2.58494,-0.04598,-0.0000208
2.41614,-0.04570,2.56953,-0.03883,0.0000009
2.42843,-0.04529,2.56962,-0.03878,0.0000242
2.44073,-0.04451,2.55817,-0.03563,0.0000445
2.45302,-0.04389,2.55716,-0.03631,0.0000683
2.46532,-0.04325,2.54879,-0.03044,0.0000873
2.47762,-0.04277,2.54908,-0.03074,0.0001088
2.48991,-0.04200,2.54024,-0.03119,0.0001343
2.50221,-0.04120,2.54024,-0.03178,0.0001574
2.51450,-0.03972,2.52591,-0.03152,0.0001792
2.52680,-0.03861,2.52626,-0.03181,0.0002013
2.53910,-0.03736,2.51668,-0.03664,0.0002226
2.55139,-0.03664,2.51669,-0.03720,0.0002445
2.56369,-0.03531,2.50630,-0.04304,0.0002645
2.57598,-0.03392,2.50645,-0.04341,0.0002857
2.58828,-0.03247,2.49796,-0.05344,0.0003071
2.60057,-0.03035,2.49778,-0.05394,0.0003218
2.61287,-0.02849,2.48534,-0.06841,0.0003343
2.62517,-0.02665,2.48562,-0.06875,0.0003467
2.63746,-0.02627,2.47644,-0.08043,0.0003660
2.64976,-0.02356,2.47490,-0.08086,0.0003796
2.66205,-0.02161,2.47072,-0.09530,0.0003963
2.67435,-0.01917,2.46976,-0.09564,0.0004119
2.68665,-0.01715,2.46517,-0.10519,0.0004262
2.69894,-0.01503,2.46397,-0.10486,0.0004370
2.71124,-0.01396,2.45710,-0.11519,0.0004603
2.72353,-0.01175,2.45691,-0.11523,0.0004749
2.73583,-0.00948,2.45605,-0.12115,0.0004953
2.74813,-0.00719,2.45575,-0.12090,0.0005052
2.76042,-0.00363,2.46119,-0.12093,0.0005101
2.77272,-0.00093,2.46112,-0.12038,0.0005207
2.78501,0.00143,2.46174,-0.12017,0.0005276
2.79731,0.00292,2.46206,-0.11992,0.0005400
2.80960,0.00496,2.45966,-0.10728,0.0005411
2.82190,0.00747,2.46004,-0.10744,0.0005580
2.83420,0.01130,2.46471,-0.10154,0.0005654
2.84649,0.01260,2.46473,-0.10166,0.0005778
2.85879,0.01642,2.46516,-0.08391,0.0005882
2.87108,0.01872,2.46542,-0.08377,0.0005871
2.88338,0.02138,2.46950,-0.07694,0.0005703
2.89568,0.02426,2.47000,-0.07708,0.0005639
2.90797,0.02634,2.47000,-0.05665,0.0005558
2.92027,0.02804,2.46990,-0.05662,0.0005540
2.93256,0.03151,2.47227,-0.04188,0.0005495
2.94486,0.03273,2.47310,-0.04224,0.0005457
2.95715,0.03509,2.48979,-0.02170,0.0005405
