x,eta,u,v,pressure
-2.30547,-0.04411,2.59649,-0.12181,-0.0000681
-2.29318,-0.04397,2.57783,-0.12529,-0.0000442
-2.28088,-0.04343,2.57529,-0.12554,-0.0000188
-2.26859,-0.04266,2.55813,-0.12817,0.0000008
-2.25629,-0.04223,2.55683,-0.12816,0.0000359
-2.24399,-0.04157,2.54326,-0.12786,0.0000528
-2.23170,-0.04040,2.54076,-0.12637,0.0000954
-2.21940,-0.03995,2.52488,-0.12226,0.0001154
-2.20711,-0.03852,2.52370,-0.12196,0.0001570
-2.19481,-0.03747,2.52072,-0.12088,0.0001799
-2.18252,-0.03691,2.52024,-0.11977,0.0002193
-2.17022,-0.03511,2.50448,-0.11272,0.0002493
-2.15792,-0.03383,2.50512,-0.11330,0.0002790
-2.14563,-0.03316,2.50815,-0.11433,0.0003112
-2.13333,-0.03105,2.50828,-0.11427,0.0003392
-2.12104,-0.02974,2.50277,-0.10656,0.0003641
-2.10874,-0.02908,2.50384,-0.10728,0.0003856
-2.09644,-0.02720,2.50893,-0.11062,0.0004139
-2.08415,-0.02571,2.50967,-0.11042,0.0004366
-2.07185,-0.02259,2.49625,-0.10066,0.0004580
-2.05956,-0.02125,2.49714,-0.10101,0.0004791
-2.04726,-0.02006,2.49640,-0.10239,0.0005027
-2.03497,-0.01711,2.49557,-0.10221,0.0005120
-2.02267,-0.01507,2.48364,-0.08971,0.0005395
-2.01037,-0.01403,2.48372,-0.08931,0.0005591
-1.99808,-0.01081,2.47529,-0.08667,0.0005746
-1.98578,-0.00971,2.47316,-0.08608,0.0005949
-1.97349,-0.00642,2.46507,-0.06884,0.0006053
-1.96119,-0.00530,2.46473,-0.06832,0.0006136
-1.94889,-0.00323,2.45773,-0.06018,0.0006204
-1.93660,0.00074,2.45553,-0.05923,0.0006276
-1.92430,0.00209,2.45134,-0.03438,0.0006345
-1.91201,0.00430,2.45092,-0.03408,0.0006383
-1.89971,0.00798,2.44473,-0.02459,0.0006407
-1.88741,0.00923,2.44438,-0.02430,0.0006518
-1.87512,0.01170,2.43971,0.00509,0.0006544
-1.86282,0.01548,2.43973,0.00529,0.0006671
-1.85053,0.01673,2.43728,0.01701,0.0006624
-1.83823,0.02030,2.43741,0.01689,0.0006467
-1.82594,0.02174,2.43813,0.04386,0.0006358
-1.81364,0.02488,2.43894,0.04361,0.0006260
-1.80134,0.02797,2.43977,0.05091,0.0006194
-1.78905,0.02922,2.44067,0.05057,0.0006108
-1.77675,0.03159,2.43604,0.07289,0.0006044
-1.76446,0.03515,2.43697,0.07240,0.0006012
-1.75216,0.03630,2.43917,0.07917,0.0005887
-1.73986,0.03973,2.44021,0.07878,0.0005847
-1.72757,0.04081,2.44982,0.09453,0.0005770
-1.71527,0.04305,2.45089,0.09399,0.0005563
-1.70298,0.04621,2.45585,0.09726,0.0005402
-1.69068,0.04698,2.45683,0.09661,0.0005294
-1.67839,0.04868,2.46034,0.10819,0.0005136
-1.66609,0.05120,2.46129,0.10760,0.0005013
-1.65379,0.05228,2.46678,0.10950,0.0004891
-1.64150,0.05385,2.46772,0.10896,0.0004789
-1.62920,0.05494,2.47838,0.11617,0.0004552
-1.61691,0.05544,2.47944,0.11574,0.0004313
-1.60461,0.05662,2.48674,0.11684,0.0004124
-1.59231,0.05692,2.48765,0.11641,0.0003948
-1.58002,0.05729,2.48833,0.11990,0.0003849
-1.56772,0.05739,2.48930,0.11959,0.0003629
-1.55543,0.05716,2.49713,0.11879,0.0003480
-1.54313,0.05696,2.49699,0.11832,0.0003334
-1.53083,0.05603,2.50605,0.12119,0.0003239
-1.51854,0.05562,2.50660,0.12087,0.0003033
-1.50624,0.05416,2.51687,0.12030,0.0002854
-1.49395,0.05362,2.51726,0.12014,0.0002685
-1.48165,0.05254,2.51901,0.12365,0.0002497
-1.46936,0.04951,2.51922,0.12351,0.0002323
-1.45706,0.04778,2.53109,0.12429,0.0002196
-1.44476,0.04774,2.53134,0.12414,0.0002074
-1.43247,0.04544,2.54048,0.12637,0.0001914
-1.42017,0.04290,2.54065,0.12630,0.0001719
-1.40788,0.04003,2.55391,0.12662,0.0001573
-1.39558,0.03774,2.55470,0.12676,0.0001426
-1.38328,0.03658,2.56043,0.12908,0.0001209
-1.37099,0.03303,2.56043,0.12908,0.0001015
-1.35869,0.03059,2.57267,0.12926,0.0000799
-1.34640,0.02937,2.57368,0.12954,0.0000661
-1.33410,0.02574,2.58317,0.13193,0.0000491
-1.32181,0.02256,2.58294,0.13191,0.0000339
-1.30951,0.02240,2.59187,0.13224,0.0000144
-1.29721,0.01803,2.59229,0.13251,-0.0000079
-1.28492,0.01667,2.59701,0.12983,-0.0000237
-1.27262,0.01278,2.59670,0.12983,-0.0000402
-1.26033,0.01149,2.60140,0.12834,-0.0000578
-1.24803,0.00893,2.60163,0.12831,-0.0000757
-1.23573,0.00515,2.60797,0.11867,-0.0000994
-1.22344,0.00382,2.60786,0.11868,-0.0001148
-1.21114,0.00194,2.60990,0.11488,-0.0001328
-1.19885,-0.00274,2.60904,0.11484,-0.0001486
-1.18655,-0.00497,2.61255,0.09823,-0.0001657
-1.17425,-0.00680,2.61207,0.09828,-0.0001888
-1.16196,-0.00906,2.61004,0.09231,-0.0002037
-1.14966,-0.01018,2.60984,0.09252,-0.0002232
-1.13737,-0.01346,2.61583,0.07416,-0.0002402
-1.12507,-0.01452,2.61548,0.07424,-0.0002565
-1.11278,-0.01661,2.61507,0.06684,-0.0002668
-1.10048,-0.01942,2.61455,0.06709,-0.0002828
-1.08818,-0.02048,2.60461,0.04697,-0.0002971
-1.07589,-0.02193,2.60447,0.04696,-0.0003106
-1.06359,-0.02540,2.60123,0.03566,-0.0003257
-1.05130,-0.02713,2.60039,0.03538,-0.0003304
-1.03900,-0.02871,2.59746,0.01548,-0.0003413
-1.02670,-0.02942,2.59692,0.01547,-0.0003484
-1.01441,-0.03090,2.59461,0.00414,-0.0003565
-1.00211,-0.03299,2.59269,0.00361,-0.0003596
-0.98982,-0.03366,2.57071,-0.01991,-0.0003629
-0.97752,-0.03495,2.57046,-0.02045,-0.0003620
-0.96523,-0.03677,2.55862,-0.03308,-0.0003578
-0.95293,-0.03734,2.55758,-0.03365,-0.0003516
-0.94063,-0.03893,2.54396,-0.05066,-0.0003420
-0.92834,-0.03942,2.54363,-0.05085,-0.0003347
-0.91604,-0.04035,2.53159,-0.06025,-0.0003172
-0.90375,-0.04159,2.53043,-0.05936,-0.0003010
-0.89145,-0.04244,2.50485,-0.07251,-0.0002845
-0.87915,-0.04272,2.50317,-0.07196,-0.0002666
-0.86686,-0.04328,2.48699,-0.07929,-0.0002471
-0.85456,-0.04369,2.48242,-0.07979,-0.0002283
-0.84227,-0.04411,2.45809,-0.08721,-0.0002072
-0.82997,-0.04471,2.45448,-0.08804,-0.0001870
-0.81767,-0.04489,2.43542,-0.09314,-0.0001666
-0.80538,-0.04504,2.43115,-0.09376,-0.0001444
-0.79308,-0.04505,2.40962,-0.09380,-0.0001231
-0.78079,-0.04508,2.40785,-0.09338,-0.0000998
-0.76849,-0.04493,2.39256,-0.09216,-0.0000781
-0.75620,-0.04474,2.38975,-0.09128,-0.0000545
-0.74390,-0.04467,2.37712,-0.08861,-0.0000336
-0.73160,-0.04429,2.37652,-0.08829,-0.0000115
-0.71931,-0.04395,2.36394,-0.08563,0.0000084
-0.70701,-0.04317,2.36303,-0.08505,0.0000288
-0.69472,-0.04260,2.34363,-0.08044,0.0000489
-0.68242,-0.04214,2.34336,-0.08087,0.0000721
-0.67012,-0.04116,2.33191,-0.07918,0.0000941
-0.65783,-0.04034,2.33156,-0.07905,0.0001164
-0.64553,-0.03990,2.31859,-0.07528,0.0001383
-0.63324,-0.03846,2.31808,-0.07562,0.0001594
-0.62094,-0.03795,2.30497,-0.07619,0.0001804
-0.60865,-0.03686,2.30277,-0.07610,0.0002000
-0.59635,-0.03507,2.27776,-0.07655,0.0002189
-0.58405,-0.03443,2.27658,-0.07660,0.0002361
-0.57176,-0.03243,2.26315,-0.07793,0.0002545
-0.55946,-0.03173,2.26048,-0.07778,0.0002696
-0.54717,-0.02990,2.25179,-0.07150,0.0002801
-0.53487,-0.02758,2.25125,-0.07148,0.0002884
-0.52257,-0.02721,2.24150,-0.06735,0.0003021
-0.51028,-0.02565,2.23967,-0.06641,0.0003115
-0.49798,-0.02270,2.22881,-0.05015,0.0003171
-0.48569,-0.02134,2.22845,-0.05028,0.0003293
-0.47339,-0.01905,2.22528,-0.03603,0.0003337
-0.46109,-0.01712,2.22418,-0.03541,0.0003409
-0.44880,-0.01611,2.22483,-0.00944,0.0003484
-0.43650,-0.01301,2.22413,-0.00883,0.0003562
-0.42421,-0.01193,2.22509,0.00953,0.0003606
-0.41191,-0.00974,2.22343,0.01108,0.0003714
-0.39962,-0.00646,2.22069,0.03676,0.0003709
-0.38732,-0.00547,2.22009,0.03716,0.0003721
-0.37502,-0.00329,2.21875,0.05037,0.0003715
-0.36273,0.00069,2.21802,0.05164,0.0003720
-0.35043,0.00206,2.21722,0.06033,0.0003724
-0.33814,0.00542,2.21595,0.05897,0.0003666
-0.32584,0.00791,2.21345,0.05515,0.0003674
-0.31354,0.00915,2.21192,0.05239,0.0003724
-0.30125,0.01288,2.21151,0.04425,0.0003724
-0.28895,0.01415,2.21078,0.04256,0.0003799
-0.27666,0.01664,2.20724,0.02910,0.0003770
-0.26436,0.01904,2.20450,0.02699,0.0003705
-0.25207,0.02118,2.21310,0.01716,0.0003636
-0.23977,0.02544,2.21207,0.01472,0.0003575
-0.22747,0.02683,2.21237,0.00293,0.0003570
-0.21518,0.02904,2.21039,0.00268,0.0003543
-0.20288,0.03269,2.21738,-0.00565,0.0003534
-0.19059,0.03504,2.21647,-0.00647,0.0003550
-0.17829,0.03618,2.21939,-0.01010,0.0003520
-0.16599,0.03963,2.21775,-0.00904,0.0003573
-0.15370,0.04071,2.23668,-0.01056,0.0003618
-0.14140,0.04280,2.23634,-0.01025,0.0003555
-0.12911,0.04495,2.24143,-0.00939,0.0003539
-0.11681,0.04653,2.24015,-0.00799,0.0003572
-0.10451,0.04955,2.25541,-0.00296,0.0003568
-0.09222,0.05077,2.25556,-0.00286,0.0003571
-0.07992,0.05160,2.26825,0.00055,0.0003585
-0.06763,0.05373,2.26829,0.00226,0.0003627
-0.05533,0.05489,2.29442,0.01066,0.0003547
-0.04304,0.05538,2.29499,0.01015,0.0003467
-0.03074,0.05658,2.31313,0.01659,0.0003419
-0.01844,0.05686,2.31390,0.01684,0.0003373
-0.00615,0.05733,2.32816,0.03009,0.0003331
0.00615,0.05735,2.32884,0.02955,0.0003286
0.01844,0.05727,2.34973,0.03869,0.0003236
0.03074,0.05665,2.35025,0.03878,0.0003178
0.04304,0.05634,2.37222,0.04915,0.0003110
0.05533,0.05559,2.37277,0.04911,0.0003043
0.06763,0.05443,2.38754,0.05627,0.0002932
0.07992,0.05368,2.38845,0.05622,0.0002809
0.09222,0.05117,2.40304,0.06841,0.0002666
0.10451,0.04954,2.40397,0.06839,0.0002527
0.11681,0.04786,2.41649,0.07611,0.0002434
0.12911,0.04593,2.41711,0.07620,0.0002343
0.14140,0.04564,2.43498,0.08017,0.0002229
0.15370,0.04304,2.43485,0.08030,0.0002047
0.16599,0.04016,2.44296,0.08438,0.0001935
0.17829,0.03903,2.44348,0.08453,0.0001775
0.19059,0.03671,2.45764,0.08735,0.0001606
0.20288,0.03316,2.45821,0.08750,0.0001424
0.21518,0.03195,2.46649,0.08743,0.0001233
0.22747,0.02884,2.46527,0.08765,0.0001084
0.23977,0.02618,2.48828,0.08653,0.0000923
0.25207,0.02264,2.48901,0.08661,0.0000780
0.26436,0.02000,2.49703,0.08709,0.0000605
0.27666,0.01819,2.49753,0.08772,0.0000393
0.28895,0.01675,2.51693,0.09167,0.0000228
0.30125,0.01285,2.51766,0.09147,0.0000067
0.31354,0.01155,2.52707,0.09521,-0.0000107
0.32584,0.00771,2.52736,0.09532,-0.0000280
0.33814,0.00519,2.55448,0.09803,-0.0000503
0.35043,0.00395,2.55510,0.09782,-0.0000649
0.36273,-0.00018,2.56140,0.09845,-0.0000825
0.37502,-0.00272,2.56203,0.09818,-0.0000978
0.38732,-0.00276,2.56689,0.10043,-0.0001140
0.39962,-0.00679,2.56705,0.10021,-0.0001393
0.41191,-0.00792,2.56663,0.09810,-0.0001538
0.42421,-0.01017,2.56600,0.09786,-0.0001712
0.43650,-0.01345,2.59146,0.09401,-0.0001830
0.44880,-0.01451,2.59117,0.09395,-0.0001994
0.46109,-0.01763,2.59510,0.09220,-0.0002216
0.47339,-0.01934,2.59488,0.09225,-0.0002341
0.48569,-0.02042,2.58378,0.07851,-0.0002517
0.49798,-0.02380,2.58353,0.07851,-0.0002650
0.51028,-0.02557,2.58360,0.07414,-0.0002861
0.52257,-0.02555,2.58413,0.07438,-0.0002937
0.53487,-0.02725,2.58613,0.05799,-0.0003143
0.54717,-0.02937,2.58631,0.05807,-0.0003257
0.55946,-0.03154,2.58791,0.05404,-0.0003442
0.57176,-0.03225,2.58841,0.05423,-0.0003583
0.58405,-0.03363,2.56795,0.03045,-0.0003743
0.59635,-0.03557,2.56754,0.03053,-0.0003876
0.60865,-0.03676,2.56355,0.02253,-0.0004009
0.62094,-0.03733,2.56315,0.02260,-0.0004086
0.63324,-0.03892,2.55233,0.00049,-0.0004177
0.64553,-0.03941,2.55200,0.00041,-0.0004269
0.65783,-0.04034,2.54606,-0.00848,-0.0004312
0.67012,-0.04159,2.54589,-0.00834,-0.0004325
0.68242,-0.04196,2.51871,-0.02860,-0.0004291
0.69472,-0.04284,2.51844,-0.02876,-0.0004247
0.70701,-0.04340,2.50708,-0.03574,-0.0004195
0.71931,-0.04367,2.50600,-0.03576,-0.0004114
0.73160,-0.04410,2.49341,-0.04832,-0.0004016
0.74390,-0.04448,2.49274,-0.04885,-0.0003922
0.75620,-0.04475,2.48502,-0.05068,-0.0003808
0.76849,-0.04508,2.48357,-0.05119,-0.0003658
0.78079,-0.04512,2.45822,-0.06278,-0.0003512
0.79308,-0.04508,2.45657,-0.06332,-0.0003353
0.80538,-0.04508,2.45061,-0.06649,-0.0003196
0.81767,-0.04495,2.44816,-0.06703,-0.0003017
0.82997,-0.04449,2.43716,-0.07670,-0.0002839
0.84227,-0.04415,2.43580,-0.07741,-0.0002645
0.85456,-0.04403,2.43379,-0.08357,-0.0002479
0.86686,-0.04342,2.43289,-0.08383,-0.0002304
0.87915,-0.04284,2.42155,-0.09594,-0.0002134
0.89145,-0.04208,2.42220,-0.09664,-0.0001949
0.90375,-0.04127,2.41688,-0.10170,-0.0001745
0.91604,-0.04087,2.41757,-0.10272,-0.0001548
0.92834,-0.03955,2.41427,-0.10742,-0.0001360
0.94063,-0.03858,2.41531,-0.10866,-0.0001164
0.95293,-0.03807,2.41423,-0.11296,-0.0000967
0.96523,-0.03641,2.41498,-0.11329,-0.0000783
0.97752,-0.03581,2.40342,-0.11691,-0.0000598
0.98982,-0.03456,2.40455,-0.11780,-0.0000420
1.00211,-0.03256,2.40363,-0.12076,-0.0000235
1.01441,-0.03187,2.40483,-0.12133,-0.0000047
1.02670,-0.02984,2.39824,-0.12166,0.0000086
1.03900,-0.02777,2.39916,-0.12304,0.0000193
1.05130,-0.02612,2.40300,-0.12548,0.0000380
1.06359,-0.02437,2.40378,-0.12556,0.0000550
1.07589,-0.02408,2.38774,-0.12300,0.0000695
1.08818,-0.02142,2.38770,-0.12379,0.0000851
1.10048,-0.01919,2.38224,-0.11716,0.0000992
1.11278,-0.01824,2.38256,-0.11662,0.0001164
1.12507,-0.01520,2.37887,-0.10467,0.0001328
1.13737,-0.01311,2.37836,-0.10486,0.0001455
1.14966,-0.01204,2.37257,-0.09431,0.0001708
1.16196,-0.00874,2.37288,-0.09411,0.0001905
1.17425,-0.00763,2.35536,-0.08205,0.0002135
1.18655,-0.00559,2.35563,-0.08181,0.0002299
1.19885,-0.00351,2.33931,-0.07642,0.0002495
1.21114,-0.00013,2.33738,-0.07566,0.0002626
1.22344,0.00184,2.33227,-0.06048,0.0002891
1.23573,0.00533,2.33259,-0.06044,0.0002955
1.24803,0.00657,2.32278,-0.05024,0.0003303
1.26033,0.01030,2.32254,-0.04977,0.0003528
1.27262,0.01280,2.30803,-0.03223,0.0003706
1.28492,0.01532,2.30836,-0.03232,0.0003928
1.29721,0.01657,2.30385,-0.02388,0.0004041
1.30951,0.01883,2.30434,-0.02401,0.0004065
1.32181,0.02112,2.30321,-0.00797,0.0004040
1.33410,0.02540,2.30369,-0.00811,0.0004044
1.34640,0.02778,2.30101,-0.00174,0.0004052
1.35869,0.03019,2.30135,-0.00193,0.0004043
1.37099,0.03263,2.28847,0.01183,0.0004024
1.38328,0.03382,2.28868,0.01173,0.0004024
1.39558,0.03613,2.28677,0.01786,0.0003989
1.40788,0.03845,2.28690,0.01786,0.0003981
1.42017,0.04172,2.29073,0.03037,0.0003962
1.43247,0.04332,2.29110,0.03020,0.0003817
1.44476,0.04615,2.29171,0.03546,0.0003692
1.45706,0.04642,2.29086,0.03541,0.0003630
1.46936,0.04861,2.28567,0.04972,0.0003507
1.48165,0.05000,2.28569,0.04969,0.0003392
1.49395,0.05244,2.29384,0.05802,0.0003290
1.50624,0.05374,2.29417,0.05879,0.0003227
1.51854,0.05482,2.30061,0.07187,0.0003054
1.53083,0.05574,2.30063,0.07209,0.0002869
1.54313,0.05616,2.30152,0.07696,0.0002631
1.55543,0.05678,2.30134,0.07792,0.0002536
1.56772,0.05716,2.31623,0.09642,0.0002315
1.58002,0.05727,2.31621,0.09643,0.0002223
1.59231,0.05705,2.32282,0.10229,0.0002019
1.60461,0.05659,2.32262,0.10225,0.0001934
1.61691,0.05628,2.33941,0.11628,0.0001713
1.62920,0.05553,2.33932,0.11627,0.0001550
1.64150,0.05462,2.34430,0.11433,0.0001375
1.65379,0.05303,2.34362,0.11422,0.0001190
1.66609,0.05111,2.35348,0.12623,0.0000990
1.67839,0.04948,2.35236,0.12578,0.0000782
1.69068,0.04776,2.36211,0.12218,0.0000623
1.70298,0.04772,2.35933,0.12169,0.0000463
1.71527,0.04557,2.38507,0.12542,0.0000283
1.72757,0.04297,2.38426,0.12517,0.0000044
1.73986,0.04008,2.39499,0.12333,-0.0000112
1.75216,0.03779,2.39420,0.12318,-0.0000340
1.76446,0.03546,2.40070,0.12275,-0.0000503
1.77675,0.03428,2.40083,0.12251,-0.0000764
1.78905,0.03186,2.41198,0.12211,-0.0000903
1.80134,0.02941,2.41207,0.12210,-0.0001161
1.81364,0.02582,2.43405,0.11488,-0.0001347
1.82594,0.02255,2.43445,0.11451,-0.0001522
1.83823,0.01999,2.44040,0.11409,-0.0001716
1.85053,0.01798,2.44045,0.11422,-0.0001935
1.86282,0.01669,2.43800,0.10309,-0.0002094
1.87512,0.01409,2.43810,0.10297,-0.0002230
1.88741,0.01149,2.43677,0.09752,-0.0002427
1.89971,0.00766,2.43655,0.09736,-0.0002536
1.91201,0.00514,2.45302,0.08330,-0.0002801
1.92430,0.00385,2.45316,0.08303,-0.0002934
1.93660,0.00202,2.45079,0.07727,-0.0003071
1.94889,-0.00032,2.44992,0.07702,-0.0003199
1.96119,-0.00293,2.44413,0.06293,-0.0003317
1.97349,-0.00683,2.44317,0.06260,-0.0003490
1.98578,-0.00910,2.44155,0.05778,-0.0003605
1.99808,-0.01133,2.44008,0.05744,-0.0003739
2.01037,-0.01350,2.44990,0.04348,-0.0003853
2.02267,-0.01457,2.44926,0.04328,-0.0003967
2.03497,-0.01666,2.44555,0.04004,-0.0004077
2.04726,-0.01868,2.44422,0.03969,-0.0004150
2.05956,-0.02055,2.44366,0.03062,-0.0004258
2.07185,-0.02375,2.44318,0.03041,-0.0004330
2.08415,-0.02560,2.43974,0.02825,-0.0004448
2.09644,-0.02561,2.43929,0.02803,-0.0004504
2.10874,-0.02738,2.45095,0.01864,-0.0004621
2.12104,-0.02939,2.45079,0.01842,-0.0004708
2.13333,-0.03162,2.44632,0.01631,-0.0004835
2.14563,-0.03303,2.44562,0.01610,-0.0004924
2.15792,-0.03438,2.44974,0.00443,-0.0005029
2.17022,-0.03565,2.44973,0.00431,-0.0005117
2.18252,-0.03626,2.44504,0.00026,-0.0005214
2.19481,-0.03797,2.44464,0.00035,-0.0005300
2.20711,-0.03850,2.45198,-0.01616,-0.0005389
2.21940,-0.03999,2.45195,-0.01608,-0.0005470
2.23170,-0.04087,2.44265,-0.02605,-0.0005552
2.24399,-0.04130,2.43916,-0.02672,-0.0005625
2.25629,-0.04210,2.44525,-0.05244,-0.0005677
2.26859,-0.04285,2.44320,-0.05293,-0.0005754
2.28088,-0.04328,2.43927,-0.06831,-0.0005816
2.29318,-0.04379,2.43592,-0.06922,-0.0005868
2.30547,-0.04422,2.44269,-0.10081,-0.0005891
2.31777,-0.04459,2.44268,-0.10166,-0.0005894
2.33007,-0.04487,2.44050,-0.11720,-0.0005883
2.34236,-0.04517,2.43994,-0.11734,-0.0005836
2.35466,-0.04518,2.43905,-0.14699,-0.0005764
2.36695,-0.04522,2.43923,-0.14752,-0.0005648
2.37925,-0.04518,2.43893,-0.15729,-0.0005498
2.39155,-0.04486,2.43886,-0.15737,-0.0005309
2.40384,-0.04459,2.44101,-0.17937,-0.0005096
2.41614,-0.04422,2.44105,-0.17946,-0.0004827
2.42843,-0.04417,2.44008,-0.18401,-0.0004565
2.44073,-0.04356,2.44015,-0.18409,-0.0004271
2.45302,-0.04290,2.42923,-0.19616,-0.0004021
2.46532,-0.04214,2.42909,-0.19622,-0.0003710
2.47762,-0.04133,2.42684,-0.19411,-0.0003371
2.48991,-0.04051,2.42719,-0.19403,-0.0003030
2.50221,-0.04006,2.41975,-0.19771,-0.0002813
2.51450,-0.03912,2.41994,-0.19783,-0.0002335
2.52680,-0.03811,2.41408,-0.19364,-0.0002096
2.53910,-0.03701,2.41452,-0.19346,-0.0001648
2.55139,-0.03522,2.40341,-0.18605,-0.0001305
2.56369,-0.03393,2.40341,-0.18605,-0.0000975
2.57598,-0.03257,2.40014,-0.17844,-0.0000632
2.58828,-0.03186,2.39965,-0.17787,-0.0000303
2.60057,-0.03045,2.39371,-0.16691,0.0000001
2.61287,-0.02781,2.39333,-0.16663,0.0000257
2.62517,-0.02610,2.38955,-0.16031,0.0000611
2.63746,-0.02443,2.38911,-0.15993,0.0000904
2.64976,-0.02265,2.38290,-0.14416,0.0001190
2.66205,-0.02143,2.38281,-0.14402,0.0001482
2.67435,-0.02002,2.38436,-0.13775,0.0001750
2.68665,-0.01820,2.38464,-0.13751,0.0001883
2.69894,-0.01618,2.38167,-0.12100,0.0002254
2.71124,-0.01306,2.38177,-0.12093,0.0002420
2.72353,-0.01089,2.38185,-0.11695,0.0002706
2.73583,-0.00869,2.38209,-0.11681,0.0002963
2.74813,-0.00758,2.37971,-0.09806,0.0003119
2.76042,-0.00552,2.37959,-0.09797,0.0003267
2.77272,-0.00142,2.38327,-0.09120,0.0003363
2.78501,0.00065,2.38354,-0.09104,0.0003501
2.79731,0.00302,2.38924,-0.07038,0.0003611
2.80960,0.00538,2.38927,-0.07026,0.0003696
2.82190,0.00662,2.39428,-0.06472,0.0003801
2.83420,0.00911,2.39453,-0.06452,0.0003915
2.84649,0.01157,2.39660,-0.04067,0.0003987
2.85879,0.01411,2.39660,-0.04067,0.0004129
2.87108,0.01783,2.40413,-0.03291,0.0004152
2.88338,0.01989,2.40415,-0.03295,0.0004121
2.89568,0.02334,2.41443,-0.00911,0.0004039
2.90797,0.02482,2.41393,-0.00896,0.0004042
2.92027,0.02674,2.42349,-0.00126,0.0004056
2.93256,0.02899,2.42338,-0.00129,0.0004034
2.94486,0.03262,2.42602,0.02083,0.0004031
2.95715,0.03497,2.42587,0.02088,0.0004041
2.96945,0.03728,2.43591,0.03275,0.0004020
2.98175,0.03844,2.43624,0.03259,0.0004046
