x,eta,u,v,pressure
-1.05130,-0.02643,2.66044,0.04481,-0.0002260
-1.03900,-0.02800,2.66095,0.04497,-0.0002341
-1.02670,-0.02863,2.66241,0.03530,-0.0002498
-1.01441,-0.03042,2.66293,0.03494,-0.0002587
-1.00211,-0.03249,2.66319,0.02730,-0.0002686
-0.98982,-0.03337,2.66363,0.02689,-0.0002776
-0.97752,-0.03514,2.65849,0.02030,-0.0002847
-0.96523,-0.03692,2.65900,0.01967,-0.0002934
-0.95293,-0.03803,2.65229,0.01281,-0.0003013
-0.94063,-0.03859,2.65174,0.01220,-0.0003081
-0.92834,-0.04010,2.64353,0.00345,-0.0003124
-0.91604,-0.04055,2.64395,0.00259,-0.0003210
-0.90375,-0.04162,2.62930,-0.00601,-0.0003261
-0.89145,-0.04226,2.62708,-0.00679,-0.0003308
-0.87915,-0.04276,2.62149,-0.01598,-0.0003330
-0.86686,-0.04362,2.62265,-0.01735,-0.0003403
-0.85456,-0.04421,2.60849,-0.02670,-0.0003438
-0.84227,-0.04435,2.60730,-0.02747,-0.0003483
-0.82997,-0.04474,2.60355,-0.04149,-0.0003513
-0.81767,-0.04505,2.60451,-0.04251,-0.0003529
-0.80538,-0.04539,2.59586,-0.05429,-0.0003531
-0.79308,-0.04549,2.59476,-0.05499,-0.0003507
-0.78079,-0.04549,2.59130,-0.07358,-0.0003462
-0.76849,-0.04541,2.59113,-0.07483,-0.0003376
-0.75620,-0.04538,2.58476,-0.08844,-0.0003259
-0.74390,-0.04520,2.58444,-0.08831,-0.0003109
-0.73160,-0.04470,2.57694,-0.10649,-0.0002922
-0.71931,-0.04429,2.57694,-0.10642,-0.0002692
-0.70701,-0.04416,2.56816,-0.11539,-0.0002474
-0.69472,-0.04338,2.56761,-0.11419,-0.0002226
-0.68242,-0.04291,2.55960,-0.12495,-0.0001964
-0.67012,-0.04198,2.55997,-0.12483,-0.0001674
-0.65783,-0.04150,2.55521,-0.12617,-0.0001385
-0.64553,-0.04071,2.55454,-0.12545,-0.0001106
-0.63324,-0.03931,2.54226,-0.13211,-0.0000845
-0.62094,-0.03829,2.54138,-0.13216,-0.0000587
-0.60865,-0.03775,2.53262,-0.13649,-0.0000404
-0.59635,-0.03599,2.53092,-0.13673,-0.0000098
-0.58405,-0.03537,2.52440,-0.13381,0.0000139
-0.57176,-0.03339,2.52438,-0.13391,0.0000361
-0.55946,-0.03198,2.51961,-0.13577,0.0000612
-0.54717,-0.03125,2.51780,-0.13646,0.0000849
-0.53487,-0.02888,2.50529,-0.13449,0.0001051
-0.52257,-0.02697,2.50518,-0.13484,0.0001258
-0.51028,-0.02667,2.49939,-0.13826,0.0001528
-0.49798,-0.02448,2.49851,-0.13890,0.0001786
-0.48569,-0.02302,2.48972,-0.12928,0.0002024
-0.47339,-0.02045,2.49017,-0.12981,0.0002309
-0.46109,-0.01802,2.48556,-0.13042,0.0002585
-0.44880,-0.01700,2.48554,-0.13082,0.0002859
-0.43650,-0.01388,2.48086,-0.11432,0.0003122
-0.42421,-0.01172,2.48101,-0.11430,0.0003317
-0.41191,-0.01061,2.48366,-0.11307,0.0003635
-0.39962,-0.00725,2.48461,-0.11314,0.0003893
-0.38732,-0.00574,2.47761,-0.09202,0.0004054
-0.37502,-0.00395,2.47762,-0.09181,0.0004234
-0.36273,-0.00137,2.48344,-0.08983,0.0004410
-0.35043,0.00192,2.48294,-0.09035,0.0004600
-0.33814,0.00475,2.49020,-0.07076,0.0004769
-0.32584,0.00600,2.49047,-0.07152,0.0004846
-0.31354,0.00854,2.49694,-0.07429,0.0005089
-0.30125,0.01234,2.49751,-0.07515,0.0005244
-0.28895,0.01494,2.50800,-0.04933,0.0005395
-0.27666,0.01622,2.50870,-0.04969,0.0005542
-0.26436,0.01905,2.51928,-0.04352,0.0005493
-0.25207,0.02165,2.52023,-0.04363,0.0005465
-0.23977,0.02393,2.53728,-0.02030,0.0005421
-0.22747,0.02788,2.53740,-0.02035,0.0005459
-0.21518,0.02915,2.53878,-0.01412,0.0005469
-0.20288,0.03298,2.53896,-0.01368,0.0005470
-0.19059,0.03544,2.55561,0.01204,0.0005466
-0.17829,0.03666,2.55539,0.01205,0.0005434
-0.16599,0.04027,2.55655,0.02097,0.0005477
-0.15370,0.04141,2.55610,0.02123,0.0005389
-0.14140,0.04372,2.56950,0.03607,0.0005201
-0.12911,0.04591,2.56918,0.03611,0.0005107
-0.11681,0.04797,2.56506,0.04051,0.0004987
-0.10451,0.05063,2.56350,0.04040,0.0004878
-0.09222,0.05221,2.57843,0.05142,0.0004785
-0.07992,0.05325,2.57815,0.05146,0.0004667
-0.06763,0.05491,2.57825,0.05775,0.0004446
-0.05533,0.05598,2.57800,0.05788,0.0004248
-0.04304,0.05644,2.59467,0.06820,0.0004081
-0.03074,0.05745,2.59455,0.06822,0.0003933
-0.01844,0.05767,2.59810,0.07509,0.0003803
-0.00615,0.05796,2.59782,0.07523,0.0003671
0.00615,0.05798,2.60970,0.08308,0.0003544
0.01844,0.05788,2.60964,0.08309,0.0003414
0.03074,0.05726,2.61651,0.08670,0.0003287
0.04304,0.05695,2.61647,0.08683,0.0003161
0.05533,0.05619,2.62618,0.08840,0.0003035
0.06763,0.05484,2.62631,0.08841,0.0002883
0.07992,0.05383,2.62910,0.08927,0.0002714
0.09222,0.05293,2.62907,0.08939,0.0002539
0.10451,0.05011,2.63678,0.08886,0.0002362
0.11681,0.04840,2.63691,0.08887,0.0002229
0.12911,0.04650,2.64121,0.08866,0.0002103
0.14140,0.04643,2.64130,0.08870,0.0001966
0.15370,0.04370,2.66010,0.08588,0.0001769
0.16599,0.04079,2.66020,0.08583,0.0001596
0.17829,0.03968,2.66479,0.08538,0.0001440
0.19059,0.03739,2.66457,0.08531,0.0001256
0.20288,0.03384,2.66940,0.08237,0.0001066
0.21518,0.03263,2.66919,0.08227,0.0000869
0.22747,0.03015,2.67683,0.08140,0.0000676
0.23977,0.02757,2.67670,0.08122,0.0000533
0.25207,0.02328,2.68450,0.07837,0.0000359
0.26436,0.02053,2.68440,0.07828,0.0000197
0.27666,0.01928,2.69241,0.07723,-0.0000080
0.28895,0.01730,2.69226,0.07720,-0.0000246
0.30125,0.01341,2.69492,0.07266,-0.0000391
0.31354,0.01212,2.69496,0.07265,-0.0000533
0.32584,0.00955,2.70320,0.07009,-0.0000703
0.33814,0.00576,2.70298,0.07006,-0.0000883
0.35043,0.00451,2.70594,0.06183,-0.0001077
0.36273,0.00134,2.70591,0.06184,-0.0001244
0.37502,-0.00216,2.71382,0.05654,-0.0001424
0.38732,-0.00453,2.71364,0.05646,-0.0001599
0.39962,-0.00642,2.71642,0.04444,-0.0001821
0.41191,-0.00861,2.71629,0.04435,-0.0001991
0.42421,-0.00973,2.72262,0.03524,-0.0002163
0.43650,-0.01301,2.72261,0.03506,-0.0002345
0.44880,-0.01407,2.73442,0.01854,-0.0002508
0.46109,-0.01616,2.73447,0.01844,-0.0002671
0.47339,-0.01919,2.74047,0.00730,-0.0002779
0.48569,-0.02017,2.74065,0.00710,-0.0002901
0.49798,-0.02321,2.74848,-0.01074,-0.0003065
0.51028,-0.02495,2.74866,-0.01085,-0.0003099
0.52257,-0.02499,2.75463,-0.02347,-0.0003222
0.53487,-0.02678,2.75487,-0.02373,-0.0003229
0.54717,-0.02912,2.75220,-0.04227,-0.0003262
0.55946,-0.03082,2.75226,-0.04248,-0.0003248
0.57176,-0.03286,2.75675,-0.05419,-0.0003206
0.58405,-0.03362,2.75676,-0.05433,-0.0003166
0.59635,-0.03555,2.74333,-0.07429,-0.0003081
0.60865,-0.03678,2.74328,-0.07448,-0.0002983
0.62094,-0.03740,2.73979,-0.08448,-0.0002861
0.63324,-0.03903,2.73916,-0.08488,-0.0002710
0.64553,-0.03958,2.72093,-0.10350,-0.0002544
0.65783,-0.04054,2.72102,-0.10382,-0.0002353
0.67012,-0.04165,2.70867,-0.11449,-0.0002163
0.68242,-0.04224,2.70689,-0.11505,-0.0001939
0.69472,-0.04307,2.68470,-0.12167,-0.0001697
0.70701,-0.04372,2.68488,-0.12204,-0.0001465
0.71931,-0.04429,2.67816,-0.12979,-0.0001203
0.73160,-0.04473,2.67692,-0.12953,-0.0000940
0.74390,-0.04482,2.65292,-0.13178,-0.0000685
0.75620,-0.04511,2.65231,-0.13175,-0.0000421
0.76849,-0.04547,2.64565,-0.13450,-0.0000167
0.78079,-0.04554,2.64492,-0.13510,0.0000103
0.79308,-0.04556,2.62384,-0.13649,0.0000365
0.80538,-0.04554,2.62355,-0.13719,0.0000638
0.81767,-0.04545,2.61557,-0.13852,0.0000901
0.82997,-0.04505,2.61491,-0.13901,0.0001183
0.84227,-0.04475,2.59589,-0.13658,0.0001454
0.85456,-0.04435,2.59554,-0.13703,0.0001735
0.86686,-0.04384,2.58533,-0.13651,0.0001996
0.87915,-0.04341,2.58521,-0.13636,0.0002269
0.89145,-0.04295,2.56094,-0.13284,0.0002529
0.90375,-0.04201,2.56142,-0.13225,0.0002795
0.91604,-0.04151,2.55161,-0.13093,0.0003105
0.92834,-0.04029,2.54854,-0.12935,0.0003398
0.94063,-0.03933,2.53609,-0.12038,0.0003685
0.95293,-0.03882,2.53649,-0.12030,0.0003886
0.96523,-0.03720,2.53407,-0.11545,0.0004226
0.97752,-0.03661,2.53319,-0.11439,0.0004473
0.98982,-0.03537,2.52697,-0.10206,0.0004702
1.00211,-0.03339,2.52772,-0.10202,0.0004916
1.01441,-0.03269,2.53049,-0.09512,0.0005141
1.02670,-0.03125,2.53074,-0.09457,0.0005304
1.03900,-0.02877,2.53504,-0.07964,0.0005393
1.05130,-0.02703,2.53489,-0.07822,0.0005509
1.06359,-0.02527,2.53956,-0.07015,0.0005635
1.07589,-0.02425,2.53940,-0.06712,0.0005755
1.08818,-0.02291,2.54392,-0.04717,0.0005861
1.10048,-0.01999,2.54403,-0.04577,0.0005978
1.11278,-0.01902,2.54726,-0.03987,0.0006052
1.12507,-0.01699,2.54540,-0.03865,0.0006150
1.13737,-0.01387,2.55438,-0.01711,0.0006222
1.14966,-0.01281,2.55414,-0.01665,0.0006344
1.16196,-0.00949,2.55397,-0.01292,0.0006450
1.17425,-0.00838,2.55348,-0.01247,0.0006524
1.18655,-0.00558,2.55394,0.01078,0.0006485
1.19885,-0.00208,2.55383,0.01062,0.0006498
1.21114,-0.00148,2.55276,0.01787,0.0006505
1.22344,0.00192,2.55225,0.01793,0.0006504
1.23573,0.00471,2.56173,0.04298,0.0006475
1.24803,0.00595,2.56249,0.04137,0.0006472
1.26033,0.00849,2.56507,0.04395,0.0006477
1.27262,0.01228,2.56516,0.04358,0.0006488
1.28492,0.01357,2.57550,0.06910,0.0006474
1.29721,0.01734,2.57811,0.06621,0.0006467
1.30951,0.01936,2.58539,0.07111,0.0006234
1.32181,0.02121,2.58725,0.06995,0.0006067
1.33410,0.02433,2.60583,0.08852,0.0005841
1.34640,0.02780,2.60703,0.08636,0.0005715
1.35869,0.02907,2.61605,0.08685,0.0005571
1.37099,0.03290,2.61883,0.08571,0.0005450
1.38328,0.03415,2.62849,0.10133,0.0005329
1.39558,0.03782,2.63115,0.10000,0.0005207
1.40788,0.04021,2.63750,0.09856,0.0005140
1.42017,0.04135,2.64080,0.09729,0.0004988
1.43247,0.04450,2.64892,0.10369,0.0004767
1.44476,0.04693,2.65191,0.10245,0.0004615
1.45706,0.04802,2.65493,0.10081,0.0004465
1.46936,0.05020,2.65691,0.10009,0.0004340
1.48165,0.05129,2.65998,0.09788,0.0004228
1.49395,0.05365,2.66115,0.09764,0.0004102
1.50624,0.05488,2.66397,0.09635,0.0003893
1.51854,0.05544,2.66520,0.09624,0.0003647
1.53083,0.05678,2.67751,0.09307,0.0003464
1.54313,0.05738,2.67861,0.09276,0.0003299
1.55543,0.05760,2.68465,0.09430,0.0003145
1.56772,0.05791,2.68608,0.09407,0.0002991
1.58002,0.05791,2.68336,0.08953,0.0002844
1.59231,0.05774,2.68424,0.08941,0.0002689
1.60461,0.05711,2.68616,0.09373,0.0002537
1.61691,0.05679,2.68617,0.09368,0.0002379
1.62920,0.05555,2.69193,0.09262,0.0002211
1.64150,0.05503,2.69244,0.09245,0.0002058
1.65379,0.05359,2.69464,0.09495,0.0001884
1.66609,0.05196,2.69464,0.09497,0.0001653
1.67839,0.05137,2.69218,0.09410,0.0001459
1.69068,0.04978,2.69276,0.09393,0.0001313
1.70298,0.04622,2.69163,0.09596,0.0001181
1.71527,0.04427,2.69204,0.09600,0.0000986
1.72757,0.04254,2.69292,0.09350,0.0000779
1.73986,0.04045,2.69347,0.09323,0.0000634
1.75216,0.03933,2.68980,0.09292,0.0000429
1.76446,0.03587,2.68975,0.09296,0.0000265
1.77675,0.03470,2.69087,0.08851,0.0000013
1.78905,0.03229,2.69100,0.08809,-0.0000144
1.80134,0.02884,2.69193,0.09033,-0.0000431
1.81364,0.02745,2.69229,0.09105,-0.0000571
1.82594,0.02533,2.70487,0.08543,-0.0000758
1.83823,0.02033,2.70525,0.08561,-0.0000918
1.85053,0.01866,2.70847,0.08809,-0.0001227
1.86282,0.01577,2.70857,0.08889,-0.0001409
1.87512,0.01319,2.71019,0.08101,-0.0001585
1.88741,0.01063,2.71089,0.08123,-0.0001765
1.89971,0.00935,2.71109,0.08109,-0.0001957
1.91201,0.00681,2.71160,0.08203,-0.0002157
1.92430,0.00433,2.72286,0.06982,-0.0002329
1.93660,0.00117,2.72483,0.07000,-0.0002551
1.94889,-0.00240,2.72420,0.06748,-0.0002754
1.96119,-0.00472,2.72511,0.06793,-0.0002962
1.97349,-0.00652,2.72258,0.05213,-0.0003208
1.98578,-0.00761,2.72418,0.05248,-0.0003388
1.99808,-0.00986,2.72519,0.04731,-0.0003569
2.01037,-0.01205,2.72573,0.04749,-0.0003796
2.02267,-0.01524,2.73774,0.03090,-0.0003931
2.03497,-0.01730,2.73809,0.03075,-0.0004204
2.04726,-0.01926,2.74464,0.02497,-0.0004355
2.05956,-0.02029,2.74483,0.02474,-0.0004492
2.07185,-0.02177,2.74490,0.00584,-0.0004718
2.08415,-0.02350,2.74462,0.00534,-0.0004799
2.09644,-0.02698,2.74882,-0.00187,-0.0004918
2.10874,-0.02861,2.74839,-0.00224,-0.0004980
2.12104,-0.03009,2.75341,-0.02183,-0.0005064
2.13333,-0.03140,2.75322,-0.02212,-0.0005104
2.14563,-0.03217,2.75701,-0.03015,-0.0005078
2.15792,-0.03362,2.75690,-0.03052,-0.0005063
2.17022,-0.03496,2.75777,-0.04859,-0.0004980
2.18252,-0.03683,2.75774,-0.04908,-0.0004918
2.19481,-0.03798,2.75899,-0.05755,-0.0004792
2.20711,-0.03906,2.75885,-0.05823,-0.0004709
2.21940,-0.03957,2.75918,-0.07500,-0.0004556
2.23170,-0.04051,2.75917,-0.07542,-0.0004424
2.24399,-0.04136,2.75689,-0.08242,-0.0004298
2.25629,-0.04238,2.75710,-0.08287,-0.0004157
2.26859,-0.04295,2.75310,-0.09381,-0.0004032
2.28088,-0.04365,2.75326,-0.09421,-0.0003924
2.29318,-0.04424,2.75327,-0.10019,-0.0003820
2.30547,-0.04431,2.75350,-0.10053,-0.0003694
2.31777,-0.04470,2.74823,-0.10708,-0.0003592
2.33007,-0.04500,2.74862,-0.10759,-0.0003480
2.34236,-0.04523,2.74711,-0.11162,-0.0003377
2.35466,-0.04544,2.74739,-0.11171,-0.0003245
2.36695,-0.04543,2.74113,-0.11466,-0.0003127
2.37925,-0.04542,2.74128,-0.11524,-0.0002977
2.39155,-0.04533,2.74200,-0.11742,-0.0002861
2.40384,-0.04514,2.74262,-0.11767,-0.0002686
2.41614,-0.04461,2.74615,-0.12000,-0.0002534
2.42843,-0.04420,2.74682,-0.12078,-0.0002367
2.44073,-0.04373,2.74766,-0.12407,-0.0002201
2.45302,-0.04319,2.74799,-0.12483,-0.0002034
2.46532,-0.04280,2.73161,-0.13053,-0.0001908
2.47762,-0.04216,2.73199,-0.13113,-0.0001834
2.48991,-0.04143,2.72935,-0.13753,-0.0001610
2.50221,-0.04022,2.72908,-0.13861,-0.0001528
2.51450,-0.03928,2.71651,-0.14161,-0.0001326
2.52680,-0.03826,2.71607,-0.14239,-0.0001215
2.53910,-0.03772,2.71140,-0.14873,-0.0000988
2.55139,-0.03659,2.71107,-0.14983,-0.0000828
2.56369,-0.03537,2.69484,-0.14806,-0.0000522
2.57598,-0.03341,2.69529,-0.14917,-0.0000263
2.58828,-0.03201,2.68860,-0.15304,0.0000183
2.60057,-0.03078,2.68877,-0.15474,0.0000621
2.61287,-0.02887,2.67332,-0.15089,0.0001086
2.62517,-0.02840,2.67444,-0.15252,0.0001616
2.63746,-0.02671,2.66432,-0.15401,0.0002133
2.64976,-0.02471,2.66278,-0.15622,0.0002691
2.66205,-0.02269,2.65232,-0.14963,0.0003204
2.67435,-0.02011,2.65201,-0.15116,0.0003745
2.68665,-0.01813,2.64708,-0.14833,0.0004230
2.69894,-0.01712,2.64603,-0.14841,0.0004678
2.71124,-0.01506,2.64266,-0.14099,0.0005082
2.72353,-0.01294,2.64236,-0.14096,0.0005433
2.73583,-0.00965,2.64008,-0.13708,0.0005761
2.74813,-0.00741,2.64038,-0.13603,0.0006075
2.76042,-0.00537,2.63473,-0.12483,0.0006251
2.77272,-0.00390,2.63480,-0.12411,0.0006483
2.78501,-0.00037,2.63014,-0.11781,0.0006634
2.79731,0.00210,2.62896,-0.11640,0.0006828
2.80960,0.00333,2.63041,-0.09962,0.0006983
2.82190,0.00706,2.63022,-0.09863,0.0007101
2.83420,0.00959,2.62923,-0.09081,0.0007235
2.84649,0.01085,2.62951,-0.08995,0.0007361
2.85879,0.01365,2.62883,-0.06338,0.0007475
2.87108,0.01722,2.62791,-0.06329,0.0007584
2.88338,0.01858,2.63454,-0.05554,0.0007515
2.89568,0.02110,2.63368,-0.05535,0.0007462
2.90797,0.02418,2.64976,-0.02921,0.0007369
2.92027,0.02704,2.64962,-0.02869,0.0007356
2.93256,0.03024,2.66071,-0.02463,0.0007310
2.94486,0.03152,2.66085,-0.02398,0.0007289
2.95715,0.03406,2.67834,0.00683,0.0007242
2.96945,0.03651,2.67860,0.00650,0.0007167
2.98175,0.03895,2.69874,0.01577,0.0007147
