x,eta,u,v,pressure
-2.18252,-0.03930,2.53435,-0.14235,-0.0000375
-2.17022,-0.03768,2.50487,-0.12894,-0.0000033
-2.15792,-0.03693,2.50487,-0.12894,0.0000228
-2.14563,-0.03570,2.49772,-0.12201,0.0000473
-2.13333,-0.03373,2.49709,-0.12145,0.0000709
-2.12104,-0.03304,2.45474,-0.10600,0.0000977
-2.10874,-0.03097,2.45504,-0.10601,0.0001176
-2.09644,-0.02950,2.44237,-0.09842,0.0001349
-2.08415,-0.02866,2.44086,-0.09784,0.0001549
-2.07185,-0.02664,2.41272,-0.07859,0.0001755
-2.05956,-0.02461,2.41382,-0.08011,0.0001929
-2.04726,-0.02328,2.40044,-0.07620,0.0002083
-2.03497,-0.02025,2.39745,-0.07593,0.0002293
-2.02267,-0.01925,2.36788,-0.05668,0.0002462
-2.01037,-0.01614,2.36846,-0.05785,0.0002609
-1.99808,-0.01401,2.36078,-0.05180,0.0002716
-1.98578,-0.01291,2.35803,-0.05076,0.0002920
-1.97349,-0.00951,2.34577,-0.03386,0.0003075
-1.96119,-0.00836,2.34407,-0.03304,0.0003194
-1.94889,-0.00601,2.33951,-0.02805,0.0003205
-1.93660,-0.00339,2.33775,-0.02719,0.0003303
-1.92430,-0.00138,2.32922,-0.01507,0.0003354
-1.91201,0.00213,2.32850,-0.01587,0.0003412
-1.89971,0.00525,2.32644,-0.01019,0.0003450
-1.88741,0.00656,2.32701,-0.01203,0.0003502
-1.87512,0.01052,2.33328,-0.00287,0.0003543
-1.86282,0.01319,2.33424,-0.00507,0.0003611
-1.85053,0.01454,2.34094,-0.00443,0.0003647
-1.83823,0.01838,2.34266,-0.00564,0.0003617
-1.82594,0.02090,2.34601,0.00204,0.0003466
-1.81364,0.02303,2.34635,0.00181,0.0003410
-1.80134,0.02648,2.35322,0.00527,0.0003319
-1.78905,0.02818,2.35398,0.00511,0.0003272
-1.77675,0.03200,2.36222,0.01562,0.0003203
-1.76446,0.03332,2.36222,0.01562,0.0003181
-1.75216,0.03589,2.36855,0.01722,0.0003119
-1.73986,0.03965,2.36913,0.01794,0.0003085
-1.72757,0.04210,2.37720,0.02958,0.0002994
-1.71527,0.04305,2.37736,0.02991,0.0002870
-1.70298,0.04603,2.38373,0.03607,0.0002737
-1.69068,0.04819,2.38354,0.03644,0.0002656
-1.67839,0.04969,2.39648,0.04148,0.0002584
-1.66609,0.05258,2.39662,0.04169,0.0002513
-1.65379,0.05345,2.40168,0.04388,0.0002417
-1.64150,0.05570,2.40189,0.04510,0.0002299
-1.62920,0.05701,2.41505,0.05195,0.0002198
-1.61691,0.05758,2.41527,0.05280,0.0002138
-1.60461,0.05897,2.42562,0.05717,0.0002104
-1.59231,0.05931,2.42648,0.05811,0.0002075
-1.58002,0.05982,2.44619,0.06437,0.0002041
-1.56772,0.06012,2.44696,0.06478,0.0001996
-1.55543,0.06010,2.45870,0.06748,0.0001926
-1.54313,0.05966,2.45989,0.06781,0.0001837
-1.53083,0.05907,2.48061,0.07916,0.0001731
-1.51854,0.05869,2.48093,0.07890,0.0001620
-1.50624,0.05723,2.50300,0.08161,0.0001499
-1.49395,0.05600,2.50499,0.08222,0.0001379
-1.48165,0.05532,2.53040,0.08735,0.0001246
-1.46936,0.05360,2.53111,0.08693,0.0001109
-1.45706,0.05104,2.55050,0.08701,0.0000961
-1.44476,0.05077,2.55190,0.08720,0.0000774
-1.43247,0.04887,2.57050,0.09561,0.0000668
-1.42017,0.04668,2.57085,0.09529,0.0000557
-1.40788,0.04275,2.59007,0.09653,0.0000389
-1.39558,0.04168,2.59054,0.09627,0.0000259
-1.38328,0.03933,2.61587,0.09637,0.0000110
-1.37099,0.03557,2.61594,0.09634,-0.0000068
-1.35869,0.03299,2.63245,0.09484,-0.0000240
-1.34640,0.03168,2.63270,0.09471,-0.0000399
-1.33410,0.02803,2.65126,0.09242,-0.0000566
-1.32181,0.02566,2.65132,0.09236,-0.0000693
-1.30951,0.02173,2.66811,0.08928,-0.0000830
-1.29721,0.02069,2.66834,0.08915,-0.0000956
-1.28492,0.01811,2.69241,0.08429,-0.0001170
-1.27262,0.01425,2.69257,0.08411,-0.0001300
-1.26033,0.01292,2.70641,0.08235,-0.0001439
-1.24803,0.01028,2.70668,0.08224,-0.0001575
-1.23573,0.00638,2.72677,0.07668,-0.0001761
-1.22344,0.00510,2.72692,0.07658,-0.0001895
-1.21114,0.00287,2.73963,0.07501,-0.0002062
-1.19885,-0.00143,2.73990,0.07499,-0.0002216
-1.18655,-0.00410,2.76476,0.06610,-0.0002372
-1.17425,-0.00611,2.76490,0.06609,-0.0002562
-1.16196,-0.00810,2.77606,0.06414,-0.0002729
-1.14966,-0.00931,2.77630,0.06418,-0.0002899
-1.13737,-0.01261,2.79396,0.05179,-0.0003065
-1.12507,-0.01367,2.79392,0.05178,-0.0003224
-1.11278,-0.01576,2.80271,0.04791,-0.0003375
-1.10048,-0.01853,2.80270,0.04789,-0.0003482
-1.08818,-0.01960,2.81792,0.03206,-0.0003607
-1.07589,-0.02236,2.81797,0.03207,-0.0003684
-1.06359,-0.02481,2.82173,0.02501,-0.0003805
-1.05130,-0.02655,2.82106,0.02474,-0.0003832
-1.03900,-0.02820,2.82849,0.00626,-0.0003908
-1.02670,-0.02849,2.82801,0.00602,-0.0003952
-1.01441,-0.03024,2.82795,-0.00299,-0.0003971
-1.00211,-0.03237,2.82682,-0.00328,-0.0003983
-0.98982,-0.03307,2.83141,-0.02214,-0.0003990
-0.97752,-0.03443,2.83047,-0.02290,-0.0003978
-0.96523,-0.03631,2.82743,-0.03156,-0.0003942
-0.95293,-0.03690,2.82652,-0.03204,-0.0003892
-0.94063,-0.03848,2.82565,-0.05099,-0.0003818
-0.92834,-0.03894,2.82505,-0.05162,-0.0003729
-0.91604,-0.03984,2.81989,-0.05996,-0.0003620
-0.90375,-0.04140,2.81872,-0.06052,-0.0003484
-0.89145,-0.04200,2.81525,-0.07801,-0.0003349
-0.87915,-0.04251,2.81408,-0.07850,-0.0003198
-0.86686,-0.04342,2.80906,-0.08545,-0.0003019
-0.85456,-0.04408,2.80772,-0.08581,-0.0002844
-0.84227,-0.04457,2.80524,-0.09762,-0.0002666
-0.82997,-0.04465,2.80396,-0.09769,-0.0002480
-0.81767,-0.04500,2.80113,-0.10270,-0.0002294
-0.80538,-0.04551,2.79980,-0.10245,-0.0002102
-0.79308,-0.04565,2.79794,-0.10866,-0.0001916
-0.78079,-0.04566,2.79758,-0.10866,-0.0001729
-0.76849,-0.04572,2.79573,-0.11022,-0.0001552
-0.75620,-0.04570,2.79646,-0.10950,-0.0001361
-0.74390,-0.04545,2.78487,-0.11219,-0.0001191
-0.73160,-0.04520,2.78505,-0.11202,-0.0001016
-0.71931,-0.04489,2.78115,-0.11172,-0.0000850
-0.70701,-0.04447,2.78104,-0.11134,-0.0000676
-0.69472,-0.04437,2.77913,-0.11003,-0.0000512
-0.68242,-0.04378,2.77874,-0.10996,-0.0000340
-0.67012,-0.04294,2.77296,-0.11097,-0.0000212
-0.65783,-0.04247,2.77264,-0.11147,0.0000005
-0.64553,-0.04172,2.75697,-0.11147,0.0000200
-0.63324,-0.04064,2.75680,-0.11169,0.0000397
-0.62094,-0.04019,2.74630,-0.11645,0.0000597
-0.60865,-0.03838,2.74603,-0.11689,0.0000788
-0.59635,-0.03769,2.73724,-0.11711,0.0000992
-0.58405,-0.03658,2.73747,-0.11757,0.0001143
-0.57176,-0.03478,2.73012,-0.12657,0.0001360
-0.55946,-0.03349,2.72978,-0.12705,0.0001602
-0.54717,-0.03283,2.71010,-0.12654,0.0001844
-0.53487,-0.03076,2.71051,-0.12699,0.0002033
-0.52257,-0.02916,2.70230,-0.13338,0.0002214
-0.51028,-0.02705,2.70248,-0.13356,0.0002387
-0.49798,-0.02668,2.69378,-0.13111,0.0002632
-0.48569,-0.02477,2.69437,-0.13156,0.0002796
-0.47339,-0.02187,2.69107,-0.13440,0.0003019
-0.46109,-0.02059,2.69089,-0.13444,0.0003298
-0.44880,-0.01909,2.68062,-0.12646,0.0003544
-0.43650,-0.01598,2.68055,-0.12628,0.0003765
-0.42421,-0.01492,2.67944,-0.12081,0.0004022
-0.41191,-0.01276,2.67972,-0.12036,0.0004242
-0.39962,-0.00936,2.68287,-0.10189,0.0004481
-0.38732,-0.00821,2.68304,-0.10180,0.0004683
-0.37502,-0.00482,2.68387,-0.08954,0.0004848
-0.36273,-0.00329,2.68454,-0.08919,0.0005023
-0.35043,-0.00117,2.67974,-0.07161,0.0005152
-0.33814,0.00281,2.67978,-0.07157,0.0005286
-0.32584,0.00409,2.67734,-0.05818,0.0005405
-0.31354,0.00667,2.67760,-0.05769,0.0005517
-0.30125,0.01062,2.67650,-0.03802,0.0005577
-0.28895,0.01194,2.67735,-0.03804,0.0005733
-0.27666,0.01596,2.67609,-0.02483,0.0005872
-0.26436,0.01746,2.67664,-0.02474,0.0005879
-0.25207,0.02126,2.66693,-0.00648,0.0005762
-0.23977,0.02415,2.66767,-0.00651,0.0005717
-0.22747,0.02657,2.66259,0.00119,0.0005699
-0.21518,0.02815,2.66331,0.00159,0.0005671
-0.20288,0.03199,2.65460,0.01457,0.0005651
-0.19059,0.03328,2.65537,0.01481,0.0005621
-0.17829,0.03584,2.64625,0.01604,0.0005595
-0.16599,0.03956,2.64275,0.01599,0.0005581
-0.15370,0.04075,2.63029,0.02904,0.0005502
-0.14140,0.04424,2.62972,0.02936,0.0005347
-0.12911,0.04616,2.62600,0.03539,0.0005223
-0.11681,0.04738,2.62460,0.03594,0.0005125
-0.10451,0.04995,2.62665,0.04959,0.0005008
-0.09222,0.05216,2.62631,0.04979,0.0004885
-0.07992,0.05307,2.62322,0.05748,0.0004724
-0.06763,0.05531,2.62296,0.05817,0.0004542
-0.05533,0.05596,2.62447,0.07107,0.0004361
-0.04304,0.05763,2.62465,0.07108,0.0004209
-0.03074,0.05846,2.62552,0.07712,0.0004088
-0.01844,0.05879,2.62557,0.07727,0.0003965
-0.00615,0.05944,2.62968,0.08405,0.0003843
0.00615,0.05953,2.63002,0.08398,0.0003706
0.01844,0.05954,2.63004,0.08613,0.0003555
0.03074,0.05911,2.62980,0.08635,0.0003386
0.04304,0.05885,2.63406,0.08970,0.0003212
0.05533,0.05774,2.63433,0.08965,0.0003035
0.06763,0.05673,2.63958,0.08970,0.0002862
0.07992,0.05615,2.63976,0.09010,0.0002701
0.09222,0.05424,2.65271,0.08900,0.0002528
0.10451,0.05339,2.65276,0.08877,0.0002350
0.11681,0.05208,2.66527,0.08642,0.0002171
0.12911,0.04857,2.66562,0.08652,0.0002009
0.14140,0.04652,2.67557,0.08405,0.0001891
0.15370,0.04618,2.67612,0.08393,0.0001762
0.16599,0.04298,2.69286,0.08095,0.0001589
0.17829,0.04148,2.69361,0.08114,0.0001460
0.19059,0.03789,2.71530,0.07665,0.0001294
0.20288,0.03665,2.71546,0.07650,0.0001121
0.21518,0.03414,2.73521,0.07448,0.0000949
0.22747,0.03044,2.73630,0.07468,0.0000778
0.23977,0.02814,2.75801,0.07223,0.0000622
0.25207,0.02649,2.75866,0.07212,0.0000495
0.26436,0.02170,2.77878,0.07063,0.0000399
0.27666,0.01936,2.77968,0.07081,0.0000279
0.28895,0.01697,2.80450,0.07005,0.0000098
0.30125,0.01439,2.80523,0.06981,0.0000024
0.31354,0.01307,2.82150,0.06925,-0.0000084
0.32584,0.00912,2.82222,0.06923,-0.0000146
0.33814,0.00783,2.83807,0.06986,-0.0000300
0.35043,0.00530,2.83844,0.06960,-0.0000399
0.36273,0.00285,2.85213,0.06930,-0.0000502
0.37502,0.00079,2.85273,0.06939,-0.0000611
0.38732,-0.00155,2.86942,0.06677,-0.0000704
0.39962,-0.00587,2.86951,0.06657,-0.0000845
0.41191,-0.00700,2.87835,0.06576,-0.0000961
0.42421,-0.01019,2.87796,0.06549,-0.0001071
0.43650,-0.01238,2.88638,0.05954,-0.0001186
0.44880,-0.01450,2.88630,0.05938,-0.0001303
0.46109,-0.01554,2.89068,0.05808,-0.0001416
0.47339,-0.01758,2.89059,0.05810,-0.0001506
0.48569,-0.01944,2.90035,0.05227,-0.0001602
0.49798,-0.02212,2.89997,0.05223,-0.0001678
0.51028,-0.02448,2.90351,0.04956,-0.0001806
0.52257,-0.02623,2.90319,0.04935,-0.0001836
0.53487,-0.02796,2.90551,0.04299,-0.0001925
0.54717,-0.02834,2.90536,0.04280,-0.0001984
0.55946,-0.03013,2.90499,0.03946,-0.0002065
0.57176,-0.03167,2.90497,0.03935,-0.0002137
0.58405,-0.03369,2.90361,0.02765,-0.0002201
0.59635,-0.03502,2.90342,0.02735,-0.0002277
0.60865,-0.03626,2.89814,0.02085,-0.0002336
0.62094,-0.03686,2.89756,0.02024,-0.0002393
0.63324,-0.03797,2.88936,0.00806,-0.0002444
0.64553,-0.03899,2.88868,0.00795,-0.0002484
0.65783,-0.04035,2.87452,0.00072,-0.0002512
0.67012,-0.04134,2.87419,0.00048,-0.0002517
0.68242,-0.04197,2.86342,-0.01626,-0.0002530
0.69472,-0.04279,2.86265,-0.01638,-0.0002498
0.70701,-0.04313,2.84380,-0.02552,-0.0002472
0.71931,-0.04369,2.84188,-0.02585,-0.0002416
0.73160,-0.04422,2.81796,-0.04493,-0.0002333
0.74390,-0.04468,2.81683,-0.04491,-0.0002234
0.75620,-0.04533,2.79532,-0.05378,-0.0002107
0.76849,-0.04555,2.79347,-0.05373,-0.0001964
0.78079,-0.04557,2.76814,-0.06860,-0.0001808
0.79308,-0.04571,2.76714,-0.06865,-0.0001620
0.80538,-0.04577,2.74200,-0.07486,-0.0001414
0.81767,-0.04567,2.73910,-0.07547,-0.0001172
0.82997,-0.04550,2.71254,-0.08443,-0.0000930
0.84227,-0.04526,2.71110,-0.08506,-0.0000659
0.85456,-0.04494,2.68707,-0.08860,-0.0000400
0.86686,-0.04488,2.68367,-0.08929,-0.0000081
0.87915,-0.04444,2.66416,-0.09473,0.0000187
0.89145,-0.04383,2.66266,-0.09492,0.0000505
0.90375,-0.04301,2.64333,-0.09656,0.0000762
0.91604,-0.04229,2.64080,-0.09733,0.0001083
0.92834,-0.04145,2.62092,-0.10016,0.0001271
0.94063,-0.04103,2.62038,-0.10012,0.0001711
0.95293,-0.04012,2.60655,-0.09936,0.0001896
0.96523,-0.03913,2.60579,-0.09919,0.0002292
0.97752,-0.03750,2.58807,-0.09909,0.0002565
0.98982,-0.03629,2.58795,-0.09900,0.0002831
1.00211,-0.03502,2.57802,-0.09551,0.0003086
1.01441,-0.03368,2.57728,-0.09564,0.0003327
1.02670,-0.03299,2.56684,-0.08861,0.0003585
1.03900,-0.03156,2.56679,-0.08870,0.0003785
1.05130,-0.03013,2.55927,-0.08161,0.0003943
1.06359,-0.02853,2.55881,-0.08155,0.0004064
1.07589,-0.02559,2.55293,-0.07083,0.0004246
1.08818,-0.02393,2.55305,-0.07094,0.0004381
1.10048,-0.02330,2.54485,-0.06355,0.0004552
1.11278,-0.02082,2.54302,-0.06375,0.0004669
1.12507,-0.01931,2.53589,-0.05368,0.0004877
1.13737,-0.01622,2.53490,-0.05407,0.0004958
1.14966,-0.01410,2.52667,-0.04423,0.0005188
1.16196,-0.01190,2.52524,-0.04403,0.0005335
1.17425,-0.00962,2.52402,-0.03184,0.0005483
1.18655,-0.00847,2.52319,-0.03239,0.0005614
1.19885,-0.00621,2.51536,-0.02195,0.0005660
1.21114,-0.00389,2.51482,-0.02145,0.0005730
1.22344,-0.00096,2.51089,-0.00784,0.0005789
1.23573,0.00258,2.51078,-0.00803,0.0005863
1.24803,0.00516,2.50015,0.00266,0.0005905
1.26033,0.00647,2.49727,0.00272,0.0005953
1.27262,0.00912,2.49199,0.01388,0.0006000
1.28492,0.01178,2.49071,0.01356,0.0006059
1.29721,0.01584,2.47847,0.01689,0.0006120
1.30951,0.01831,2.47232,0.01524,0.0006107
1.32181,0.02138,2.46563,0.02644,0.0005920
1.33410,0.02345,2.46534,0.02598,0.0005844
1.34640,0.02583,2.46040,0.03198,0.0005734
1.35869,0.02939,2.45837,0.03245,0.0005653
1.37099,0.03073,2.46229,0.04847,0.0005572
1.38328,0.03467,2.46241,0.04785,0.0005500
1.39558,0.03722,2.46562,0.05780,0.0005429
1.40788,0.03848,2.46679,0.05947,0.0005349
1.42017,0.04139,2.47209,0.07174,0.0005237
1.43247,0.04364,2.47284,0.07056,0.0005045
1.44476,0.04571,2.48202,0.07423,0.0004867
1.45706,0.04760,2.48164,0.07263,0.0004737
1.46936,0.05010,2.49435,0.07754,0.0004600
1.48165,0.05187,2.49464,0.07522,0.0004467
1.49395,0.05398,2.50353,0.07361,0.0004292
1.50624,0.05495,2.50257,0.07233,0.0004097
1.51854,0.05624,2.51824,0.07659,0.0003958
1.53083,0.05741,2.51789,0.07471,0.0003852
1.54313,0.05836,2.53150,0.07480,0.0003766
1.55543,0.05936,2.53041,0.07360,0.0003688
1.56772,0.05974,2.55809,0.07796,0.0003607
1.58002,0.05988,2.55769,0.07724,0.0003515
1.59231,0.05987,2.56829,0.07624,0.0003413
1.60461,0.05965,2.56820,0.07614,0.0003295
1.61691,0.05921,2.58736,0.08574,0.0003175
1.62920,0.05816,2.58719,0.08653,0.0003046
1.64150,0.05711,2.59986,0.09086,0.0002921
1.65379,0.05595,2.59976,0.09112,0.0002791
1.66609,0.05529,2.61526,0.10299,0.0002680
1.67839,0.05386,2.61549,0.10289,0.0002502
1.69068,0.05253,2.62324,0.10806,0.0002347
1.70298,0.05085,2.62244,0.10894,0.0002145
1.71527,0.04700,2.62886,0.12207,0.0002024
1.72757,0.04479,2.62915,0.12191,0.0001872
1.73986,0.04295,2.63354,0.12911,0.0001673
1.75216,0.04189,2.63262,0.12933,0.0001514
1.76446,0.03950,2.64528,0.13677,0.0001340
1.77675,0.03702,2.64487,0.13672,0.0001132
1.78905,0.03319,2.65224,0.14364,0.0000919
1.80134,0.03058,2.65192,0.14401,0.0000708
1.81364,0.02815,2.65225,0.14698,0.0000515
1.82594,0.02669,2.65235,0.14704,0.0000336
1.83823,0.02455,2.65310,0.15074,0.0000132
1.85053,0.02127,2.65225,0.15081,-0.0000022
1.86282,0.01810,2.65915,0.14394,-0.0000388
1.87512,0.01450,2.65941,0.14388,-0.0000526
1.88741,0.01184,2.65746,0.14237,-0.0000753
1.89971,0.00924,2.65630,0.14213,-0.0000935
1.91201,0.00794,2.65717,0.13289,-0.0001164
1.92430,0.00537,2.65696,0.13293,-0.0001361
1.93660,0.00210,2.65843,0.12821,-0.0001570
1.94889,-0.00117,2.65775,0.12817,-0.0001784
1.96119,-0.00379,2.66864,0.11223,-0.0001993
1.97349,-0.00588,2.66864,0.11223,-0.0002232
1.98578,-0.00686,2.67366,0.10864,-0.0002462
1.99808,-0.00903,2.67387,0.10870,-0.0002661
2.01037,-0.01124,2.67380,0.08718,-0.0002866
2.02267,-0.01340,2.67367,0.08716,-0.0003060
2.03497,-0.01651,2.67977,0.08314,-0.0003172
2.04726,-0.01838,2.68108,0.08337,-0.0003394
2.05956,-0.02009,2.69168,0.05933,-0.0003503
2.07185,-0.02104,2.69191,0.05931,-0.0003632
2.08415,-0.02253,2.69635,0.05349,-0.0003798
2.09644,-0.02594,2.69763,0.05359,-0.0003805
2.10874,-0.02765,2.70223,0.03265,-0.0003913
2.12104,-0.02930,2.70274,0.03267,-0.0003943
2.13333,-0.03101,2.70658,0.02630,-0.0003976
2.14563,-0.03172,2.70697,0.02630,-0.0004008
2.15792,-0.03304,2.70960,0.00890,-0.0004029
2.17022,-0.03437,2.70946,0.00888,-0.0004038
2.18252,-0.03563,2.71095,0.00365,-0.0004029
2.19481,-0.03736,2.71040,0.00383,-0.0004006
2.20711,-0.03837,2.70913,-0.01498,-0.0003976
2.21940,-0.03933,2.70889,-0.01480,-0.0003947
2.23170,-0.03980,2.70564,-0.01948,-0.0003891
2.24399,-0.04081,2.70507,-0.01923,-0.0003846
2.25629,-0.04178,2.70156,-0.03691,-0.0003764
2.26859,-0.04285,2.70151,-0.03666,-0.0003698
2.28088,-0.04344,2.69601,-0.04062,-0.0003635
2.29318,-0.04409,2.69593,-0.04061,-0.0003549
2.30547,-0.04421,2.68135,-0.05565,-0.0003461
2.31777,-0.04466,2.68144,-0.05578,-0.0003354
2.33007,-0.04505,2.67359,-0.06025,-0.0003246
2.34236,-0.04536,2.67352,-0.06038,-0.0003126
2.35466,-0.04573,2.65700,-0.07302,-0.0003001
2.36695,-0.04582,2.65730,-0.07361,-0.0002864
2.37925,-0.04582,2.64792,-0.07692,-0.0002734
2.39155,-0.04581,2.64779,-0.07704,-0.0002581
2.40384,-0.04573,2.62299,-0.08613,-0.0002435
2.41614,-0.04555,2.62332,-0.08652,-0.0002258
2.42843,-0.04530,2.61490,-0.08929,-0.0002098
2.44073,-0.04496,2.61452,-0.08950,-0.0001931
2.45302,-0.04416,2.59805,-0.09288,-0.0001773
2.46532,-0.04362,2.59797,-0.09291,-0.0001583
2.47762,-0.04318,2.59025,-0.09164,-0.0001436
2.48991,-0.04243,2.59005,-0.09171,-0.0001253
2.50221,-0.04157,2.57318,-0.09116,-0.0001134
2.51450,-0.04115,2.57274,-0.09138,-0.0000833
2.52680,-0.03980,2.56682,-0.08742,-0.0000704
2.53910,-0.03930,2.56620,-0.08695,-0.0000420
2.55139,-0.03805,2.55597,-0.08364,-0.0000221
2.56369,-0.03625,2.55591,-0.08387,-0.0000028
2.57598,-0.03562,2.54735,-0.08020,0.0000161
2.58828,-0.03369,2.54794,-0.08098,0.0000322
2.60057,-0.03300,2.52722,-0.08054,0.0000535
2.61287,-0.03158,2.52519,-0.08134,0.0000675
2.62517,-0.03009,2.50910,-0.08416,0.0000786
2.63746,-0.02863,2.50651,-0.08455,0.0000878
2.64976,-0.02695,2.49544,-0.08339,0.0001007
2.66205,-0.02384,2.49429,-0.08311,0.0001100
2.67435,-0.02245,2.47585,-0.09086,0.0001200
2.68665,-0.02021,2.47257,-0.09076,0.0001287
2.69894,-0.01821,2.45038,-0.09439,0.0001445
2.71124,-0.01716,2.45066,-0.09433,0.0001521
2.72353,-0.01397,2.42662,-0.10059,0.0001711
2.73583,-0.01288,2.42501,-0.10064,0.0001839
2.74813,-0.01062,2.42109,-0.10406,0.0001984
2.76042,-0.00720,2.42169,-0.10462,0.0002122
2.77272,-0.00613,2.41093,-0.10934,0.0002180
2.78501,-0.00353,2.40895,-0.11075,0.0002292
2.79731,0.00048,2.38633,-0.10825,0.0002349
2.80960,0.00210,2.38527,-0.10939,0.0002490
2.82190,0.00530,2.38239,-0.10813,0.0002515
2.83420,0.00793,2.38067,-0.10776,0.0002702
2.84649,0.00925,2.37753,-0.09929,0.0002781
2.85879,0.01324,2.37696,-0.09918,0.0002956
2.87108,0.01460,2.37534,-0.09521,0.0003078
2.88338,0.01724,2.37461,-0.09489,0.0003189
2.89568,0.02001,2.36584,-0.07874,0.0003108
2.90797,0.02311,2.36581,-0.07862,0.0003126
2.92027,0.02686,2.36278,-0.07194,0.0003142
2.93256,0.02834,2.36234,-0.07168,0.0003218
2.94486,0.03070,2.36887,-0.05001,0.0003255
2.95715,0.03461,2.36888,-0.05049,0.0003262
2.96945,0.03713,2.37131,-0.04671,0.0003307
2.98175,0.03838,2.37117,-0.04726,0.0003333
